sample_id,case_id,family,sampling_tag,noise_tag,x_star,y_star,u_obs,v_obs,p_obs,region_id,wall_distance_star
5033,B-train-2__ip_skewed_top,bend,region_aware_5pct,clean,7.90461,1.84385,0.937651,1.16001,112.839,1,0.4793165729554305
6800,B-train-2__ip_skewed_top,bend,region_aware_5pct,clean,5.17917,-0.0235197,1.28183,0.300662,152.519,1,0.33994262966116917
6517,B-train-2__ip_skewed_top,bend,region_aware_5pct,clean,5.62488,0.297691,1.4173,0.489721,146.383,1,0.47513265610887956
6764,B-train-2__ip_skewed_top,bend,region_aware_5pct,clean,5.32684,-0.0845757,1.03805,0.270792,151.036,1,0.24515324346841716
288,B-train-2__ip_skewed_top,bend,region_aware_5pct,clean,9.07977,10.6931,2.27784e-11,1.46182,3.6825,1,0.42023000000000044
4819,B-train-2__ip_skewed_top,bend,region_aware_5pct,clean,8.18728,2.22972,0.822991,1.24396,107.113,1,0.47926648020431273
321,B-train-2__ip_skewed_top,bend,region_aware_5pct,clean,9.0648,10.6578,2.18569e-11,1.47481,4.10584,1,0.43520000000000036
6028,B-train-2__ip_skewed_top,bend,region_aware_5pct,clean,6.49389,0.695069,1.29752,0.751676,134.825,1,0.4751299728611107
92,B-train-2__ip_skewed_top,bend,region_aware_5pct,clean,8.89695,10.898,-7.08192e-13,1.43628,1.2238,1,0.39695
6670,B-train-2__ip_skewed_top,bend,region_aware_5pct,clean,5.3563,0.165933,1.43612,0.402803,149.937,1,0.47926763803436767
6270,B-train-2__ip_skewed_top,bend,region_aware_5pct,clean,6.13348,0.353483,1.27306,0.584539,140.51,1,0.3870891713536597
4742,B-train-2__ip_skewed_top,bend,region_aware_5pct,clean,8.23431,2.38799,0.787274,1.27624,105.205,1,0.47513591936944
319,B-train-2__ip_skewed_top,bend,region_aware_5pct,clean,9.10591,10.6616,2.89016e-11,1.4327,4.06055,1,0.3940900000000006
5622,B-train-2__ip_skewed_top,bend,region_aware_5pct,clean,7.01612,1.3264,0.905845,0.743724,125.07,1,0.25313757579138496
255,B-train-2__ip_skewed_top,bend,region_aware_5pct,clean,9.05942,10.7305,1.79435e-11,1.47881,3.23429,1,0.44058000000000097
6892,B-train-2__ip_skewed_top,bend,region_aware_5pct,clean,4.98686,0.0653725,1.45673,0.290873,154.513,1,0.4676604622346625
6446,B-train-2__ip_skewed_top,bend,region_aware_5pct,clean,5.90276,0.152663,1.12381,0.441133,143.898,1,0.29258493980276246
4898,B-train-2__ip_skewed_top,bend,region_aware_5pct,clean,8.00958,2.13126,0.862849,1.20598,109.309,1,0.43015222523605257
542,B-train-2__ip_skewed_top,bend,region_aware_5pct,clean,8.81818,10.3232,-5.26662e-11,1.30165,8.12102,1,0.3181799999999996
230,B-train-2__ip_skewed_top,bend,region_aware_5pct,clean,9.28907,10.8676,2.26839e-11,0.998622,1.58831,1,0.21092999999999973
454,B-train-2__ip_skewed_top,bend,region_aware_5pct,clean,9.13636,10.5052,4.68897e-11,1.38843,5.93786,1,0.3636400000000005
6605,B-train-2__ip_skewed_top,bend,region_aware_5pct,clean,5.35229,0.397734,1.23393,0.362494,149.201,1,0.29682609428943163
5243,B-train-2__ip_skewed_top,bend,region_aware_5pct,clean,7.66365,1.56709,1.01988,1.08842,117.231,1,0.47932251677126825
4590,B-train-2__ip_skewed_top,bend,region_aware_5pct,clean,8.64664,2.54607,0.501086,0.948825,101.189,1,0.24518927700530835
3470,B-train-2__ip_skewed_top,bend,region_aware_5pct,clean,8.78737,4.69508,0.0863562,1.28205,75.799,1,0.2970707440374474
6934,B-train-2__ip_skewed_top,bend,region_aware_5pct,clean,4.84875,0.143459,1.46099,0.254793,155.978,1,0.430148785501407
4418,B-train-2__ip_skewed_top,bend,region_aware_5pct,clean,8.39063,2.96116,0.579518,1.24799,98.1157,1,0.3409193695516146
5056,B-train-2__ip_skewed_top,bend,region_aware_5pct,clean,7.8316,1.89762,0.933108,1.15244,112.888,1,0.430103469948679
3441,B-train-2__ip_skewed_top,bend,region_aware_5pct,clean,8.70273,4.73301,0.062223,1.03168,75.3697,1,0.2103028685000723
4913,B-train-2__ip_skewed_top,bend,region_aware_5pct,clean,8.34107,1.95367,0.523017,0.745297,108.76,1,0.19669770673026754
346,B-train-2__ip_skewed_top,bend,region_aware_5pct,clean,8.6558,10.623,-3.63356e-11,0.789154,4.52387,1,0.15579999999999894
4552,B-train-2__ip_skewed_top,bend,region_aware_5pct,clean,8.15416,2.77965,0.488282,0.913548,101.488,1,0.21030778485864943
6538,B-train-2__ip_skewed_top,bend,region_aware_5pct,clean,5.43733,0.514313,0.986599,0.316107,147.741,1,0.21034026274843587
1462,B-train-2__ip_skewed_top,bend,region_aware_5pct,clean,9.09091,8.59491,-3.75674e-09,1.45041,28.8611,1,0.40909000000000106
1090,B-train-2__ip_skewed_top,bend,region_aware_5pct,clean,8.72727,9.27715,-4.38331e-10,1.05372,20.6742,1,0.22727000000000047
5735,B-train-2__ip_skewed_top,bend,region_aware_5pct,clean,6.98468,1.0196,1.19971,0.899595,127.715,1,0.47512802472458926
909,B-train-2__ip_skewed_top,bend,region_aware_5pct,clean,9.31818,9.63274,1.47937e-10,0.892562,16.4071,1,0.18182000000000037
4575,B-train-2__ip_skewed_top,bend,region_aware_5pct,clean,8.07047,2.71578,0.428432,0.763459,102.72,1,0.16758899532724492
3842,B-train-2__ip_skewed_top,bend,region_aware_5pct,clean,9.14939,3.95252,0.213575,1.05106,84.0551,1,0.24515159852351154
35,B-train-2__ip_skewed_top,bend,region_aware_5pct,clean,8.99889,10.9391,7.86395e-12,1.49999,0.731348,1,0.498889999999999
3351,B-train-2__ip_skewed_top,bend,region_aware_5pct,clean,8.84121,4.95751,0.0377717,1.36545,72.5267,1,0.3413964580686848
7117,B-train-2__ip_skewed_top,bend,region_aware_5pct,clean,4.56675,-0.176484,1.19947,0.13161,159.807,1,0.29258296611880663
756,B-train-2__ip_skewed_top,bend,region_aware_5pct,clean,8.77273,9.92631,-1.03066e-10,1.19008,12.8843,1,0.2727299999999989
4656,B-train-2__ip_skewed_top,bend,region_aware_5pct,clean,8.08627,2.5721,0.598682,1.00761,104.207,1,0.25313590410583586
226,B-train-2__ip_skewed_top,bend,region_aware_5pct,clean,9.10834,10.7604,2.30202e-11,1.42958,2.87493,1,0.39166000000000023
4367,B-train-2__ip_skewed_top,bend,region_aware_5pct,clean,8.5104,3.00948,0.598694,1.3566,96.9669,1,0.4300991907262883
4606,B-train-2__ip_skewed_top,bend,region_aware_5pct,clean,8.32131,2.62668,0.713836,1.29974,102.171,1,0.43014887589614315
93,B-train-2__ip_skewed_top,bend,region_aware_5pct,clean,8.92788,10.8981,1.82883e-12,1.4688,1.22332,1,0.4278799999999997
5252,B-train-2__ip_skewed_top,bend,region_aware_5pct,clean,7.76965,1.47638,0.899188,0.961971,117.159,1,0.33994583101107345
4691,B-train-2__ip_skewed_top,bend,region_aware_5pct,clean,8.20289,2.51011,0.734617,1.24002,104.13,1,0.38506259572996626
4094,B-train-2__ip_skewed_top,bend,region_aware_5pct,clean,8.9869,3.50065,0.347551,1.15613,89.5437,1,0.29258009831164067
