阶段,轮次,总损失,验证_rel_l2_u,验证_rel_l2_v,验证_rel_l2_p,验证_rel_l2_speed,验证_max_speed_err_over_speed_max,验证_max_p_err_over_p_range,验证_p95_speed_err_over_speed_max,验证_p95_p_err_over_p_range,速度监督损失,速度_u损失,速度_v损失,壁面损失,入口流量损失,连续性损失,动量损失,速度阶段连续性权重,速度阶段动量权重,压力监督损失,出口压力损失,压降损失,压力阶段动量权重,耦合_速度监督损失,耦合_压力监督损失,耦合_壁面损失,耦合_入口流量损失,耦合_出口压力损失,耦合_压降损失,耦合_连续性损失,耦合_动量损失,耦合_平均散度绝对值,耦合_最大散度绝对值
第一阶段_速度模型,1,1.8328322172164917,0.44706276059150696,0.9947172999382019,0.6906664371490479,0.4470541775226593,0.5611333847045898,0.7550222873687744,0.536180317401886,0.7165243625640869,1.8328304290771484,0.8456960916519165,0.9871343374252319,4.4365254525668973e-11,0.007577136158943176,5.852190497535048e-06,0.012514526955783367,0.3,0.0,,,,,,,,,,,,,,
第一阶段_速度模型,2,1.7322630882263184,0.4297339618206024,0.9868256449699402,0.6906664371490479,0.42972591519355774,0.535953938961029,0.7550222873687744,0.517225980758667,0.7165243625640869,1.7322611808776855,0.764811635017395,0.9674495458602905,4.3028119262045195e-11,0.006721939891576767,6.367078185576247e-06,0.01218145526945591,0.3,0.0,,,,,,,,,,,,,,
第一阶段_速度模型,3,1.6372952461242676,0.41231364011764526,0.9792122840881348,0.6906664371490479,0.41230615973472595,0.5132654309272766,0.7550222873687744,0.49749788641929626,0.7165243625640869,1.6372931003570557,0.6884029507637024,0.948890209197998,4.1706523651319216e-11,0.005918543320149183,7.170136086642742e-06,0.01207409892231226,0.3,0.0,,,,,,,,,,,,,,
第一阶段_速度模型,4,1.5472965240478516,0.3946814239025116,0.9718571901321411,0.6906664371490479,0.3946744203567505,0.4970220625400543,0.7550222873687744,0.47667014598846436,0.7165243625640869,1.547294020652771,0.6159275770187378,0.9313664436340332,4.037926590316765e-11,0.005160450469702482,8.244314813055098e-06,0.01221679151058197,0.3,0.0,,,,,,,,,,,,,,
第一阶段_速度模型,5,1.4617910385131836,0.3767153322696686,0.9647311568260193,0.6906664371490479,0.37670886516571045,0.4804007112979889,0.7550222873687744,0.45636776089668274,0.7165243625640869,1.4617881774902344,0.547000527381897,0.9147876501083374,3.903164944030202e-11,0.004442600999027491,9.592738933861256e-06,0.01262338925153017,0.3,0.0,,,,,,,,,,,,,,
第一阶段_速度模型,6,1.3804645538330078,0.358302503824234,0.9578062295913696,0.6906664371490479,0.35829657316207886,0.4632774889469147,0.7550222873687744,0.4356662333011627,0.7165243625640869,1.3804612159729004,0.48140713572502136,0.8990541100502014,3.7652613665839496e-11,0.003760043764486909,1.1231038115511183e-05,0.013305542059242725,0.3,0.0,,,,,,,,,,,,,,
第一阶段_速度模型,7,1.3031878471374512,0.33934229612350464,0.9510552883148193,0.6906664371490479,0.33933690190315247,0.44553425908088684,0.7550222873687744,0.4141889810562134,0.7165243625640869,1.303183913230896,0.41910800337791443,0.884075939655304,3.623483804671146e-11,0.003114788793027401,1.3191805010137614e-05,0.014272160828113556,0.3,0.0,,,,,,,,,,,,,,
第一阶段_速度模型,8,1.2300201654434204,0.31975507736206055,0.9444522857666016,0.6906664371490479,0.3197503089904785,0.42706298828125,0.7550222873687744,0.39210596680641174,0.7165243625640869,1.230015516281128,0.36024436354637146,0.8697711229324341,3.47742216966207e-11,0.002515222178772092,1.551935747556854e-05,0.015531457960605621,0.3,0.0,,,,,,,,,,,,,,
第一阶段_速度模型,9,1.1612073183059692,0.2994978427886963,0.9379698038101196,0.6906664371490479,0.299493670463562,0.40777742862701416,0.7550222873687744,0.36923670768737793,0.7165243625640869,1.16120183467865,0.30513763427734375,0.8560642004013062,3.326979663986762e-11,0.0019748422782868147,1.8265351172885858e-05,0.01709078438580036,0.3,0.0,,,,,,,,,,,,,,
第一阶段_速度模型,10,1.0971715450286865,0.2785798907279968,0.9315783977508545,0.6906664371490479,0.2785763144493103,0.387622207403183,0.7550222873687744,0.34469151496887207,0.7165243625640869,1.0971651077270508,0.25428062677383423,0.8428845405578613,3.172351964453313e-11,0.0015120484167709947,2.1479592760442756e-05,0.01895342394709587,0.3,0.0,,,,,,,,,,,,,,
第一阶段_速度模型,11,1.0384899377822876,0.2570855915546417,0.9252488017082214,0.6906664371490479,0.2570825517177582,0.3665888011455536,0.7550222873687744,0.3198287785053253,0.7165243625640869,1.038482427597046,0.20831604301929474,0.8301663398742676,3.013983854160962e-11,0.001149502000771463,2.519167901482433e-05,0.021112719550728798,0.3,0.0,,,,,,,,,,,,,,
第一阶段_速度模型,12,0.9858487248420715,0.23520490527153015,0.9189502596855164,0.6906664371490479,0.23520240187644958,0.3447381556034088,0.7550222873687744,0.2940747141838074,0.7165243625640869,0.9858399033546448,0.1679910570383072,0.8178488612174988,2.8525574263804643e-11,0.0009124556672759354,2.9383878427324817e-05,0.02354554273188114,0.3,0.0,,,,,,,,,,,,,,
第一阶段_速度模型,13,0.9399652481079102,0.21326634287834167,0.9126500487327576,0.6906664371490479,0.21326425671577454,0.3222297430038452,0.7550222873687744,0.2683268189430237,0.7165243625640869,0.9399550557136536,0.13407760858535767,0.8058774471282959,2.6890403098667193e-11,0.000825313210953027,3.396070678718388e-05,0.026204030960798264,0.3,0.0,,,,,,,,,,,,,,
