x_star,y_star,u_star,v_star,p_star,bc_tag
0.159629,0.295099,0.9775,3.10713e-09,295.462,0
0.194602,0.259255,1.09672,3.1632e-09,295.042,0
0.15186,0.375584,0.65362,2.67024e-09,295.555,0
0,-0.0126282,1.49904,-1.80444e-41,297.377,1
0.0477619,-0.00130223,1.49999,-8.75425e-12,296.804,0
0.0176214,-0.0309475,1.49425,-8.65493e-11,297.166,0
0.140048,0.0409333,1.48995,5.8589e-10,295.697,0
0.0831507,0.00734837,1.49968,7.64121e-11,296.38,0
0.187809,0.0666464,1.47335,1.05916e-09,295.124,0
0.19899,0.168084,1.33049,2.47262e-09,294.99,0
0.187793,0.120105,1.41345,1.8397e-09,295.124,0
0.210546,0.217599,1.2159,2.96724e-09,294.851,0
0.169522,0.5,1.92543e-31,9.47773e-30,295.343,3
0.204798,0.443771,0.318403,1.49183e-09,294.92,0
0.201669,0.313324,0.91097,3.19542e-09,294.957,0
0.237542,0.284496,1.01437,3.25907e-09,294.527,0
0.238617,0.390236,0.586294,2.49628e-09,294.514,0
0,-0.0378846,1.49139,-5.35241e-41,297.377,1
0,-0.063141,1.47608,-8.91847e-41,297.377,1
0.0589403,-0.0321853,1.49378,-2.6064e-10,296.67,0
0.0371555,-0.0512553,1.48424,-2.81779e-10,296.932,0
0.171118,0.0228747,1.49686,3.56901e-10,295.324,0
0.140048,-0.00885574,1.49953,-1.27496e-10,295.697,0
0.1101,-0.033731,1.49317,-4.24393e-10,296.056,0
0.205385,-0.00184694,1.49998,-2.92507e-11,294.913,0
0.243201,0.0390561,1.49085,6.62917e-10,294.459,0
0.243156,0.0964429,1.44419,1.58486e-09,294.46,0
0.268948,0.214033,1.22514,2.98736e-09,294.15,0
0.255898,0.154538,1.35671,2.39558e-09,294.307,0
0.269283,0.5,1.99522e-31,9.78142e-30,294.146,3
0.298807,0.436084,0.358983,1.61865e-09,293.792,0
0.348774,0.375216,0.655277,2.59014e-09,293.192,0
0.311652,0.260521,1.09277,3.18361e-09,293.638,0
0.285777,0.329445,0.848797,3.09014e-09,293.948,0
0,-0.0883974,1.45312,-1.23807e-40,297.377,1
0.0191725,-0.0810071,1.46063,-2.4241e-10,297.147,0
0.070726,-0.0647461,1.47485,-5.99022e-10,296.529,0
0.0406487,-0.0779534,1.46354,-4.59263e-10,296.89,0
0.1101,-0.0799239,1.46167,-9.90325e-10,296.056,0
0.171118,-0.0389123,1.49091,-6.04855e-10,295.324,0
0.140048,-0.0586448,1.47936,-8.33986e-10,295.697,0
0.214525,-0.0451382,1.48778,-7.49403e-10,294.803,0
0.263612,-0.052179,1.48366,-8.86767e-10,294.214,0
0.28506,0.00697765,1.49971,1.1919e-10,293.957,0
0.307523,0.0689321,1.47149,1.16188e-09,293.687,0
0.322578,0.123205,1.40892,1.97339e-09,293.506,0
0.335561,0.209965,1.23549,2.90467e-09,293.351,0
0.369043,0.5,1.99522e-31,9.74161e-30,292.949,3
0.400647,0.432815,0.376027,1.63882e-09,292.57,0
0.37863,0.315975,0.900958,3.03447e-09,292.834,0
0.411745,0.205312,1.24708,2.77109e-09,292.436,0
0,-0.113654,1.4225,-1.5764e-40,297.377,1
0.0191724,-0.105231,1.43356,-3.12186e-10,297.147,0
0.0406487,-0.10102,1.43877,-5.90143e-10,296.89,0
0.0831507,-0.0990722,1.44111,-1.01484e-09,296.38,0
0.129725,-0.115311,1.42022,-1.53052e-09,295.821,0
0.187809,-0.0817848,1.45987,-1.28992e-09,295.124,0
0.243156,-0.1086,1.42924,-1.76621e-09,294.46,0
0.327751,-0.092109,1.4491,-1.51827e-09,293.444,0
0.382189,-0.0416858,1.48957,-6.93922e-10,292.791,0
0.382189,0.0370194,1.49178,6.19959e-10,292.791,0
0.443131,0.0673558,1.47278,1.07503e-09,292.06,0
0.41871,0.135497,1.38984,2.0502e-09,292.353,0
0.468804,0.5,1.99522e-31,9.7018e-30,291.752,3
0.498732,0.2,1.26,2.62109e-09,291.393,0
0.47878,0.4,0.54,2.16209e-09,291.632,0
0.488756,0.3,0.96,2.94934e-09,291.512,0
0.0647418,-0.123471,1.40853,-1.03979e-09,296.601,0
0.0183077,-0.13282,1.39415,-3.72471e-10,297.158,0
0,-0.13891,1.38422,-1.90424e-40,297.377,1
0.0406483,-0.124086,1.40762,-7.16841e-10,296.89,0
0.0918159,-0.128391,1.4011,-1.38118e-09,296.276,0
0.140048,-0.158223,1.34979,-2.09426e-09,295.697,0
0.187793,-0.135245,1.39025,-2.0416e-09,295.124,0
0.269594,-0.150867,1.36343,-2.35278e-09,294.142,0
0.36294,-0.165693,1.33527,-2.46781e-09,293.022,0
0.42391,-0.117942,1.41654,-1.81681e-09,292.291,0
0.468804,-6.33917e-09,1.5,-1.27481e-12,291.752,0
0.508709,0.1,1.44,1.50772e-09,291.273,0
0.568565,0.5,1.99522e-31,9.66199e-30,290.555,3
0.563577,0.15,1.365,2.0916e-09,290.615,0
0.566071,0.225,1.19625,2.72317e-09,290.585,0
0.568565,0.3,0.96,2.88072e-09,290.555,0
0.568565,0.4,0.54,2.12436e-09,290.555,0
0.0641007,-0.151287,1.36267,-1.24033e-09,296.608,0
0.400643,-0.244535,1.14122,-3.00925e-09,292.57,0
0.0183078,-0.156824,1.35244,-4.33606e-10,297.158,0
0,-0.164167,1.3383,-2.2187e-40,297.377,1
0.173403,-0.1929,1.27674,-2.63818e-09,295.297,0
0.0393308,-0.167651,1.33136,-9.14343e-10,296.905,0
0.0911766,-0.190089,1.2832,-1.91924e-09,296.283,0
0.122188,-0.195677,1.27026,-2.31732e-09,295.911,0
0.230605,-0.194274,1.27354,-2.80383e-09,294.61,0
0.297755,-0.195889,1.26977,-2.82772e-09,293.804,0
0.314163,-0.253005,1.11593,-3.15782e-09,293.607,0
0.468804,-0.2,1.26,-2.65622e-09,291.752,0
0.528661,-0.1,1.44,-1.49521e-09,291.034,0
0.568565,-6.33917e-09,1.5,-2.40913e-13,290.555,0
0.628422,0.1,1.44,1.44323e-09,289.836,0
0.668326,0.5,1.99522e-31,9.62218e-30,289.358,3
0.668326,0.2,1.26,2.4869e-09,289.358,0
0.648374,0.3,0.96,2.83182e-09,289.597,0
0.678302,0.4,0.54,2.09756e-09,289.238,0
0.0634375,-0.180066,1.30546,-1.42815e-09,296.616,0
0.1946,-0.229709,1.1834,-3.01422e-09,295.042,0
0.468804,-0.3,0.96,-2.97181e-09,291.752,0
0.369503,-0.310626,0.921071,-3.07035e-09,292.943,0
0.020513,-0.182834,1.29943,-5.51758e-10,297.131,0
0,-0.189423,1.28471,-2.51662e-40,297.377,1
0.156287,-0.225615,1.19459,-2.81977e-09,295.502,0
0.044401,-0.204572,1.2489,-1.19385e-09,296.845,0
0.0978786,-0.22428,1.19819,-2.2579e-09,296.203,0
0.251785,-0.274385,1.04828,-3.25567e-09,294.356,0
0.285777,-0.319584,0.887195,-3.14592e-09,293.948,0
0.548613,-0.3,0.96,-2.89511e-09,290.794,0
0.568565,-0.2,1.26,-2.55309e-09,290.555,0
0.608469,-0.1,1.44,-1.45262e-09,290.076,0
0.668326,-6.33917e-09,1.5,6.64235e-13,289.358,0
0.70823,0.1,1.44,1.41735e-09,288.879,0
0.768087,0.5,1.99522e-31,9.58237e-30,288.16,3
0.768087,0.4,0.54,2.08033e-09,288.16,0
0.768087,0.2,1.26,2.44633e-09,288.16,0
0.788039,0.3,0.96,2.78152e-09,287.921,0
0.204255,-0.270284,1.06168,-3.21736e-09,294.926,0
0.159628,-0.266434,1.07408,-3.05304e-09,295.462,0
0.468804,-0.4,0.54,-2.16485e-09,291.752,0
0.348775,-0.375217,0.655273,-2.59001e-09,293.192,0
0,-0.214679,1.22348,-2.79439e-40,297.377,1
0.020513,-0.206686,1.24368,-6.1099e-10,297.131,0
0.0371879,-0.232314,1.17618,-1.13404e-09,296.931,0
0.104787,-0.259524,1.09588,-2.54749e-09,296.12,0
0.0722776,-0.25025,1.12425,-1.99486e-09,296.51,0
0.186993,-0.334332,0.829331,-3.08197e-09,295.134,0
0.238616,-0.381309,0.627619,-2.6244e-09,294.514,0
0.568565,-0.4,0.54,-2.12559e-09,290.555,0
0.668326,-0.3,0.96,-2.82269e-09,289.358,0
0.668326,-0.2,1.26,-2.48782e-09,289.358,0
0.728182,-0.1,1.44,-1.41177e-09,288.639,0
0.768087,-6.33917e-09,1.5,-1.15959e-12,288.16,0
0.807991,0.1,1.44,1.39495e-09,287.682,0
0.867848,0.5,1.99522e-31,9.54257e-30,286.963,3
0.867848,0.4,0.54,2.06703e-09,286.963,0
0.867848,0.3,0.96,2.76353e-09,286.963,0
0.867848,0.2,1.26,2.42318e-09,286.963,0
0.142769,-0.309574,0.924985,-3.00724e-09,295.664,0
0.568565,-0.5,1.99522e-31,-9.66199e-30,290.555,3
0.305381,-0.428996,0.395777,-1.76012e-09,293.713,0
0.468804,-0.5,1.99522e-31,-9.7018e-30,291.752,3
0.400646,-0.432814,0.37603,-1.63909e-09,292.57,0
0,-0.239936,1.15458,-3.05198e-40,297.377,1
0.0196753,-0.258938,1.09771,-6.96095e-10,297.141,0
0.0436367,-0.260915,1.09154,-1.39974e-09,296.854,0
0.0436452,-0.294944,0.978047,-1.49435e-09,296.854,0
0.108464,-0.329603,0.84817,-2.70134e-09,296.076,0
0.0728463,-0.310288,0.922326,-2.19474e-09,296.503,0
0.164151,-0.378747,0.639305,-2.66495e-09,295.408,0
0.204798,-0.431674,0.381943,-1.76235e-09,294.92,0
0.668326,-0.4,0.54,-2.0965e-09,289.358,0
0.668326,-0.5,1.99522e-31,-9.62218e-30,289.358,3
0.748135,-0.3,0.96,-2.79235e-09,288.4,0
0.768087,-0.2,1.26,-2.44608e-09,288.16,0
0.827943,-0.1,1.44,-1.39109e-09,287.442,0
0.8878,0.1,1.44,1.38245e-09,286.724,0
0.867848,-6.33917e-09,1.5,6.00183e-13,286.963,0
0.967608,0.5,1.99522e-31,9.50276e-30,285.766,3
0.967608,0.4,0.54,2.05979e-09,285.766,0
0.967608,0.3,0.96,2.74688e-09,285.766,0
0.967608,0.2,1.26,2.4046e-09,285.766,0
0.269283,-0.5,1.99522e-31,-9.78142e-30,294.146,3
0.967608,0.1,1.44,1.37446e-09,285.766,0
0.369043,-0.5,1.99522e-31,-9.74161e-30,292.949,3
0,-0.265192,1.07804,-3.28622e-40,297.377,1
0.0196755,-0.282349,1.02167,-7.35445e-10,297.141,0
0.0233485,-0.308618,0.928529,-9.00037e-10,297.097,0
0.0318785,-0.332836,0.835323,-1.20947e-09,296.995,0
1.06737,0.2,1.26,2.39107e-09,284.569,0
0.169522,-0.5,1.92543e-31,-9.47773e-30,295.343,3
0.0418824,-0.361237,0.717045,-1.51103e-09,296.875,0
0.0733262,-0.38109,0.628624,-2.08923e-09,296.498,0
0.114806,-0.440516,0.335675,-1.55962e-09,296,0
0.758111,-0.4,0.54,-2.08404e-09,288.28,0
0.768087,-0.5,1.99522e-31,-9.58237e-30,288.16,3
0.847895,-0.3,0.96,-2.76708e-09,287.203,0
0.897776,-0.2,1.26,-2.41628e-09,286.604,0
0.967608,-0.1,1.44,-1.37533e-09,285.766,0
0.967608,-6.33917e-09,1.5,1.10738e-12,285.766,0
1.06737,0.4,0.54,2.04778e-09,284.569,0
1.06737,0.5,1.99522e-31,9.46295e-30,284.569,3
1.06737,0.3,0.96,2.73405e-09,284.569,0
1.06737,0.1,1.44,1.36755e-09,284.569,0
0,-0.290449,0.993837,-3.48709e-40,297.377,1
0,-0.315705,0.901982,-3.65507e-40,297.377,1
0,-0.340962,0.802471,-3.78028e-40,297.377,1
1.13221,0.15,1.365,1.94115e-09,283.791,0
1.12723,0.25,1.125,2.65864e-09,283.851,0
0.0767391,-0.5,1.69522e-31,-8.37597e-30,296.457,3
0,-0.366218,0.695306,-3.92622e-40,297.377,1
0.0234109,-0.384693,0.612067,-9.4616e-10,297.097,0
0.0396978,-0.447616,0.297842,-1.10423e-09,296.901,0
0.877824,-0.4,0.54,-2.06704e-09,286.844,0
0.867848,-0.5,1.99522e-31,-9.54257e-30,286.963,3
0.967608,-0.3,0.96,-2.74685e-09,285.766,0
0.997537,-0.2,1.26,-2.40063e-09,285.407,0
1.06737,-0.1,1.44,-1.36788e-09,284.569,0
1.11725,-6.33917e-09,1.5,8.05957e-13,283.97,0
1.16713,0.4,0.54,2.03984e-09,283.372,0
1.16713,0.5,1.99522e-31,9.42314e-30,283.372,3
1.18708,0.3,0.96,2.71886e-09,283.132,0
1.20703,0.1,1.44,1.35702e-09,282.893,0
1.19706,0.2,1.26,2.37783e-09,283.013,0
0,-0.416731,0.458013,-4.03805e-40,297.377,1
0,-0.5,-1.54676e-30,-3.80341e-30,297.377,1
0,-0.391474,0.580487,-3.9783e-40,297.377,1
0,-0.441987,0.327884,-4.08961e-40,297.377,1
0,-0.467244,0.190101,-4.42287e-40,297.377,1
0.967608,-0.4,0.54,-2.05621e-09,285.766,0
0.967608,-0.5,1.99522e-31,-9.50276e-30,285.766,3
1.04742,-0.3,0.96,-2.7348e-09,284.808,0
1.0973,-0.2,1.26,-2.38901e-09,284.21,0
1.1397,-0.075,1.46625,-1.03876e-09,283.701,0
1.16214,-0.15,1.365,-1.93218e-09,283.432,0
1.26689,0.5,1.99522e-31,9.38333e-30,282.175,3
1.21701,-6.33917e-09,1.5,3.11093e-13,282.773,0
1.26689,0.3,0.96,2.70833e-09,282.175,0
1.26689,0.4,0.54,2.03241e-09,282.175,0
1.28684,0.1,1.44,1.35182e-09,281.935,0
1.29682,0.2,1.26,2.36717e-09,281.816,0
1.06737,-0.5,1.99522e-31,-9.46295e-30,284.569,3
1.06737,-0.4,0.54,-2.05082e-09,284.569,0
1.16713,-0.3,0.96,-2.72129e-09,283.372,0
1.23696,-0.2,1.26,-2.37317e-09,282.534,0
1.22699,-0.1,1.44,-1.35758e-09,282.654,0
1.36665,0.5,1.99522e-31,9.34352e-30,280.978,3
1.31677,-6.33917e-09,1.5,2.97267e-13,281.576,0
1.3467,0.3,0.96,2.69873e-09,281.217,0
1.37663,0.4,0.54,2.02137e-09,280.858,0
1.36665,0.1,1.44,1.34604e-09,280.978,0
1.39658,0.2,1.26,2.35535e-09,280.618,0
1.30181,-0.15,1.365,-1.92799e-09,281.756,0
1.16713,-0.4,0.54,-2.03878e-09,283.372,0
1.16713,-0.5,1.99522e-31,-9.42314e-30,283.372,3
1.25691,-0.4,0.54,-2.03188e-09,282.294,0
1.28684,-0.3,0.96,-2.70717e-09,281.935,0
1.33423,-0.225,1.19625,-2.52379e-09,281.367,0
1.36665,-0.1,1.44,-1.35117e-09,280.978,0
1.46641,0.5,1.99522e-31,9.30371e-30,279.78,3
1.46641,0.4,0.54,2.01251e-09,279.78,0
1.41653,-6.33917e-09,1.5,-2.00317e-12,280.379,0
1.46641,0.3,0.96,2.68492e-09,279.78,0
1.46641,0.1,1.44,1.34118e-09,279.78,0
1.48138,0.2,1.26,2.34572e-09,279.601,0
1.26689,-0.5,1.99522e-31,-9.38333e-30,282.175,3
1.36665,-0.3,0.96,-2.69825e-09,280.978,0
1.36665,-0.4,0.54,-2.02376e-09,280.978,0
1.43648,-0.2,1.26,-2.35376e-09,280.14,0
1.46641,-0.1,1.44,-1.34569e-09,279.78,0
1.56617,0.5,1.99522e-31,9.2639e-30,278.583,3
1.56617,0.4,0.54,2.00658e-09,278.583,0
1.56617,-6.33917e-09,1.5,-6.05557e-12,278.583,0
1.60608,0.1,1.44,1.32714e-09,278.105,0
1.58613,0.3,0.96,2.66913e-09,278.344,0
1.56617,0.2,1.26,2.33658e-09,278.583,0
1.56617,-0.1,1.44,-1.34028e-09,278.583,0
1.36665,-0.5,1.99522e-31,-9.34352e-30,280.978,3
1.68589,0.1,1.44,1.31946e-09,277.147,0
1.46641,-0.5,1.99522e-31,-9.30371e-30,279.78,3
1.47639,-0.4,0.54,-2.01366e-09,279.661,0
1.44646,-0.3,0.96,-2.68862e-09,280.02,0
1.50632,-0.25,1.125,-2.6204e-09,279.302,0
1.56617,-0.2,1.26,-2.34134e-09,278.583,0
1.66593,0.3,0.96,2.65833e-09,277.386,0
1.66593,0.5,1.99522e-31,9.22409e-30,277.386,3
1.66593,0.4,0.54,1.9946e-09,277.386,0
1.66593,-0.1,1.44,-1.33636e-09,277.386,0
1.66593,-6.33917e-09,1.5,-6.7644e-12,277.386,0
1.66593,0.2,1.26,2.3224e-09,277.386,0
1.7657,0.1,1.44,1.31079e-09,276.189,0
1.56617,-0.5,1.99522e-31,-9.2639e-30,278.583,3
1.56617,-0.4,0.54,-2.00635e-09,278.583,0
1.56617,-0.3,0.96,-2.67559e-09,278.583,0
1.66593,-0.2,1.26,-2.33244e-09,277.386,0
1.74574,0.3,0.96,2.64522e-09,276.429,0
1.77567,0.4,0.54,1.98422e-09,276.069,0
1.7657,0.5,1.99522e-31,9.18429e-30,276.189,3
1.7657,-0.1,1.44,-1.33262e-09,276.189,0
1.81558,-6.33917e-09,1.5,-1.55733e-11,275.591,0
1.79562,0.2,1.26,2.30109e-09,275.83,0
1.86047,0.15,1.365,1.85041e-09,275.052,0
1.83802,0.0749998,1.46625,9.87015e-10,275.321,0
1.66593,-0.5,1.99522e-31,-9.22409e-30,277.386,3
1.67591,-0.4,0.54,-1.99681e-09,277.267,0
1.68589,-0.3,0.96,-2.66165e-09,277.147,0
1.7657,-0.2,1.26,-2.32258e-09,276.189,0
1.83054,-0.15,1.365,-1.88564e-09,275.411,0
1.86546,0.4,0.54,1.9731e-09,274.992,0
1.86546,0.3,0.96,2.62362e-09,274.992,0
1.86546,0.5,1.99522e-31,9.14448e-30,274.992,3
1.90536,-0.1,1.44,-1.32452e-09,274.513,0
1.91534,-6.33917e-09,1.5,-2.1419e-11,274.393,0
1.93529,0.2,1.26,2.26658e-09,274.154,0
1.92531,0.1,1.44,1.28483e-09,274.274,0
2.00512,0.1,1.44,1.26621e-09,273.316,0
1.7657,-0.5,1.99522e-31,-9.18429e-30,276.189,3
1.7657,-0.4,0.54,-1.98771e-09,276.189,0
1.89538,-0.2,1.26,-2.30488e-09,274.633,0
1.7657,-0.3,0.96,-2.65189e-09,276.189,0
1.82555,-0.25,1.125,-2.57974e-09,275.471,0
1.96522,0.5,1.99522e-31,9.10467e-30,273.795,3
1.98517,0.3,0.96,2.59443e-09,273.555,0
1.96522,0.4,0.54,1.96314e-09,273.795,0
1.96023,-0.15,1.365,-1.86903e-09,273.855,0
2.02507,-0.1,1.44,-1.31267e-09,273.077,0
2.0151,-6.33917e-09,1.5,-2.84847e-11,273.196,0
2.06498,0.2,1.26,2.22658e-09,272.598,0
2.12483,0.1,1.44,1.2381e-09,271.879,0
1.86546,-0.5,1.99522e-31,-9.14448e-30,274.992,3
1.96272,-0.225,1.19625,-2.44983e-09,273.825,0
1.87543,-0.4,0.54,-1.97735e-09,274.872,0
1.88541,-0.3,0.96,-2.63457e-09,274.753,0
2.06498,0.3,0.96,2.56965e-09,272.598,0
2.06498,0.5,1.99522e-31,9.06486e-30,272.598,3
2.06498,0.4,0.54,1.9432e-09,272.598,0
2.09491,-0.2,1.26,-2.26249e-09,272.239,0
2.10488,-0.1,1.44,-1.30651e-09,272.119,0
2.16474,-6.33917e-09,1.5,-3.80395e-11,271.401,0
2.16474,0.2,1.26,2.19022e-09,271.401,0
1.96522,-0.3,0.96,-2.61989e-09,273.795,0
2.20464,0.1,1.44,1.22051e-09,270.922,0
1.96522,-0.5,1.99522e-31,-9.10467e-30,273.795,3
2.06498,-0.3,0.96,-2.59636e-09,272.598,0
1.96522,-0.4,0.54,-1.96612e-09,273.795,0
2.18469,0.3,0.96,2.5268e-09,271.161,0
2.16474,0.5,1.99522e-31,9.02505e-30,271.401,3
2.16474,0.4,0.54,1.928e-09,271.401,0
2.15975,-0.15,1.365,-1.833e-09,271.46,0
2.16224,-0.225,1.19625,-2.39729e-09,271.431,0
2.2246,-0.1,1.44,-1.29277e-09,270.682,0
2.2645,-6.33917e-09,1.5,-3.81983e-11,270.203,0
2.29443,0.2,1.26,2.18051e-09,269.844,0
2.28445,0.1,1.44,1.22752e-09,269.964,0
2.16474,-0.3,0.96,-2.56887e-09,271.401,0
2.28445,0.3,0.96,2.50391e-09,269.964,0
2.06498,-0.5,1.99522e-31,-9.06486e-30,272.598,3
2.07495,-0.4,0.54,-1.95135e-09,272.478,0
2.36426,0.1,1.44,1.28825e-09,269.006,0
2.27448,0.4,0.54,1.90358e-09,270.084,0
2.2645,0.5,1.99522e-31,8.98524e-30,270.203,3
2.24455,-0.3,0.96,-2.54573e-09,270.443,0
2.36426,0.3,0.96,2.52399e-09,269.006,0
2.2645,-0.2,1.26,-2.23122e-09,270.203,0
2.36426,-0.1,1.44,-1.34252e-09,269.006,0
2.36426,-6.33917e-09,1.5,-2.74909e-11,269.006,0
2.39668,0.175,1.31625,2.12368e-09,268.617,0
2.16474,-0.4,0.54,-1.93407e-09,271.401,0
2.36426,0.4,0.54,1.89726e-09,269.006,0
2.4291,0.25,1.125,2.61822e-09,268.228,0
2.32436,-0.25,1.125,-2.4931e-09,269.485,0
2.16474,-0.5,1.99522e-31,-9.02505e-30,271.401,3
2.25452,-0.4,0.54,-1.92043e-09,270.323,0
2.46402,0.1,1.44,1.56053e-09,267.809,0
2.36426,0.5,1.99522e-31,8.94543e-30,269.006,3
2.35428,-0.4,0.54,-1.91106e-09,269.126,0
2.38421,-0.3,0.96,-2.57514e-09,268.767,0
2.45404,0.4,0.54,1.93036e-09,267.929,0
2.48397,0.3,0.96,2.79697e-09,267.57,0
2.39419,-0.2,1.26,-2.33433e-09,268.647,0
2.5139,-6.33917e-09,1.5,4.5856e-11,267.211,0
2.46402,-0.1,1.44,-1.55076e-09,267.809,0
2.49395,0.2,1.26,2.76561e-09,267.45,0
2.2645,-0.5,1.99522e-31,-8.98524e-30,270.203,3
2.56378,0.1,1.44,2.32396e-09,266.612,0
2.36426,-0.5,1.99522e-31,-8.94543e-30,269.006,3
2.46402,0.5,1.99522e-31,8.90562e-30,267.809,3
2.46402,-0.4,0.54,-1.94948e-09,267.809,0
2.46402,-0.3,0.96,-2.72555e-09,267.809,0
2.56378,0.4,0.54,2.1378e-09,266.612,0
2.56378,0.3,0.96,3.36932e-09,266.612,0
2.53385,-0.2,1.26,-3.09076e-09,266.971,0
2.61366,-6.33917e-09,1.5,1.49287e-10,266.013,0
2.60369,-0.1,1.44,-2.65383e-09,266.133,0
2.63361,0.2,1.26,5.10489e-09,265.774,0
2.66354,0.1,1.44,4.25394e-09,265.415,0
2.46402,-0.5,1.99522e-31,-8.90562e-30,267.809,3
2.56378,0.5,1.99522e-31,8.86581e-30,266.612,3
2.55381,-0.4,0.54,-2.0917e-09,266.732,0
2.58373,-0.3,0.96,-3.55237e-09,266.373,0
2.65357,0.4,0.54,2.62328e-09,265.535,0
2.66354,0.3,0.96,5.16942e-09,265.415,0
2.63361,-0.2,1.26,-4.85856e-09,265.774,0
2.7234,-0.1,1.44,-5.74121e-09,264.697,0
2.71342,-6.33917e-09,1.5,3.30615e-10,264.816,0
2.73338,0.2,1.26,9.74701e-09,264.577,0
2.74335,0.1,1.44,7.44417e-09,264.457,0
2.7633,0.3,0.96,9.56863e-09,264.218,0
2.56378,-0.5,1.99522e-31,-8.86581e-30,266.612,3
2.66354,0.5,1.99522e-31,8.82601e-30,265.415,3
2.66354,-0.4,0.54,-2.67502e-09,265.415,0
2.66354,-0.3,0.96,-5.00795e-09,265.415,0
2.7633,0.4,0.54,4.20689e-09,264.218,0
2.80321,-0.1,1.44,-1.03109e-08,263.739,0
2.73338,-0.2,1.26,-9.22865e-09,264.577,0
2.81318,-6.33917e-09,1.5,7.18616e-10,263.619,0
2.82316,0.1,1.44,1.32802e-08,263.5,0
2.83314,0.2,1.26,2.0031e-08,263.38,0
2.90297,0.1,1.44,2.361e-08,262.542,0
2.90297,0.25,1.125,3.12693e-08,262.542,0
