sample_id,case_id,family,sampling_tag,noise_tag,x_star,y_star,u_obs,v_obs,p_obs,region_id,wall_distance_star
1027,C-train-1,contraction,region_aware_1pct,clean,6.18099,-7.79055e-09,1.6444,-2.54797e-06,189.67,1,0.4561717159932213
910,C-train-1,contraction,region_aware_1pct,clean,5.42742,-0.218921,1.23554,0.016444,200.711,1,0.2626358942745288
974,C-train-1,contraction,region_aware_1pct,clean,5.73771,0.214371,1.2617,-0.0191735,196.416,1,0.2572449487691426
833,C-train-1,contraction,region_aware_1pct,clean,4.80279,0.0456948,1.50246,-0.0020359,208.667,1,0.44992091890462954
683,C-train-1,contraction,region_aware_1pct,clean,3.69862,0.318182,0.892555,-1.13675e-05,221.995,1,0.18181799999999998
956,C-train-1,contraction,region_aware_1pct,clean,5.64906,0.0431442,1.56875,-0.00462851,197.606,1,0.4314426233611995
1073,C-train-1,contraction,region_aware_1pct,clean,6.53561,-7.79055e-09,1.68637,-8.84252e-06,183.834,1,0.44455090285695975
1205,C-train-1,contraction,region_aware_1pct,clean,7.59949,0.0851289,1.6904,-0.00172826,164.135,1,0.3405154263217273
669,C-train-1,contraction,region_aware_1pct,clean,3.58579,0.227273,1.19008,-3.9442e-06,223.349,1,0.272727
2176,C-train-1,contraction,region_aware_1pct,clean,15.6353,0.288044,0.954098,5.51848e-11,7.12659,2,0.13695599999999997
1043,C-train-1,contraction,region_aware_1pct,clean,6.34944,-0.35984,0.602691,0.0157592,187.188,2,0.09062272708761504
1107,C-train-1,contraction,region_aware_1pct,clean,6.9789,-0.34655,0.624647,0.0100968,176.104,2,0.08663678789063345
982,C-train-1,contraction,region_aware_1pct,clean,5.91502,-0.372387,0.579237,0.0161003,193.988,2,0.0930969842233535
406,C-train-1,contraction,region_aware_1pct,clean,1.65147,0.409091,0.495868,1.66572e-09,246.561,2,0.09090900000000002
2085,C-train-1,contraction,region_aware_1pct,clean,14.8693,0.34,0.635294,1.35172e-10,22.0941,2,0.08499999999999996
1517,C-train-1,contraction,region_aware_1pct,clean,10.1794,-0.34,0.635294,-6.95485e-10,113.735,2,0.08499999999999996
16,C-train-1,contraction,region_aware_1pct,clean,0.0188479,0.0307583,1.49432,8.20917e-11,266.152,0,0.4692417
1404,C-train-1,contraction,region_aware_1pct,clean,9.1953,-0.085,1.69412,-4.41817e-09,132.964,0,0.33999999999999997
503,C-train-1,contraction,region_aware_1pct,clean,2.36878,0.136364,1.38843,1.54181e-09,237.953,0,0.36363599999999996
