sample_id,case_id,family,sampling_tag,noise_tag,x_star,y_star,u_obs,v_obs,p_obs,region_id,wall_distance_star,u_obs_mask,v_obs_mask,p_obs_mask
1096,C-train-1,contraction,region_aware_5pct,noise_3pct,6.73952,0.176477,,,177.580531865451,1,0.2622967929114663,0,0,1
912,C-train-1,contraction,region_aware_5pct,noise_3pct,5.35085,-0.130788,,,202.0367591029633,1,0.3529815101338518,0,0,1
1153,C-train-1,contraction,region_aware_5pct,noise_3pct,7.15621,-0.0860001,,,172.43635057140173,1,0.3440003928517571,0,0,1
1179,C-train-1,contraction,region_aware_5pct,noise_3pct,7.33352,-7.79055e-09,,,166.64157788537372,1,0.427660004237215,0,0,1
870,C-train-1,contraction,region_aware_5pct,noise_3pct,5.09294,0.222086,,,200.14991301477156,1,0.2681998623734706,0,0,1
1108,C-train-1,contraction,region_aware_5pct,noise_3pct,6.90797,0.261435,,,174.6499009617545,1,0.1732589633096469,0,0,1
767,C-train-1,contraction,region_aware_5pct,noise_3pct,4.23056,0.136328,,,212.4546612780038,1,0.3635405055621518,0,0,1
830,C-train-1,contraction,region_aware_5pct,noise_3pct,4.81891,0.270553,,,207.97637979428092,1,0.2248258657270593,0,0,1
1243,C-train-1,contraction,region_aware_5pct,noise_3pct,7.95411,0.0850001,,,158.71301572201017,1,0.3400010130934816,0,0,1
848,C-train-1,contraction,region_aware_5pct,noise_3pct,4.93981,-0.224263,,,205.26371674350293,1,0.2691155566518618,0,0,1
1008,C-train-1,contraction,region_aware_5pct,noise_3pct,6.09234,-0.275555,,,194.52633441908253,1,0.1837032823225312,0,0,1
742,C-train-1,contraction,region_aware_5pct,noise_3pct,4.11772,0.22725,,,215.83212526113508,1,0.2727317164671225,0,0,1
835,C-train-1,contraction,region_aware_5pct,noise_3pct,4.83503,-0.314691,,,205.2450818411741,1,0.1804439859355992,0,0,1
652,C-train-1,contraction,region_aware_5pct,noise_3pct,3.5737,-0.272727,,,223.02006569228,1,0.227273,0,0,1
1167,C-train-1,contraction,region_aware_5pct,noise_3pct,7.36012,0.171322,,,165.56795616432882,1,0.2560586868282649,0,0,1
711,C-train-1,contraction,region_aware_5pct,noise_3pct,3.90817,-0.136363,,,220.00476580367777,1,0.363637,0,0,1
1115,C-train-1,contraction,region_aware_5pct,noise_3pct,6.89024,-0.261055,,,172.2045930920254,1,0.1740357960241711,0,0,1
1184,C-train-1,contraction,region_aware_5pct,noise_3pct,7.52413,0.170589,,,163.30553513300433,1,0.2554592036375279,0,0,1
969,C-train-1,contraction,region_aware_5pct,noise_3pct,5.82637,-0.298183,,,193.8829874074779,1,0.170390578201606,0,0,1
718,C-train-1,contraction,region_aware_5pct,noise_3pct,3.94041,0.227273,,,219.31873630638864,1,0.272727,0,0,1
702,C-train-1,contraction,region_aware_5pct,noise_3pct,3.89205,-0.318182,,,217.2433259013286,1,0.1818179999999999,0,0,1
837,C-train-1,contraction,region_aware_5pct,noise_3pct,4.81891,-0.134498,,,208.87844838851208,1,0.3608808657270593,0,0,1
723,C-train-1,contraction,region_aware_5pct,noise_3pct,3.99683,-0.136364,,,216.0435510849778,1,0.3636359999999999,0,0,1
