sample_id,case_id,family,x_star,y_star,u_star,v_star,p_star,speed_star,region_id,wall_distance_star,is_boundary,boundary_type
50,C-train-1,contraction,0.0597594,-0.204473,1.24914,-1.35284e-09,265.661,1.24914,0,0.295527,0,interior
51,C-train-1,contraction,0.0195408,-0.23179,1.17764,-5.7242e-10,266.144,1.17764,0,0.26821,0,interior
52,C-train-1,contraction,0.0611092,-0.127008,1.40321,-9.13852e-10,265.645,1.40321,0,0.372992,0,interior
53,C-train-1,contraction,0.0861652,-0.133094,1.39372,-1.22396e-09,265.344,1.39372,0,0.366906,0,interior
54,C-train-1,contraction,0.0394164,-0.0505298,1.48468,-2.61522e-10,265.905,1.48468,0,0.4494702,0,interior
55,C-train-1,contraction,0.0619843,-0.0944139,1.44652,-6.99063e-10,265.634,1.44652,0,0.4055861,0,interior
56,C-train-1,contraction,0.0394164,-0.0738458,1.46728,-3.79995e-10,265.905,1.46728,0,0.4261542,0,interior
57,C-train-1,contraction,0.0691913,0.0243804,1.49643,2.00315e-10,265.548,1.49643,0,0.4756196,0,interior
58,C-train-1,contraction,0.061984,-0.0316116,1.494,-2.38517e-10,265.634,1.494,0,0.4683884,0,interior
59,C-train-1,contraction,0.0667613,-0.00813139,1.4996,-6.4955e-11,265.577,1.4996,0,0.49186861,0,interior
60,C-train-1,contraction,0.0619843,0.0722233,1.4687,5.39678e-10,265.634,1.4687,0,0.4277767,0,interior
61,C-train-1,contraction,0.081591,0.0476199,1.48639,4.39404e-10,265.399,1.48639,0,0.4523801,0,interior
62,C-train-1,contraction,0.0200146,0.132245,1.39507,3.60976e-10,266.138,1.39507,0,0.367755,0,interior
63,C-train-1,contraction,0.0866661,0.0959487,1.44476,9.06776e-10,265.338,1.44476,0,0.4040513,0,interior
64,C-train-1,contraction,0.0,0.139048,1.38399,1.70822e-40,266.378,1.38399,0,0.360952,1,inlet
65,C-train-1,contraction,0.0424886,0.152993,1.35956,8.06146e-10,265.868,1.35956,0,0.347007,0,interior
66,C-train-1,contraction,0.0861652,0.133094,1.39372,1.22439e-09,265.344,1.39372,0,0.366906,0,interior
67,C-train-1,contraction,0.0,-0.467706,0.187504,-4.2339200000000006e-40,266.378,0.187504,2,0.03229399999999999,1,inlet
68,C-train-1,contraction,0.0,-0.442425,0.325561,-3.63183e-40,266.378,0.325561,2,0.05757499999999999,1,inlet
69,C-train-1,contraction,0.0681282,-0.313613,0.909882,-1.88831e-09,265.561,0.909882,0,0.18638700000000002,0,interior
70,C-train-1,contraction,0.039419,-0.363612,0.706718,-1.2894e-09,265.905,0.706718,2,0.136388,0,interior
71,C-train-1,contraction,0.0222585,-0.407658,0.502889,-8.0038e-10,266.111,0.502889,2,0.09234199999999998,0,interior
72,C-train-1,contraction,0.0,-0.5,-1.36448e-30,-3.0738300000000002e-30,266.378,3.363069511517715e-30,2,0.0,1,inlet
73,C-train-1,contraction,0.114032,-0.182264,1.30068,-1.89725e-09,265.01,1.30068,0,0.317736,0,interior
74,C-train-1,contraction,0.0959625,-0.221845,1.20471,-1.98342e-09,265.227,1.20471,0,0.27815500000000004,0,interior
75,C-train-1,contraction,0.0679051,-0.273614,1.05081,-1.79315e-09,265.563,1.05081,0,0.22638599999999998,0,interior
76,C-train-1,contraction,0.0679051,-0.233466,1.17296,-1.63573e-09,265.563,1.17296,0,0.266534,0,interior
77,C-train-1,contraction,0.0977033,-0.299383,0.962219,-2.30826e-09,265.206,0.962219,0,0.200617,0,interior
78,C-train-1,contraction,0.0866661,-0.0959487,1.44476,-9.06662e-10,265.338,1.44476,0,0.4040513,0,interior
79,C-train-1,contraction,0.113718,-0.121953,1.41076,-1.34422e-09,265.014,1.41076,0,0.378047,0,interior
80,C-train-1,contraction,0.143303,-0.168527,1.32959,-1.99275e-09,264.659,1.32959,0,0.331473,0,interior
81,C-train-1,contraction,0.0740569,-0.0630814,1.47612,-5.40484e-10,265.49,1.47612,0,0.4369186,0,interior
82,C-train-1,contraction,0.102648,0.0211967,1.4973,2.29206e-10,265.146,1.4973,0,0.4788033,0,interior
83,C-train-1,contraction,0.0972139,-0.0186338,1.49792,-1.94613e-10,265.212,1.49792,0,0.4813662,0,interior
84,C-train-1,contraction,0.108183,0.0617693,1.47711,6.82614e-10,265.08,1.47711,0,0.4382307,0,interior
85,C-train-1,contraction,0.0200146,0.156317,1.35339,4.20617e-10,266.138,1.35339,0,0.34368299999999996,0,interior
86,C-train-1,contraction,0.113718,0.141564,1.37976,1.53541e-09,265.014,1.37976,0,0.358436,0,interior
87,C-train-1,contraction,0.113718,0.102342,1.43716,1.14287e-09,265.014,1.43716,0,0.397658,0,interior
88,C-train-1,contraction,0.0,0.164329,1.33798,1.9831200000000002e-40,266.378,1.33798,0,0.335671,1,inlet
89,C-train-1,contraction,0.037269,0.179851,1.30592,8.30609e-10,265.931,1.30592,0,0.320149,0,interior
90,C-train-1,contraction,0.0861652,0.173243,1.31992,1.53839e-09,265.344,1.31992,0,0.32675699999999996,0,interior
91,C-train-1,contraction,0.0246566,-0.462929,0.214182,-6.42955e-10,266.082,0.214182,2,0.03707100000000002,0,interior
92,C-train-1,contraction,0.0835431,-0.363267,0.708222,-2.06467e-09,265.376,0.708222,2,0.136733,0,interior
93,C-train-1,contraction,0.0528149,-0.396305,0.557654,-1.50922e-09,265.744,0.557654,2,0.10369499999999998,0,interior
94,C-train-1,contraction,0.0692362,-0.5,1.5238000000000001e-31,-6.74401e-30,265.547,6.74573128315233e-30,2,0.0,1,wall
95,C-train-1,contraction,0.127702,-0.231666,1.17799,-2.36578e-09,264.846,1.17799,0,0.26833399999999996,0,interior
96,C-train-1,contraction,0.114271,-0.264154,1.08134,-2.39906e-09,265.007,1.08134,0,0.235846,0,interior
97,C-train-1,contraction,0.132045,-0.32908,0.850237,-2.60016e-09,264.794,0.850237,0,0.17092000000000002,0,interior
98,C-train-1,contraction,0.113718,-0.0845704,1.45709,-9.53273e-10,265.014,1.45709,0,0.4154296,0,interior
99,C-train-1,contraction,0.175728,-0.198078,1.26459,-2.4146e-09,264.269,1.26459,0,0.301922,0,interior
100,C-train-1,contraction,0.152301,-0.114448,1.42141,-1.46527e-09,264.551,1.42141,0,0.385552,0,interior
101,C-train-1,contraction,0.185557,-0.152637,1.36021,-2.01469e-09,264.152,1.36021,0,0.347363,0,interior
102,C-train-1,contraction,0.123303,-0.0396005,1.49059,-4.74879e-10,264.899,1.49059,0,0.4603995,0,interior
103,C-train-1,contraction,0.133215,0.0455679,1.48754,5.68455e-10,264.78,1.48754,0,0.4544321,0,interior
104,C-train-1,contraction,0.128181,0.00232003,1.49997,2.8482e-11,264.84,1.49997,0,0.49767997,0,interior
105,C-train-1,contraction,0.153841,0.0992073,1.44095,1.28964e-09,264.532,1.44095,0,0.4007927,0,interior
106,C-train-1,contraction,0.164698,0.0651552,1.47453,8.86591e-10,264.402,1.47453,0,0.43484480000000003,0,interior
107,C-train-1,contraction,0.143303,0.168527,1.32959,1.99258e-09,264.659,1.32959,0,0.331473,0,interior
108,C-train-1,contraction,0.143303,0.132256,1.39505,1.62511e-09,264.659,1.39505,0,0.36774399999999996,0,interior
109,C-train-1,contraction,0.0,0.189611,1.28429,2.2573100000000003e-40,266.378,1.28429,0,0.310389,1,inlet
110,C-train-1,contraction,0.0195408,0.208007,1.2404,5.25563e-10,266.144,1.2404,0,0.291993,0,interior
111,C-train-1,contraction,0.067684,0.197446,1.26609,1.44488e-09,265.566,1.26609,0,0.302554,0,interior
112,C-train-1,contraction,0.0420186,0.20711,1.24263,1.03182e-09,265.874,1.24263,0,0.29289,0,interior
113,C-train-1,contraction,0.114032,0.200654,1.25843,2.03965e-09,265.01,1.25843,0,0.299346,0,interior
114,C-train-1,contraction,0.0947685,-0.449557,0.28739,-1.20035e-09,265.241,0.28739,2,0.050443000000000016,0,interior
115,C-train-1,contraction,0.125427,-0.39963,0.541775,-2.06659e-09,264.873,0.541775,2,0.10037000000000001,0,interior
116,C-train-1,contraction,0.15238,-0.5,1.718e-31,-7.574930000000001e-30,264.55,7.576877968193762e-30,2,0.0,1,wall
117,C-train-1,contraction,0.163362,-0.264588,1.07996,-2.74317e-09,264.418,1.07996,0,0.235412,0,interior
118,C-train-1,contraction,0.184514,-0.341057,0.802081,-2.72268e-09,264.164,0.802081,0,0.158943,0,interior
119,C-train-1,contraction,0.205395,-0.258978,1.09758,-2.85072e-09,263.913,1.09758,0,0.24102200000000001,0,interior
120,C-train-1,contraction,0.211243,-0.215699,1.22084,-2.64541e-09,263.843,1.22084,0,0.284301,0,interior
121,C-train-1,contraction,0.157657,-0.0711436,1.46963,-9.4908e-10,264.486,1.46963,0,0.4288564,0,interior
122,C-train-1,contraction,0.2204,-0.169834,1.32694,-2.27099e-09,263.733,1.32694,0,0.33016599999999996,0,interior
123,C-train-1,contraction,0.19564,-0.106018,1.43256,-1.48709e-09,264.031,1.43256,0,0.393982,0,interior
124,C-train-1,contraction,0.163107,-0.0274146,1.49549,-3.76015e-10,264.421,1.49549,0,0.4725854,0,interior
125,C-train-1,contraction,0.175758,0.0188145,1.49788,2.65789e-10,264.269,1.49788,0,0.4811855,0,interior
126,C-train-1,contraction,0.187201,0.110807,1.42633,1.53089e-09,264.132,1.42633,0,0.389193,0,interior
127,C-train-1,contraction,0.20814,0.0752022,1.46607,1.09352e-09,263.881,1.46607,0,0.4247978,0,interior
128,C-train-1,contraction,0.144999,0.214597,1.22369,2.38348e-09,264.638,1.22369,0,0.28540299999999996,0,interior
129,C-train-1,contraction,0.175728,0.18156,1.30222,2.26979e-09,264.269,1.30222,0,0.31844,0,interior
130,C-train-1,contraction,0.0,0.214892,1.22293,2.5091200000000002e-40,266.378,1.22293,0,0.28510800000000003,1,inlet
131,C-train-1,contraction,0.0195408,0.23179,1.17764,5.7252e-10,266.144,1.17764,0,0.26821,0,interior
132,C-train-1,contraction,0.0679051,0.233466,1.17296,1.63673e-09,265.563,1.17296,0,0.266534,0,interior
133,C-train-1,contraction,0.127702,0.24923,1.12731,2.45896e-09,264.846,1.12731,0,0.25077,0,interior
134,C-train-1,contraction,0.185473,-0.434278,0.368416,-1.53475e-09,264.153,0.368416,2,0.065722,0,interior
135,C-train-1,contraction,0.217018,-0.385283,0.609343,-2.31054e-09,263.774,0.609343,2,0.11471700000000001,0,interior
136,C-train-1,contraction,0.241036,-0.5,1.77312e-31,-7.786540000000001e-30,263.486,7.788558577615246e-30,2,0.0,1,wall
137,C-train-1,contraction,0.217694,-0.302624,0.950514,-2.89527e-09,263.766,0.950514,0,0.197376,0,interior
138,C-train-1,contraction,0.26018,-0.334857,0.827224,-2.75702e-09,263.256,0.827224,0,0.16514299999999998,0,interior
139,C-train-1,contraction,0.250065,-0.253016,1.1159,-2.86707e-09,263.377,1.1159,0,0.24698399999999998,0,interior
140,C-train-1,contraction,0.258368,-0.188573,1.28664,-2.47746e-09,263.278,1.28664,0,0.311427,0,interior
141,C-train-1,contraction,0.20163,-0.0602115,1.47825,-8.75644e-10,263.959,1.47825,0,0.4397885,0,interior
142,C-train-1,contraction,0.244314,-0.0965507,1.44407,-1.42021e-09,263.446,1.44407,0,0.4034493,0,interior
143,C-train-1,contraction,0.251341,-0.142562,1.37806,-2.00564e-09,263.362,1.37806,0,0.35743800000000003,0,interior
144,C-train-1,contraction,0.215673,-0.0120912,1.49912,-1.81004e-10,263.79,1.49912,0,0.4879088,0,interior
145,C-train-1,contraction,0.230201,0.0376892,1.49148,5.68183e-10,263.616,1.49148,0,0.4623108,0,interior
146,C-train-1,contraction,0.236717,0.109962,1.42745,1.59259e-09,263.538,1.42745,0,0.390038,0,interior
147,C-train-1,contraction,0.226336,0.160767,1.34492,2.18587e-09,263.662,1.34492,0,0.339233,0,interior
148,C-train-1,contraction,0.211243,0.215699,1.22084,2.64446e-09,263.843,1.22084,0,0.284301,0,interior
149,C-train-1,contraction,0.179441,0.23612,1.16548,2.68728e-09,264.225,1.16548,0,0.26388,0,interior
150,C-train-1,contraction,0.0,0.240174,1.1539,2.7379e-40,266.378,1.1539,0,0.259826,1,inlet
151,C-train-1,contraction,0.0977033,0.263804,1.08244,2.21236e-09,265.206,1.08244,0,0.23619600000000002,0,interior
152,C-train-1,contraction,0.0,0.265455,1.0772,2.9509800000000004e-40,266.378,1.0772,0,0.234545,1,inlet
153,C-train-1,contraction,0.0412021,0.263628,1.083,1.20424e-09,265.884,1.083,0,0.23637200000000003,0,interior
154,C-train-1,contraction,0.0679051,0.273614,1.05081,1.79461e-09,265.563,1.05081,0,0.22638599999999998,0,interior
155,C-train-1,contraction,0.191183,0.274649,1.04741,2.85958e-09,264.084,1.04741,0,0.22535100000000002,0,interior
156,C-train-1,contraction,0.250065,0.240204,1.15381,2.8182e-09,263.377,1.15381,0,0.259796,0,interior
157,C-train-1,contraction,0.14719,0.300194,0.959302,2.72415e-09,264.612,0.959302,0,0.19980599999999998,0,interior
158,C-train-1,contraction,0.275069,-0.440197,0.337357,-1.38002e-09,263.077,0.337357,2,0.059802999999999995,0,interior
159,C-train-1,contraction,0.298481,-0.389335,0.590512,-2.19551e-09,262.796,0.590512,2,0.11066500000000001,0,interior
160,C-train-1,contraction,0.329692,-0.5,1.77312e-31,-7.7551e-30,262.422,7.75712675900968e-30,2,0.0,1,wall
161,C-train-1,contraction,0.292606,-0.293909,0.981704,-2.87931e-09,262.867,0.981704,0,0.20609100000000002,0,interior
162,C-train-1,contraction,0.339159,-0.347028,0.777429,-2.5867e-09,262.308,0.777429,0,0.152972,0,interior
163,C-train-1,contraction,0.303889,-0.22858,1.18651,-2.73864e-09,262.732,1.18651,0,0.27142,0,interior
164,C-train-1,contraction,0.310789,-0.158399,1.34946,-2.17498e-09,262.649,1.34946,0,0.341601,0,interior
165,C-train-1,contraction,0.259884,-0.0462721,1.48715,-7.0462e-10,263.26,1.48715,0,0.4537279,0,interior
166,C-train-1,contraction,0.298975,-0.0859184,1.45571,-1.28196e-09,262.79,1.45571,0,0.4140816,0,interior
167,C-train-1,contraction,0.27597,0.00567475,1.49981,8.69291e-11,263.067,1.49981,0,0.49432525,0,interior
168,C-train-1,contraction,0.292582,0.059316,1.47889,9.01046e-10,262.867,1.47889,0,0.440684,0,interior
169,C-train-1,contraction,0.301685,0.108857,1.4289,1.59178e-09,262.758,1.4289,0,0.391143,0,interior
170,C-train-1,contraction,0.310789,0.158398,1.34946,2.17495e-09,262.649,1.34946,0,0.34160199999999996,0,interior
171,C-train-1,contraction,0.292645,0.20793,1.24059,2.62079e-09,262.866,1.24059,0,0.29207,0,interior
172,C-train-1,contraction,0.0977033,0.299383,0.962219,2.30888e-09,265.206,0.962219,0,0.200617,0,interior
173,C-train-1,contraction,0.0,0.290736,0.992834,3.1331e-40,266.378,0.992834,0,0.209264,1,inlet
174,C-train-1,contraction,0.018739,0.283689,1.01712,6.32582e-10,266.153,1.01712,0,0.21631099999999998,0,interior
175,C-train-1,contraction,0.0412021,0.305548,0.939844,1.298e-09,265.884,0.939844,0,0.194452,0,interior
176,C-train-1,contraction,0.203321,0.314474,0.906638,2.85583e-09,263.938,0.906638,0,0.18552600000000002,0,interior
177,C-train-1,contraction,0.292625,0.256265,1.10597,2.85531e-09,262.867,1.10597,0,0.24373499999999998,0,interior
178,C-train-1,contraction,0.292606,0.3046,0.943313,2.85787e-09,262.867,0.943313,0,0.19540000000000002,0,interior
179,C-train-1,contraction,0.171561,0.363253,0.708285,2.53592e-09,264.319,0.708285,2,0.136747,0,interior
180,C-train-1,contraction,0.100427,0.363178,0.70861,2.238e-09,265.173,0.70861,2,0.136822,0,interior
181,C-train-1,contraction,0.354969,-0.441486,0.330541,-1.32256e-09,262.119,0.330541,2,0.05851400000000001,0,interior
182,C-train-1,contraction,0.390131,-0.387656,0.598338,-2.13831e-09,261.697,0.598338,2,0.112344,0,interior
183,C-train-1,contraction,0.418348,-0.5,1.77312e-31,-7.72366e-30,261.358,7.72569500698442e-30,2,0.0,1,wall
184,C-train-1,contraction,0.339202,-0.259669,1.09543,-2.81275e-09,262.308,1.09543,0,0.24033100000000002,0,interior
185,C-train-1,contraction,0.390213,-0.310602,0.921158,-2.72014e-09,261.696,0.921158,0,0.189398,0,interior
186,C-train-1,contraction,0.364065,-0.201259,1.25697,-2.50501e-09,262.009,1.25697,0,0.29874100000000003,0,interior
187,C-train-1,contraction,0.369244,-0.124751,1.40662,-1.75362e-09,261.947,1.40662,0,0.375249,0,interior
188,C-train-1,contraction,0.326585,-0.030248,1.49451,-4.6159e-10,262.459,1.49451,0,0.469752,0,interior
189,C-train-1,contraction,0.360434,-0.073964,1.46718,-1.09213e-09,262.053,1.46718,0,0.42603599999999997,0,interior
190,C-train-1,contraction,0.355709,0.0815628,1.46009,1.20062e-09,262.11,1.46009,0,0.4184372,0,interior
191,C-train-1,contraction,0.355707,0.0284717,1.49514,4.30842e-10,262.11,1.49514,0,0.4715283,0,interior
192,C-train-1,contraction,0.39015,0.134025,1.39222,1.84314e-09,261.696,1.39222,0,0.365975,0,interior
193,C-train-1,contraction,0.364065,0.194132,1.27388,2.45329e-09,262.009,1.27388,0,0.30586800000000003,0,interior
194,C-train-1,contraction,0.0681282,0.331749,0.839657,1.89918e-09,265.561,0.839657,0,0.16825099999999998,0,interior
195,C-train-1,contraction,0.0,0.316018,0.900796,3.2901900000000003e-40,266.378,0.900796,0,0.18398199999999998,1,inlet
196,C-train-1,contraction,0.0222098,0.332971,0.834784,7.95599e-10,266.112,0.834784,0,0.16702899999999998,0,interior
197,C-train-1,contraction,0.26018,0.344416,0.788267,2.69192e-09,263.256,0.788267,0,0.155584,0,interior
198,C-train-1,contraction,0.217018,0.385283,0.609343,2.31011e-09,263.774,0.609343,2,0.11471700000000001,0,interior
199,C-train-1,contraction,0.355674,0.281853,1.02335,2.81137e-09,262.11,1.02335,0,0.21814699999999998,0,interior
200,C-train-1,contraction,0.339159,0.338659,0.811862,2.64568e-09,262.308,0.811862,0,0.161341,0,interior
201,C-train-1,contraction,0.039419,0.363612,0.706718,1.29302e-09,265.905,0.706718,2,0.136388,0,interior
202,C-train-1,contraction,0.185473,0.434278,0.368416,1.53406e-09,264.153,0.368416,2,0.065722,0,interior
203,C-train-1,contraction,0.125427,0.39963,0.541775,2.06389e-09,264.873,0.541775,2,0.10037000000000001,0,interior
204,C-train-1,contraction,0.0760901,0.396998,0.554354,1.81432e-09,265.465,0.554354,2,0.10300199999999998,0,interior
205,C-train-1,contraction,0.445919,-0.441282,0.331623,-1.30015e-09,261.027,0.331623,2,0.05871799999999999,0,interior
206,C-train-1,contraction,0.453653,-0.354473,0.746095,-2.41529e-09,260.934,0.746095,2,0.14552700000000002,0,interior
207,C-train-1,contraction,0.507004,-0.5,1.77312e-31,-7.692220000000001e-30,260.294,7.69426332235543e-30,2,0.0,1,wall
208,C-train-1,contraction,0.445944,-0.270838,1.05988,-2.69145e-09,261.027,1.05988,0,0.22916199999999998,0,interior
209,C-train-1,contraction,0.431523,-0.170632,1.32531,-2.17848e-09,261.2,1.32531,0,0.329368,0,interior
210,C-train-1,contraction,0.434361,-0.0872691,1.4543,-1.23198e-09,261.166,1.4543,0,0.4127309,0,interior
211,C-train-1,contraction,0.426838,-0.0062838,1.49976,-9.21474e-11,261.256,1.49976,0,0.4937162,0,interior
212,C-train-1,contraction,0.422994,0.0799701,1.46163,1.1423e-09,261.302,1.46163,0,0.4200299,0,interior
213,C-train-1,contraction,0.445964,0.178564,1.30869,2.23196e-09,261.027,1.30869,0,0.321436,0,interior
214,C-train-1,contraction,0.426765,0.256213,1.10613,2.6901e-09,261.257,1.10613,0,0.24378699999999998,0,interior
215,C-train-1,contraction,0.0,0.366581,0.693712,3.5004300000000003e-40,266.378,0.693712,2,0.133419,1,inlet
216,C-train-1,contraction,0.0,0.341299,0.801089,3.4064700000000004e-40,266.378,0.801089,0,0.15870099999999998,1,inlet
217,C-train-1,contraction,0.241036,0.5,1.77312e-31,7.786540000000001e-30,263.486,7.788558577615246e-30,2,0.0,1,wall
218,C-train-1,contraction,0.307469,0.384231,0.614198,2.25127e-09,262.689,0.614198,2,0.11576900000000001,0,interior
219,C-train-1,contraction,0.269402,0.438617,0.345692,1.41272e-09,263.145,0.345692,2,0.06138300000000002,0,interior
220,C-train-1,contraction,0.417458,0.329106,0.850134,2.61184e-09,261.369,0.850134,0,0.170894,0,interior
221,C-train-1,contraction,0.390131,0.387656,0.598338,2.13799e-09,261.697,0.598338,2,0.112344,0,interior
222,C-train-1,contraction,0.0,0.391862,0.578665,3.5295999999999996e-40,266.378,0.578665,2,0.10813800000000001,1,inlet
223,C-train-1,contraction,0.0222585,0.407658,0.502889,8.07357e-10,266.111,0.502889,2,0.09234199999999998,0,interior
224,C-train-1,contraction,0.15238,0.5,1.718e-31,7.574930000000001e-30,264.55,7.576877968193762e-30,2,0.0,1,wall
225,C-train-1,contraction,0.0528149,0.429343,0.393989,1.28742e-09,265.744,0.393989,2,0.07065700000000003,0,interior
226,C-train-1,contraction,0.0947685,0.439999,0.338406,1.37109e-09,265.241,0.338406,2,0.06000100000000003,0,interior
227,C-train-1,contraction,0.523123,-0.318182,0.892562,-2.561e-09,260.101,0.892562,0,0.18181799999999998,0,interior
228,C-train-1,contraction,0.507004,-0.409091,0.495868,-1.79913e-09,260.294,0.495868,2,0.09090900000000002,0,interior
229,C-train-1,contraction,0.59566,-0.5,1.77312e-31,-7.66078e-30,259.23,7.66283170595205e-30,2,0.0,1,wall
230,C-train-1,contraction,0.507004,-0.136364,1.38843,-1.76757e-09,260.294,1.38843,0,0.36363599999999996,0,interior
231,C-train-1,contraction,0.507004,-0.227273,1.19008,-2.49433e-09,260.294,1.19008,0,0.272727,0,interior
