sample_id,case_id,family,sampling_tag,noise_tag,x_star,y_star,u_obs,v_obs,p_obs,region_id,wall_distance_star
5189,B-train-3__ip_skewed_top,bend,region_aware_5pct,noise_5pct,7.9793,2.98296,0.33242328021368295,1.3480733399870868,80.89026135490899,1,0.39278697270277974
4314,B-train-3__ip_skewed_top,bend,region_aware_5pct,noise_5pct,7.36295,1.40113,0.6704050306988112,0.8672872982044032,109.07818655603462,1,0.24987553365786752
5678,B-train-3__ip_skewed_top,bend,region_aware_5pct,noise_5pct,8.29835,3.90362,-0.02150928222951671,0.9365099363167139,74.21651948738446,1,0.20056959273673147
3303,B-train-3__ip_skewed_top,bend,region_aware_5pct,noise_5pct,5.60994,0.708552,0.8028861797188575,0.4253302896524782,124.99581085743631,1,0.16408743622528732
2723,B-train-3__ip_skewed_top,bend,region_aware_5pct,noise_5pct,4.71524,0.0500209,1.4598072558665012,0.21862865906739598,138.88301276798217,1,0.48578735640016024
5186,B-train-3__ip_skewed_top,bend,region_aware_5pct,noise_5pct,8.07433,2.97092,0.2779039290925545,1.1964327258310432,80.65924610697684,1,0.2977184059965712
4710,B-train-3__ip_skewed_top,bend,region_aware_5pct,noise_5pct,7.88644,2.04898,0.2801130586371903,0.6708631498674004,100.34275710481342,1,0.15133412251527378
8105,B-train-3__ip_skewed_top,bend,region_aware_5pct,noise_5pct,7.68182,8.45899,-0.006498936690514515,0.9367577377125638,15.069210599541556,1,0.18181999999999982
4624,B-train-3__ip_skewed_top,bend,region_aware_5pct,noise_5pct,7.73999,1.92986,0.4694486884665979,0.8833777963978138,91.8783476883698,1,0.22530646482113337
2548,B-train-3__ip_skewed_top,bend,region_aware_5pct,noise_5pct,4.4034,0.0515658,1.472464739454352,0.1330885684208978,140.28323832783428,1,0.4689878044319613
8064,B-train-3__ip_skewed_top,bend,region_aware_5pct,noise_5pct,8.22727,8.36802,-0.00679488887969215,1.1704482661641826,18.082742374154563,1,0.27272999999999953
2383,B-train-3__ip_skewed_top,bend,region_aware_5pct,noise_5pct,4.09279,-0.201309,1.2069700457271502,0.0032011672518752615,151.36772057098344,1,0.29766644617767124
4377,B-train-3__ip_skewed_top,bend,region_aware_5pct,noise_5pct,6.99592,1.85432,0.496149491175665,0.757256904283984,105.21032816321448,1,0.18503450578145886
2547,B-train-3__ip_skewed_top,bend,region_aware_5pct,noise_5pct,4.40684,0.230309,1.258454508650177,0.12800726062956913,136.85133295432738,1,0.29158133515305185
3412,B-train-3__ip_skewed_top,bend,region_aware_5pct,noise_5pct,5.86269,0.546342,1.2966375964393204,0.7578947228643284,120.94004794230777,1,0.4239479630932923
3859,B-train-3__ip_skewed_top,bend,region_aware_5pct,noise_5pct,6.81513,0.685502,0.5489810832422641,0.4503761275097067,112.25842619286333,1,0.15133883719322228
7988,B-train-3__ip_skewed_top,bend,region_aware_5pct,noise_5pct,8.27273,8.2419,-0.007518956900051339,1.0443868856279954,20.71586857856794,1,0.22727000000000103
4755,B-train-3__ip_skewed_top,bend,region_aware_5pct,noise_5pct,7.63869,2.22371,0.6452142375382692,1.3165838215855008,89.72109512799317,1,0.45089255758753577
4777,B-train-3__ip_skewed_top,bend,region_aware_5pct,noise_5pct,7.75778,2.22841,0.53119652343919,1.1739749282583285,91.04952521693932,1,0.3455515821591906
2402,B-train-3__ip_skewed_top,bend,region_aware_5pct,noise_5pct,4.14036,0.112108,1.4790337083869547,0.13549116466092576,146.0875816872781,1,0.3904248011321334
3051,B-train-3__ip_skewed_top,bend,region_aware_5pct,noise_5pct,5.28104,0.195544,1.4122013310468216,0.4841533023396518,133.55531829191534,1,0.4856570976639283
