sample_id,case_id,family,x_star,y_star,u_star,v_star,p_star,speed_star,region_id,wall_distance_star,is_boundary,boundary_type
43,B-train-3__ip_skewed_top,bend,0.018994,-0.185851,1.10121,-0.0222646,193.168,1.1014350532433403,0,0.314149,0,interior
44,B-train-3__ip_skewed_top,bend,0.0583882,-0.173843,1.14058,-0.0599372,193.118,1.1421537568750715,0,0.32615700000000003,0,interior
45,B-train-3__ip_skewed_top,bend,0.0,0.35869,0.936965,-3.96044e-33,199.154,0.936965,2,0.14131,1,inlet
46,B-train-3__ip_skewed_top,bend,0.0,0.386281,0.791594,-2.6804500000000002e-33,199.223,0.791594,2,0.11371900000000001,1,inlet
47,B-train-3__ip_skewed_top,bend,0.0202378,0.35047,0.975945,-0.00883216,198.579,0.975984964062083,2,0.14953,0,interior
48,B-train-3__ip_skewed_top,bend,0.0403531,0.316658,1.12213,-0.0221801,197.935,1.1223491852966305,0,0.183342,0,interior
49,B-train-3__ip_skewed_top,bend,0.0398417,0.0694762,1.55171,-0.053594,195.855,1.5526352568893957,0,0.4305238,0,interior
50,B-train-3__ip_skewed_top,bend,0.0393663,0.0132586,1.51463,-0.0548054,195.229,1.5156212154655133,0,0.4867414,0,interior
51,B-train-3__ip_skewed_top,bend,0.0393663,0.0397759,1.53732,-0.0542646,195.53,1.5382774227079978,0,0.4602241,0,interior
52,B-train-3__ip_skewed_top,bend,0.060466,0.0911581,1.55278,-0.072767,195.764,1.554484083125009,0,0.4088419,0,interior
53,B-train-3__ip_skewed_top,bend,0.0387073,0.206921,1.44606,-0.03893,197.253,1.4465839306794472,0,0.293079,0,interior
54,B-train-3__ip_skewed_top,bend,0.0411047,0.179481,1.49152,-0.0446991,196.965,1.4921896394027168,0,0.320519,0,interior
55,B-train-3__ip_skewed_top,bend,0.0383061,0.152011,1.52478,-0.0453247,196.754,1.5254534987439277,0,0.347989,0,interior
56,B-train-3__ip_skewed_top,bend,0.0404081,0.124518,1.54514,-0.0501782,196.437,1.5459545502230134,0,0.375482,0,interior
57,B-train-3__ip_skewed_top,bend,0.0421048,0.25831,1.32304,-0.0334286,197.571,1.3234622446061541,0,0.24169000000000002,0,interior
58,B-train-3__ip_skewed_top,bend,0.0421048,0.234431,1.3861,-0.0374378,197.402,1.3866054950377342,0,0.265569,0,interior
59,B-train-3__ip_skewed_top,bend,0.0627437,0.224101,1.40618,-0.0532554,196.887,1.407188093336907,0,0.275899,0,interior
60,B-train-3__ip_skewed_top,bend,0.0604741,0.283884,1.23943,-0.0383445,197.3,1.24002299397239,0,0.21611599999999997,0,interior
61,B-train-3__ip_skewed_top,bend,0.059653,-0.0301368,1.45955,-0.0759147,194.513,1.4615229194836767,0,0.4698632,0,interior
62,B-train-3__ip_skewed_top,bend,0.059653,-7.3108e-09,1.5,-0.0763982,194.831,1.501944301551572,0,0.4999999926892,0,interior
63,B-train-3__ip_skewed_top,bend,0.0806189,-0.0814577,1.3698,-0.0901607,193.801,1.3727639971329704,0,0.41854230000000003,0,interior
64,B-train-3__ip_skewed_top,bend,0.0642138,-0.142396,1.22665,-0.0695397,193.363,1.2286195474499377,0,0.35760400000000003,0,interior
65,B-train-3__ip_skewed_top,bend,0.0817037,-0.113485,1.30025,-0.0868821,193.501,1.3031494779189414,0,0.386515,0,interior
66,B-train-3__ip_skewed_top,bend,0.101989,-0.0441644,1.43967,-0.107774,193.935,1.4436983562974643,0,0.4558356,0,interior
67,B-train-3__ip_skewed_top,bend,0.0,-0.220732,0.994407,-1.03572e-32,192.868,0.994407,0,0.27926799999999996,1,inlet
68,B-train-3__ip_skewed_top,bend,0.0206166,-0.213359,1.01832,-0.0218952,192.901,1.0185553603918835,0,0.28664100000000003,0,interior
69,B-train-3__ip_skewed_top,bend,0.0411047,-0.203908,1.04967,-0.0413435,192.931,1.050483885593801,0,0.296092,0,interior
70,B-train-3__ip_skewed_top,bend,0.08324,-0.168765,1.15956,-0.077865,193.025,1.1621713952016717,0,0.331235,0,interior
71,B-train-3__ip_skewed_top,bend,0.0791309,-0.196394,1.07949,-0.0692906,192.841,1.0817115361076446,0,0.303606,0,interior
72,B-train-3__ip_skewed_top,bend,0.0,0.5,-9.703389999999999e-31,1.34722e-30,199.162,1.6602889818706262e-30,2,0.0,1,inlet
73,B-train-3__ip_skewed_top,bend,0.0,0.469056,0.247433,-1.10032e-34,199.197,0.247433,2,0.030944000000000027,1,inlet
74,B-train-3__ip_skewed_top,bend,0.0,0.413873,0.628618,-1.57737e-33,199.25,0.628618,2,0.08612700000000001,1,inlet
75,B-train-3__ip_skewed_top,bend,0.0,0.441464,0.447433,-6.35868e-34,199.226,0.447433,2,0.05853599999999998,1,inlet
76,B-train-3__ip_skewed_top,bend,0.021337,0.404808,0.683219,-0.00419476,198.655,0.6832318771635715,2,0.095192,0,interior
77,B-train-3__ip_skewed_top,bend,0.021337,0.381711,0.815843,-0.00624959,198.632,0.815866936469525,2,0.11828899999999998,0,interior
78,B-train-3__ip_skewed_top,bend,0.0419226,0.371226,0.86921,-0.0131368,198.072,0.8693092658048918,2,0.128774,0,interior
79,B-train-3__ip_skewed_top,bend,0.0239862,0.457889,0.330133,-0.000894496,198.559,0.3301342118170942,2,0.04211100000000001,0,interior
80,B-train-3__ip_skewed_top,bend,0.0622745,0.338792,1.02282,-0.0256858,197.482,1.0231424694154965,0,0.16120800000000002,0,interior
81,B-train-3__ip_skewed_top,bend,0.0824303,0.306813,1.15076,-0.0406203,196.907,1.1514766981455118,0,0.193187,0,interior
82,B-train-3__ip_skewed_top,bend,0.059653,0.0602737,1.54743,-0.0744704,195.464,1.5492209156140904,0,0.4397263,0,interior
83,B-train-3__ip_skewed_top,bend,0.059653,0.0301368,1.52956,-0.0759144,195.149,1.5314427151308534,0,0.4698632,0,interior
84,B-train-3__ip_skewed_top,bend,0.0806189,0.0814577,1.55058,-0.0901596,195.358,1.5531989859229758,0,0.41854230000000003,0,interior
85,B-train-3__ip_skewed_top,bend,0.0817037,0.113485,1.54521,-0.0868829,195.631,1.5476506654967102,0,0.386515,0,interior
86,B-train-3__ip_skewed_top,bend,0.0627437,0.20134,1.45237,-0.0580053,196.717,1.4535278572246526,0,0.29866000000000004,0,interior
87,B-train-3__ip_skewed_top,bend,0.0615036,0.1697,1.50167,-0.063015,196.484,1.5029915765316186,0,0.33030000000000004,0,interior
88,B-train-3__ip_skewed_top,bend,0.0615036,0.14631,1.52705,-0.0667946,196.273,1.5285101311699443,0,0.35369,0,interior
89,B-train-3__ip_skewed_top,bend,0.0804803,0.25157,1.33328,-0.0558774,196.687,1.3344503895727111,0,0.24842999999999998,0,interior
90,B-train-3__ip_skewed_top,bend,0.0851486,0.223973,1.40103,-0.0655627,196.427,1.4025631994784726,0,0.276027,0,interior
91,B-train-3__ip_skewed_top,bend,0.102596,0.275208,1.25587,-0.0568562,196.337,1.2571563484222796,0,0.224792,0,interior
92,B-train-3__ip_skewed_top,bend,0.112055,0.303029,1.15543,-0.0496927,196.243,1.156498097418794,0,0.196971,0,interior
93,B-train-3__ip_skewed_top,bend,0.101989,-0.0147215,1.48238,-0.109106,194.192,1.486389781866116,0,0.4852785,0,interior
94,B-train-3__ip_skewed_top,bend,0.101989,0.0147214,1.51502,-0.109103,194.453,1.5189434041494108,0,0.4852786,0,interior
95,B-train-3__ip_skewed_top,bend,0.125143,-0.0261451,1.46797,-0.120841,193.835,1.4729353238282392,0,0.4738549,0,interior
96,B-train-3__ip_skewed_top,bend,0.101989,-0.0736073,1.38763,-0.105081,193.677,1.3916030444997596,0,0.4263927,0,interior
97,B-train-3__ip_skewed_top,bend,0.103618,-0.157752,1.19398,-0.0913375,192.989,1.197468487813458,0,0.342248,0,interior
98,B-train-3__ip_skewed_top,bend,0.101989,-0.10305,1.32695,-0.101121,193.427,1.3307974147634194,0,0.39695,0,interior
99,B-train-3__ip_skewed_top,bend,0.107729,-0.130434,1.26447,-0.0992581,193.167,1.268359787802976,0,0.369566,0,interior
100,B-train-3__ip_skewed_top,bend,0.127641,-0.0574894,1.41968,-0.11964,193.559,1.424712262879772,0,0.4425106,0,interior
101,B-train-3__ip_skewed_top,bend,0.0,-0.248324,0.905525,-9.19602e-33,192.617,0.905525,0,0.251676,1,inlet
102,B-train-3__ip_skewed_top,bend,0.0206166,-0.239132,0.936517,-0.0196919,192.682,0.9367240053583606,0,0.260868,0,interior
103,B-train-3__ip_skewed_top,bend,0.0591865,-0.22881,0.975532,-0.0500472,192.682,0.9768149288641323,0,0.27119,0,interior
104,B-train-3__ip_skewed_top,bend,0.126088,-0.179995,1.1391,-0.0947117,192.698,1.1430306715556193,0,0.320005,0,interior
105,B-train-3__ip_skewed_top,bend,0.0851486,-0.223973,0.997018,-0.0655563,192.626,0.9991709167072919,0,0.276027,0,interior
106,B-train-3__ip_skewed_top,bend,0.105649,-0.191915,1.09936,-0.0836147,192.738,1.1025351820491216,0,0.308085,0,interior
107,B-train-3__ip_skewed_top,bend,0.0405868,0.5,1.19249e-31,2.8216500000000002e-30,198.048,2.8241687354867806e-30,2,0.0,1,wall
108,B-train-3__ip_skewed_top,bend,0.0375062,0.436175,0.481598,-0.00333741,198.219,0.48160956376457903,2,0.06382500000000002,0,interior
109,B-train-3__ip_skewed_top,bend,0.0448423,0.407073,0.666757,-0.00790429,198.038,0.666803850355863,2,0.09292699999999998,0,interior
110,B-train-3__ip_skewed_top,bend,0.0707566,0.366151,0.889272,-0.0209774,197.346,0.8895193878127445,2,0.133849,0,interior
111,B-train-3__ip_skewed_top,bend,0.0651705,0.393479,0.742908,-0.0135303,197.512,0.7430312008806157,2,0.10652099999999998,0,interior
112,B-train-3__ip_skewed_top,bend,0.0600323,0.466141,0.26677,-0.00156021,197.588,0.2667745624216149,2,0.03385899999999997,0,interior
113,B-train-3__ip_skewed_top,bend,0.0853594,0.34512,0.98757,-0.0299197,196.959,0.9880231238934086,0,0.15488000000000002,0,interior
114,B-train-3__ip_skewed_top,bend,0.105484,0.330887,1.04492,-0.0386137,196.462,1.0456332168727667,0,0.169113,0,interior
115,B-train-3__ip_skewed_top,bend,0.137289,0.327775,1.04667,-0.0446551,195.769,1.047622148895302,0,0.17222500000000002,0,interior
116,B-train-3__ip_skewed_top,bend,0.101989,0.0441644,1.53692,-0.107771,194.711,1.540693893945517,0,0.4558356,0,interior
117,B-train-3__ip_skewed_top,bend,0.101989,0.10305,1.54561,-0.101118,195.22,1.5489141751640083,0,0.39695,0,interior
118,B-train-3__ip_skewed_top,bend,0.101989,0.0736073,1.54735,-0.105079,194.97,1.5509138011962498,0,0.4263927,0,interior
119,B-train-3__ip_skewed_top,bend,0.103618,0.136523,1.52769,-0.0959626,195.457,1.5307010017305012,0,0.363477,0,interior
120,B-train-3__ip_skewed_top,bend,0.08324,0.19067,1.46647,-0.0729517,196.235,1.4682834234005675,0,0.30933,0,interior
121,B-train-3__ip_skewed_top,bend,0.105649,0.212289,1.4204,-0.0778278,195.95,1.422530606508289,0,0.287711,0,interior
122,B-train-3__ip_skewed_top,bend,0.0867893,0.163356,1.50462,-0.0811104,195.959,1.5068046460600524,0,0.336644,0,interior
123,B-train-3__ip_skewed_top,bend,0.108348,0.247408,1.33615,-0.0678425,196.087,1.3378712297176623,0,0.25259200000000004,0,interior
124,B-train-3__ip_skewed_top,bend,0.128761,0.21579,1.40581,-0.0844787,195.527,1.4083459826525904,0,0.28420999999999996,0,interior
125,B-train-3__ip_skewed_top,bend,0.142485,0.264746,1.27423,-0.0699768,195.48,1.276150008987282,0,0.23525400000000002,0,interior
126,B-train-3__ip_skewed_top,bend,0.132367,0.289073,1.1986,-0.0588592,195.769,1.2000443181085607,0,0.21092699999999998,0,interior
127,B-train-3__ip_skewed_top,bend,0.138826,0.0275338,1.52418,-0.126312,194.089,1.5294049149077558,0,0.4724662,0,interior
128,B-train-3__ip_skewed_top,bend,0.143834,-0.0049852,1.49468,-0.128744,193.783,1.5002144246526894,0,0.4950148,0,interior
129,B-train-3__ip_skewed_top,bend,0.148898,-0.0378655,1.45272,-0.129045,193.485,1.4584402663204963,0,0.4621345,0,interior
130,B-train-3__ip_skewed_top,bend,0.127641,-0.0873495,1.364,-0.115868,193.331,1.368912485670286,0,0.41265050000000003,0,interior
131,B-train-3__ip_skewed_top,bend,0.130931,-0.152584,1.2142,-0.103768,192.84,1.2186260451114608,0,0.347416,0,interior
132,B-train-3__ip_skewed_top,bend,0.133088,-0.117662,1.29977,-0.112553,193.062,1.304634136725312,0,0.382338,0,interior
133,B-train-3__ip_skewed_top,bend,0.154031,-0.0711975,1.39867,-0.127078,193.198,1.4044310545498486,0,0.4288025,0,interior
134,B-train-3__ip_skewed_top,bend,0.0,-0.275915,0.812951,-7.96605e-33,192.39,0.812951,0,0.22408499999999998,1,inlet
135,B-train-3__ip_skewed_top,bend,0.0196776,-0.270638,0.83182,-0.0161262,192.442,0.8319763017817515,0,0.229362,0,interior
136,B-train-3__ip_skewed_top,bend,0.0421048,-0.25831,0.876272,-0.0334257,192.513,0.8769092857328459,0,0.24169000000000002,0,interior
137,B-train-3__ip_skewed_top,bend,0.0804803,-0.25157,0.907275,-0.055883,192.475,0.9089944088463912,0,0.24842999999999998,0,interior
138,B-train-3__ip_skewed_top,bend,0.134127,-0.207308,1.06269,-0.0887256,192.493,1.0663874850144106,0,0.292692,0,interior
139,B-train-3__ip_skewed_top,bend,0.149148,-0.184388,1.13375,-0.0997961,192.527,1.1381337021963678,0,0.315612,0,interior
140,B-train-3__ip_skewed_top,bend,0.108348,-0.247408,0.929305,-0.0678411,192.404,0.9317779767059372,0,0.25259200000000004,0,interior
141,B-train-3__ip_skewed_top,bend,0.128761,-0.234585,0.977217,-0.0781004,192.378,0.9803329728052402,0,0.265415,0,interior
142,B-train-3__ip_skewed_top,bend,0.0854845,0.5,1.24036e-31,2.96472e-30,196.815,2.967313533770235e-30,2,0.0,1,wall
143,B-train-3__ip_skewed_top,bend,0.0993912,0.472581,0.21474,-0.0015104,196.558,0.2147453117256812,2,0.027419000000000027,0,interior
144,B-train-3__ip_skewed_top,bend,0.0774193,0.420689,0.57662,-0.00916363,197.202,0.5766928094876655,2,0.07931100000000002,0,interior
145,B-train-3__ip_skewed_top,bend,0.0973758,0.389718,0.756038,-0.0187316,196.726,0.7562700114922977,2,0.11028199999999999,0,interior
146,B-train-3__ip_skewed_top,bend,0.107786,0.445008,0.410715,-0.0058476,196.426,0.4107566258148005,2,0.054991999999999985,0,interior
147,B-train-3__ip_skewed_top,bend,0.129545,0.356014,0.921189,-0.0331679,195.972,0.9217859205430565,2,0.143986,0,interior
148,B-train-3__ip_skewed_top,bend,0.157245,0.312289,1.10226,-0.0529075,195.323,1.1035290259690727,0,0.18771100000000002,0,interior
149,B-train-3__ip_skewed_top,bend,0.160474,0.339561,0.985961,-0.0420747,195.299,0.9868583352746684,0,0.160439,0,interior
150,B-train-3__ip_skewed_top,bend,0.123803,0.125091,1.53163,-0.10751,195.04,1.5353985987358463,0,0.374909,0,interior
151,B-train-3__ip_skewed_top,bend,0.133819,0.0600528,1.54081,-0.121858,194.404,1.5456211787705292,0,0.4399472,0,interior
152,B-train-3__ip_skewed_top,bend,0.128811,0.0925718,1.54362,-0.115523,194.721,1.547936777755797,0,0.4074282,0,interior
153,B-train-3__ip_skewed_top,bend,0.149148,0.202821,1.42544,-0.093777,195.085,1.4285213751739945,0,0.29717899999999997,0,interior
154,B-train-3__ip_skewed_top,bend,0.130931,0.152584,1.50642,-0.103769,195.106,1.5099898084957395,0,0.347416,0,interior
155,B-train-3__ip_skewed_top,bend,0.11009,0.184991,1.46882,-0.0873649,195.69,1.4714159228960415,0,0.315009,0,interior
156,B-train-3__ip_skewed_top,bend,0.152603,0.24042,1.33897,-0.0809578,195.194,1.3414152326110063,0,0.25958000000000003,0,interior
157,B-train-3__ip_skewed_top,bend,0.177202,0.281317,1.20716,-0.0673584,194.863,1.209037807370208,0,0.21868300000000002,0,interior
158,B-train-3__ip_skewed_top,bend,0.172829,0.226262,1.36646,-0.0890916,194.762,1.3693612543045608,0,0.27373800000000004,0,interior
159,B-train-3__ip_skewed_top,bend,0.157689,0.0513975,1.53553,-0.130359,194.013,1.5410534869955035,0,0.4486025,0,interior
160,B-train-3__ip_skewed_top,bend,0.182176,0.0425185,1.52974,-0.136112,193.628,1.535783495204972,0,0.4574815,0,interior
161,B-train-3__ip_skewed_top,bend,0.17096,0.0153917,1.51372,-0.135764,193.597,1.519796072536049,0,0.4846083,0,interior
162,B-train-3__ip_skewed_top,bend,0.176313,-0.0178405,1.48073,-0.136677,193.315,1.4870245240845896,0,0.4821595,0,interior
163,B-train-3__ip_skewed_top,bend,0.177893,-0.0498324,1.43724,-0.134761,193.095,1.4435440224395653,0,0.4501676,0,interior
164,B-train-3__ip_skewed_top,bend,0.169431,-0.171193,1.17622,-0.107748,192.458,1.1811448344314088,0,0.32880699999999996,0,interior
165,B-train-3__ip_skewed_top,bend,0.159164,-0.104529,1.33398,-0.122813,192.927,1.3396214664482649,0,0.395471,0,interior
166,B-train-3__ip_skewed_top,bend,0.164297,-0.137861,1.25954,-0.11633,192.682,1.2649006603287074,0,0.362139,0,interior
167,B-train-3__ip_skewed_top,bend,0.181228,-0.0827761,1.38145,-0.130899,192.857,1.3876377952120647,0,0.4172239,0,interior
168,B-train-3__ip_skewed_top,bend,0.0,-0.303507,0.717292,-6.60443e-33,192.209,0.717292,0,0.19649299999999997,1,inlet
169,B-train-3__ip_skewed_top,bend,0.064491,-0.278289,0.813624,-0.0415553,192.362,0.8146845133756319,0,0.221711,0,interior
170,B-train-3__ip_skewed_top,bend,0.0403531,-0.294084,0.75402,-0.0261791,192.299,0.7544743240673005,0,0.205916,0,interior
171,B-train-3__ip_skewed_top,bend,0.102596,-0.275208,0.83525,-0.0568553,192.295,0.8371828280836212,0,0.224792,0,interior
172,B-train-3__ip_skewed_top,bend,0.158843,-0.230256,1.00163,-0.0857639,192.251,1.0052950330341883,0,0.269744,0,interior
173,B-train-3__ip_skewed_top,bend,0.172829,-0.209282,1.07021,-0.0953836,192.253,1.0744521744819358,0,0.29071800000000003,0,interior
174,B-train-3__ip_skewed_top,bend,0.132367,-0.271672,0.857756,-0.0654727,192.205,0.8602511435512828,0,0.22832799999999998,0,interior
175,B-train-3__ip_skewed_top,bend,0.152603,-0.257586,0.912188,-0.074364,192.173,0.9152141562716346,0,0.24241400000000002,0,interior
176,B-train-3__ip_skewed_top,bend,0.13097,0.5,1.21636e-31,2.96674e-30,195.677,2.9692324840092938e-30,2,0.0,1,wall
177,B-train-3__ip_skewed_top,bend,0.144706,0.390819,0.735087,-0.0220135,195.652,0.7354165430225581,2,0.10918099999999997,0,interior
178,B-train-3__ip_skewed_top,bend,0.145651,0.465698,0.259219,-0.00276665,195.488,0.25923376383724106,2,0.034302,0,interior
179,B-train-3__ip_skewed_top,bend,0.125711,0.414804,0.601357,-0.013655,196.058,0.6015120119116492,2,0.085196,0,interior
180,B-train-3__ip_skewed_top,bend,0.163702,0.366834,0.854985,-0.0314805,195.25,0.8555643588329577,2,0.133166,0,interior
181,B-train-3__ip_skewed_top,bend,0.193683,0.320931,1.05217,-0.0512213,194.618,1.0534160291516785,0,0.17906899999999998,0,interior
182,B-train-3__ip_skewed_top,bend,0.202582,0.29205,1.15915,-0.0637772,194.41,1.1609032060166944,0,0.20795000000000002,0,interior
183,B-train-3__ip_skewed_top,bend,0.15549,0.114408,1.53115,-0.119926,194.463,1.5358393691971826,0,0.385592,0,interior
184,B-train-3__ip_skewed_top,bend,0.160622,0.0814069,1.53975,-0.127249,194.175,1.5449991490292154,0,0.4185931,0,interior
185,B-train-3__ip_skewed_top,bend,0.179256,0.198717,1.42291,-0.0998813,194.531,1.4264112808687717,0,0.30128299999999997,0,interior
186,B-train-3__ip_skewed_top,bend,0.171448,0.139324,1.5092,-0.117201,194.364,1.5137439395092556,0,0.360676,0,interior
187,B-train-3__ip_skewed_top,bend,0.154693,0.175269,1.47071,-0.103828,194.838,1.4743704275669667,0,0.324731,0,interior
188,B-train-3__ip_skewed_top,bend,0.197159,0.250346,1.29442,-0.081263,194.405,1.2969683155609468,0,0.249654,0,interior
189,B-train-3__ip_skewed_top,bend,0.204414,0.222735,1.3626,-0.0925628,194.191,1.365740323759916,0,0.277265,0,interior
190,B-train-3__ip_skewed_top,bend,0.193637,0.0699479,1.53488,-0.134365,193.635,1.540750001663151,0,0.4300521,0,interior
191,B-train-3__ip_skewed_top,bend,0.20743,0.0332858,1.52348,-0.139318,193.245,1.5298368591206055,0,0.4667142,0,interior
192,B-train-3__ip_skewed_top,bend,0.204443,0.00270667,1.50243,-0.140283,193.108,1.5089649515442696,0,0.49729333,0,interior
193,B-train-3__ip_skewed_top,bend,0.221389,-0.0360354,1.46067,-0.139508,192.701,1.4673170519570744,0,0.4639646,0,interior
194,B-train-3__ip_skewed_top,bend,0.206487,-0.0774935,1.39519,-0.134165,192.639,1.4016259783997298,0,0.4225065,0,interior
195,B-train-3__ip_skewed_top,bend,0.193,-0.195008,1.11863,-0.102352,192.18,1.1233027235807806,0,0.30499200000000004,0,interior
196,B-train-3__ip_skewed_top,bend,0.201172,-0.154495,1.22903,-0.116087,192.299,1.234500276415117,0,0.345505,0,interior
197,B-train-3__ip_skewed_top,bend,0.195815,-0.120603,1.30723,-0.12485,192.512,1.3131785085813732,0,0.379397,0,interior
198,B-train-3__ip_skewed_top,bend,0.022205,-0.323166,0.648819,-0.0125059,192.144,0.6489395135879846,0,0.176834,0,interior
199,B-train-3__ip_skewed_top,bend,0.0,-0.331098,0.619151,-5.30765e-33,192.05,0.619151,0,0.168902,1,inlet
200,B-train-3__ip_skewed_top,bend,0.0878,-0.299092,0.748342,-0.0446346,192.229,0.7496719258990295,0,0.20090799999999998,0,interior
