阶段,轮次,总损失,验证_rel_l2_u,验证_rel_l2_v,验证_rel_l2_p,验证_rel_l2_speed,验证_max_speed_err_over_speed_max,验证_max_p_err_over_p_range,验证_p95_speed_err_over_speed_max,验证_p95_p_err_over_p_range,速度监督损失,速度_u损失,速度_v损失,壁面损失,入口流量损失,连续性损失,动量损失,速度阶段连续性权重,速度阶段动量权重,压力监督损失,出口压力损失,压降损失,压力阶段动量权重,耦合_速度监督损失,耦合_压力监督损失,耦合_壁面损失,耦合_入口流量损失,耦合_出口压力损失,耦合_压降损失,耦合_连续性损失,耦合_动量损失,耦合_平均散度绝对值,耦合_最大散度绝对值
第一阶段_速度模型,1,3.076939582824707,0.7336875796318054,0.6865043044090271,0.4979248046875,0.47617825865745544,0.5738089680671692,0.5482000708580017,0.5207650065422058,0.49737975001335144,2.196955680847168,1.035293459892273,1.161662220954895,0.7439730763435364,0.27202051877975464,6.1719210862065665e-06,5.381585651775822e-06,0.1,0.0,,,,,,,,,,,,,,
第一阶段_速度模型,2,2.7246828079223633,0.7046639919281006,0.6422195434570312,0.4979248046875,0.44735807180404663,0.5190317034721375,0.5482000708580017,0.47893038392066956,0.49737975001335144,1.9714816808700562,0.9529561996459961,1.01852548122406,0.6296021938323975,0.24719728529453278,5.841884558321908e-06,5.367278390622232e-06,0.1,0.0,,,,,,,,,,,,,,
第一阶段_速度模型,3,2.405181407928467,0.6755107641220093,0.5995641350746155,0.4979248046875,0.4195280373096466,0.4727872610092163,0.5482000708580017,0.4394054412841797,0.49737975001335144,1.7649039030075073,0.8741023540496826,0.8908015489578247,0.5288202166557312,0.2229139804840088,5.839122877659975e-06,5.34901982973679e-06,0.1,0.0,,,,,,,,,,,,,,
第一阶段_速度模型,4,2.114234447479248,0.6460714936256409,0.5582532286643982,0.4979248046875,0.3925877809524536,0.4606860280036926,0.5482000708580017,0.40288326144218445,0.49737975001335144,1.57460355758667,0.7985324263572693,0.7760711312294006,0.44004207849502563,0.19917626678943634,6.133032457000809e-06,5.3266589929990005e-06,0.1,0.0,,,,,,,,,,,,,,
第一阶段_速度模型,5,1.8486247062683105,0.616213321685791,0.5181046724319458,0.4979248046875,0.3664552569389343,0.44915711879730225,0.5482000708580017,0.36816295981407166,0.49737975001335144,1.3985400199890137,0.7259067893028259,0.6726332306861877,0.3621150255203247,0.17593792080879211,6.714864866808057e-06,5.300705197441857e-06,0.1,0.0,,,,,,,,,,,,,,
第一阶段_速度模型,6,1.6061114072799683,0.5858272910118103,0.47908544540405273,0.4979248046875,0.3411095440387726,0.43654435873031616,0.5482000708580017,0.34462669491767883,0.49737975001335144,1.235248327255249,0.6560108065605164,0.5792375802993774,0.2942691147327423,0.15318651497364044,7.573852144560078e-06,5.271143436402781e-06,0.1,0.0,,,,,,,,,,,,,,
第一阶段_速度模型,7,1.3854681253433228,0.5548529624938965,0.4413660764694214,0.4979248046875,0.31661900877952576,0.4239508807659149,0.5482000708580017,0.32572248578071594,0.49737975001335144,1.0838730335235596,0.5887681841850281,0.4951048195362091,0.2361084371805191,0.13097158074378967,8.710154361324385e-06,5.2377249630808365e-06,0.1,0.0,,,,,,,,,,,,,,
第一阶段_速度模型,8,1.186449408531189,0.5233078002929688,0.40537118911743164,0.4979248046875,0.29316946864128113,0.41051918268203735,0.5482000708580017,0.30809539556503296,0.49737975001335144,0.9441773891448975,0.5242747664451599,0.41990262269973755,0.1875651478767395,0.10941170156002045,1.0138719517271966e-05,5.199991846893681e-06,0.1,0.0,,,,,,,,,,,,,,
第一阶段_速度模型,9,1.0096814632415771,0.4913237392902374,0.3718181848526001,0.4979248046875,0.2710939347743988,0.39486709237098694,0.5482000708580017,0.29186999797821045,0.49737975001335144,0.8164910078048706,0.46282458305358887,0.35366642475128174,0.14883767068386078,0.0887032002210617,1.1886164429597557e-05,5.1573979362729006e-06,0.1,0.0,,,,,,,,,,,,,,
第一阶段_速度模型,10,0.8564552068710327,0.459192156791687,0.34170085191726685,0.4979248046875,0.2508895695209503,0.37781357765197754,0.5482000708580017,0.2783385217189789,0.49737975001335144,0.7016019821166992,0.40492409467697144,0.2966778576374054,0.1202877014875412,0.06912825256586075,1.3989558283356018e-05,5.109229277877603e-06,0.1,0.0,,,,,,,,,,,,,,
