sample_id,case_id,family,x_star,y_star,u_star,v_star,p_star,speed_star,region_id,wall_distance_star,is_boundary,boundary_type
303,B-train-2__ip_blunted,bend,8.88106,10.6565,-1.44542e-11,1.41512,4.12209,1.41512,1,0.3810599999999994,0,interior
304,B-train-2__ip_blunted,bend,8.83154,10.6739,-2.12312e-11,1.32972,3.91316,1.32972,1,0.33154000000000006,0,interior
305,B-train-2__ip_blunted,bend,8.79897,10.6564,-2.71e-11,1.25751,4.12301,1.25751,1,0.2989700000000003,0,interior
306,B-train-2__ip_blunted,bend,8.6185,10.6704,-2.80152e-11,0.626767,3.95556,0.626767,2,0.11849999999999883,0,interior
307,B-train-2__ip_blunted,bend,8.6765,10.6798,-3.11076e-11,0.872079,3.84182,0.872079,1,0.17650000000000043,0,interior
308,B-train-2__ip_blunted,bend,8.7164,10.6689,-3.22218e-11,1.01744,3.97306,1.01744,1,0.21639999999999981,0,interior
309,B-train-2__ip_blunted,bend,8.75738,10.6616,-3.0781e-11,1.14681,4.06064,1.14681,1,0.25737999999999917,0,interior
310,B-train-2__ip_blunted,bend,8.64766,10.6598,-3.18682e-11,0.755159,4.08181,0.755159,2,0.1476599999999998,0,interior
311,B-train-2__ip_blunted,bend,8.5,10.6871,-5.69244e-32,9.0965e-32,3.7547,1.0730805440580869e-31,2,0.0,1,wall
312,B-train-2__ip_blunted,bend,8.52966,10.6734,-9.73142e-12,0.172707,3.91905,0.172707,2,0.029659999999999465,0,interior
313,B-train-2__ip_blunted,bend,8.55974,10.6581,-1.85038e-11,0.337042,4.1032,0.337042,2,0.05973999999999935,0,interior
314,B-train-2__ip_blunted,bend,8.59007,10.6416,-2.61859e-11,0.491753,4.30022,0.491753,2,0.09007000000000043,0,interior
315,B-train-2__ip_blunted,bend,9.21822,10.7003,3.8368e-11,1.21429,3.59583,1.21429,1,0.2817799999999998,0,interior
316,B-train-2__ip_blunted,bend,8.98808,10.6821,6.63921e-12,1.49915,3.81451,1.49915,1,0.48807999999999974,0,interior
317,B-train-2__ip_blunted,bend,8.95376,10.6626,-2.45418e-13,1.48717,4.04899,1.48717,1,0.4537600000000005,0,interior
318,B-train-2__ip_blunted,bend,9.18105,10.6835,3.71336e-11,1.30334,3.79808,1.30334,1,0.3189499999999995,0,interior
319,B-train-2__ip_blunted,bend,9.10591,10.6616,2.88986e-11,1.4327,4.06055,1.4327,1,0.3940900000000006,0,interior
320,B-train-2__ip_blunted,bend,9.14643,10.6662,3.46443e-11,1.37134,4.00593,1.37134,1,0.35356999999999983,0,interior
