sample_id,case_id,family,sampling_tag,noise_tag,x_star,y_star,u_obs,v_obs,p_obs,region_id,wall_distance_star
975,C-base,contraction,uniform_1pct,clean,7.33495,-0.0888223,1.97667,0.0107159,302.872,1,0.2664667582082811
1947,C-base,contraction,uniform_1pct,clean,0.339238,0.102742,1.43666,2.34416e-09,410.987,0,0.397258
1155,C-base,contraction,uniform_1pct,clean,5.56149,0.272915,1.05281,-0.0399651,346.822,1,0.18194384221087256
425,C-base,contraction,uniform_1pct,clean,12.744,-0.0875,2.00893,-4.67153e-10,113.912,0,0.26249999999999996
588,C-base,contraction,uniform_1pct,clean,11.1479,-0.175,1.60714,-1.11446e-09,169.753,0,0.175
172,C-base,contraction,uniform_1pct,clean,15.2047,-0.175,1.60714,-1.8258e-10,27.8237,0,0.175
767,C-base,contraction,uniform_1pct,clean,9.47419,-0.2625,0.9375,-1.29208e-09,228.308,2,0.08749999999999997
1346,C-base,contraction,uniform_1pct,clean,4.32006,0.0453928,1.49209,-0.00110352,363.21,1,0.4539280451726004
1148,C-base,contraction,uniform_1pct,clean,5.93391,-0.259777,1.10545,0.0463617,340.374,1,0.16986657133799876
1868,C-base,contraction,uniform_1pct,clean,0.595781,0.227273,1.19008,3.80784e-09,407.908,0,0.272727
814,C-base,contraction,uniform_1pct,clean,8.75372,0.2625,0.9375,6.55527e-08,253.514,2,0.08749999999999997
1477,C-base,contraction,uniform_1pct,clean,3.25598,0.318182,0.892563,1.27104e-06,375.986,0,0.18181799999999998
8,C-base,contraction,uniform_1pct,clean,15.9805,0.0804961,2.02951,1.07486e-11,0.683785,0,0.26950389999999996
310,C-base,contraction,uniform_1pct,clean,13.8303,0.175,1.60714,4.98278e-10,75.9089,0,0.175
51,C-base,contraction,uniform_1pct,clean,15.8528,-0.0311394,2.12589,-8.22376e-12,5.15064,0,0.3188606
597,C-base,contraction,uniform_1pct,clean,11.1479,-0.2625,0.9375,-9.73228e-10,169.753,2,0.08749999999999997
872,C-base,contraction,uniform_1pct,clean,8.4212,-0.175,1.60714,-1.63889e-06,265.147,1,0.175
