sample_id,case_id,family,sampling_tag,noise_tag,x_star,y_star,u_obs,v_obs,p_obs,region_id,wall_distance_star
1269,C-base,contraction,region_aware_5pct,noise_3pct,4.91659,-0.220415,1.2258891040988962,0.01894650356216887,355.1277509439525,1,0.26717166052859553
1392,C-base,contraction,region_aware_5pct,noise_3pct,3.87669,0.227273,1.1839513657546028,-0.0004902942666038563,370.73204579741144,1,0.272727
1043,C-base,contraction,region_aware_5pct,noise_3pct,6.62556,0.213222,1.3615400268860125,-0.043539571418447234,328.3702997004064,1,0.17057783755709607
1293,C-base,contraction,region_aware_5pct,noise_3pct,4.58608,0.225572,1.1840835573716433,-0.009944525905889443,368.9725935318085,1,0.27068594287287934
1344,C-base,contraction,region_aware_5pct,noise_3pct,4.23139,0.227152,1.192178461252081,-0.002485264857183038,357.27145945397933,1,0.27258224686365107
1059,C-base,contraction,region_aware_5pct,noise_3pct,6.59107,-0.171994,1.5373694601440662,0.04007104987978595,325.8219167972282,1,0.21380288709613973
1133,C-base,contraction,region_aware_5pct,noise_3pct,5.73883,0.265893,1.0839797028538767,-0.04319546121476232,343.8096127604326,1,0.17726282173536884
927,C-base,contraction,region_aware_5pct,noise_3pct,7.85036,-0.0875199,1.9807501191232144,0.00048461311696954793,277.51918308830574,1,0.2625542924403324
1117,C-base,contraction,region_aware_5pct,noise_3pct,6.00485,0.0849317,1.7000325902175049,-0.023555721521219652,340.7993040715021,1,0.33972728571192096
941,C-base,contraction,region_aware_5pct,noise_3pct,7.68964,-8.11713e-09,2.143003236798528,0.00017946226613196163,295.6084133727739,1,0.3506216381434006
1112,C-base,contraction,region_aware_5pct,noise_3pct,6.1822,-0.13742,1.583077219379925,0.036619160318310015,337.85381338132396,1,0.2748397664649083
1446,C-base,contraction,region_aware_5pct,noise_3pct,3.62679,-0.318182,0.8951662592204667,-6.185791214700608e-05,368.70674778941094,1,0.18181799999999998
1430,C-base,contraction,region_aware_5pct,noise_3pct,3.75577,-0.136364,1.3839161735607053,0.0002038728560441907,373.7526813903832,1,0.36363599999999996
1458,C-base,contraction,region_aware_5pct,noise_3pct,3.522,-0.318182,0.8998938340614274,-2.0613251700856132e-05,374.7964650179677,1,0.18181799999999998
902,C-base,contraction,region_aware_5pct,noise_3pct,8.06096,-0.0875006,2.0077689436948285,-0.0005678640369914663,277.82866717126814,1,0.2624994
969,C-base,contraction,region_aware_5pct,noise_3pct,7.44579,-0.177119,1.5896907653178807,0.013293190015327814,299.26515905180366,1,0.17608743587887202
1054,C-base,contraction,region_aware_5pct,noise_3pct,6.56644,0.131416,1.728921111983642,-0.034452938411874474,329.52092798087057,1,0.2558347559873497
1074,C-base,contraction,region_aware_5pct,noise_3pct,6.44821,0.043836,1.9007432298188327,-0.013195885410803056,324.5644972579215,1,0.3506885145452725
1342,C-base,contraction,region_aware_5pct,noise_3pct,4.21526,0.317976,0.9152625499295826,-0.0013829311639231164,359.6369891478643,1,0.18180868808742484
1031,C-base,contraction,region_aware_5pct,noise_3pct,6.71423,0.210493,1.364140011388252,-0.04027869513099168,322.0222161352815,1,0.16839403013935475
1346,C-base,contraction,region_aware_5pct,noise_3pct,4.32006,0.0453928,1.4816315447473594,-0.0010164124201003679,366.2426855047373,1,0.4539280451726004
943,C-base,contraction,region_aware_5pct,noise_3pct,7.60097,0.0878189,2.016390011775833,-0.004186178771578028,291.3511065415482,1,0.26345627991837905
