sample_id,case_id,family,sampling_tag,noise_tag,x_star,y_star,u_obs,v_obs,p_obs,region_id,wall_distance_star
523,C-base,contraction,uniform_5pct,clean,11.7686,-8.11713e-09,2.14286,-8.59484e-14,148.037,0,0.34999999188286995
833,C-base,contraction,uniform_5pct,clean,8.57638,0.175,1.60714,8.36691e-07,259.719,0,0.175
1318,C-base,contraction,uniform_5pct,clean,4.53771,0.0458611,1.49961,-0.00229517,360.567,1,0.45119032523763136
923,C-base,contraction,uniform_5pct,clean,7.67856,0.262885,0.938939,-0.00462906,291.164,2,0.08780260069000412
322,C-base,contraction,uniform_5pct,clean,13.8081,-0.2625,0.9375,-4.39462e-10,76.6845,2,0.08749999999999997
1868,C-base,contraction,uniform_5pct,clean,0.595781,0.227273,1.19008,3.80784e-09,407.908,0,0.272727
1379,C-base,contraction,uniform_5pct,clean,3.96537,0.318183,0.892291,-0.000392782,367.474,1,0.181817
986,C-base,contraction,uniform_5pct,clean,7.24627,-0.178707,1.57439,0.020572,305.903,1,0.17870611142227183
1169,C-base,contraction,uniform_5pct,clean,5.56149,0.0909717,1.58661,-0.020004,346.597,1,0.3638871422108726
1088,C-base,contraction,uniform_5pct,clean,6.35954,-0.222366,1.29494,0.0465925,331.323,1,0.17789322000843838
796,C-base,contraction,uniform_5pct,clean,9.19709,-0.2625,0.9375,-1.20398e-09,238.003,2,0.08749999999999997
1700,C-base,contraction,uniform_5pct,clean,1.74853,-0.227273,1.19008,-3.54194e-09,394.075,0,0.272727
734,C-base,contraction,uniform_5pct,clean,9.8178,-0.2625,0.9375,-1.24155e-09,216.287,2,0.08749999999999997
348,C-base,contraction,uniform_5pct,clean,13.5421,-8.11713e-09,2.14286,1.21378e-13,85.9913,0,0.34999999188286995
1673,C-base,contraction,uniform_5pct,clean,1.99843,-0.318182,0.892562,-3.60137e-09,391.076,0,0.18181799999999998
1363,C-base,contraction,uniform_5pct,clean,4.23139,-0.227152,1.19069,0.00279005,364.286,1,0.27258224686365107
1515,C-base,contraction,uniform_5pct,clean,3.07863,-0.136364,1.38843,-5.45172e-07,378.114,0,0.36363599999999996
1242,C-base,contraction,uniform_5pct,clean,5.21486,-0.389218,0.514064,0.0211826,352.113,2,0.08557756155364443
2023,C-base,contraction,uniform_5pct,clean,0.0394244,0.0738458,1.46728,5.94274e-10,414.584,0,0.4261542
485,C-base,contraction,uniform_5pct,clean,12.1233,-0.0875,2.00893,-5.55084e-10,135.628,0,0.26249999999999996
921,C-base,contraction,uniform_5pct,clean,7.86699,0.0875132,2.00777,-0.00117531,284.538,1,0.2625392380271511
487,C-base,contraction,uniform_5pct,clean,12.1233,0.0875,2.00893,5.56359e-10,135.628,0,0.26249999999999996
219,C-base,contraction,uniform_5pct,clean,14.6948,0.175,1.60714,2.99459e-10,45.6618,0,0.175
1354,C-base,contraction,uniform_5pct,clean,4.13465,0.409033,0.494954,-0.000835877,365.449,2,0.09091263253877924
1602,C-base,contraction,uniform_5pct,clean,2.45792,-0.136364,1.38843,-4.36105e-09,385.562,0,0.36363599999999996
1129,C-base,contraction,uniform_5pct,clean,5.96051,-0.00311392,1.75665,0.000864686,339.554,1,0.4246619990326958
1824,C-base,contraction,uniform_5pct,clean,0.914198,-0.272727,1.05372,-3.87969e-09,404.087,0,0.227273
951,C-base,contraction,uniform_5pct,clean,7.55663,0.000485305,2.12924,-3.50767e-05,295.323,1,0.35123284826365
891,C-base,contraction,uniform_5pct,clean,8.29927,-0.2625,0.937497,2.63068e-07,269.413,2,0.08749999999999997
1408,C-base,contraction,uniform_5pct,clean,3.7719,0.136364,1.38845,-8.0364e-05,369.795,1,0.36363599999999996
2006,C-base,contraction,uniform_5pct,clean,0.190667,0.0127321,1.49903,2.88748e-10,412.77,0,0.4872679
1703,C-base,contraction,uniform_5pct,clean,1.65986,0.0454545,1.4876,8.6058e-10,395.139,0,0.4545455
1526,C-base,contraction,uniform_5pct,clean,3.07863,-0.409091,0.495868,-1.62583e-07,378.114,2,0.09090900000000002
101,C-base,contraction,uniform_5pct,clean,15.5816,0.175,1.60714,9.56638e-11,14.6391,0,0.175
1374,C-base,contraction,uniform_5pct,clean,4.05404,-0.0454543,1.48841,0.000287988,366.41,1,0.4545420757806841
1210,C-base,contraction,uniform_5pct,clean,5.2068,0.1296,1.4639,-0.0198814,351.922,1,0.3455995445035741
1629,C-base,contraction,uniform_5pct,clean,2.36925,-0.409091,0.495868,-2.46066e-09,386.627,2,0.09090900000000002
277,C-base,contraction,uniform_5pct,clean,14.2071,-8.11713e-09,2.14286,-8.76418e-14,62.7243,0,0.34999999188286995
1434,C-base,contraction,uniform_5pct,clean,3.69935,-0.227273,1.19007,3.9475e-05,370.665,1,0.272727
962,C-base,contraction,uniform_5pct,clean,7.39037,0.0877502,1.98527,-0.00931381,301.01,1,0.2664200301054776
740,C-base,contraction,uniform_5pct,clean,9.58503,0.0875,2.00893,8.72688e-10,224.43,0,0.26249999999999996
24,C-base,contraction,uniform_5pct,clean,15.9606,0.212963,1.34951,1.81589e-11,1.3794,2,0.13703699999999996
1010,C-base,contraction,uniform_5pct,clean,6.95808,0.182209,1.53994,-0.0314166,315.071,1,0.18502241792648316
179,C-base,contraction,uniform_5pct,clean,15.1382,0.175,1.60714,1.98042e-10,30.1504,0,0.175
783,C-base,contraction,uniform_5pct,clean,9.10842,0.175,1.60714,1.75803e-09,241.105,0,0.175
1459,C-base,contraction,uniform_5pct,clean,3.522,-0.227273,1.19008,1.5567e-06,372.794,1,0.272727
163,C-base,contraction,uniform_5pct,clean,15.3155,-0.2625,0.9375,-1.37295e-10,23.9459,2,0.08749999999999997
1268,C-base,contraction,uniform_5pct,clean,4.86823,-0.133978,1.42085,0.0128451,356.449,1,0.355243097217386
1783,C-base,contraction,uniform_5pct,clean,1.16813,-0.0454546,1.4876,-9.04198e-10,401.04,0,0.4545454
1878,C-base,contraction,uniform_5pct,clean,0.390292,0.304778,0.942661,4.28931e-09,410.374,0,0.195222
582,C-base,contraction,uniform_5pct,clean,11.1922,-8.11713e-09,2.14286,2.15262e-13,168.202,0,0.34999999188286995
1722,C-base,contraction,uniform_5pct,clean,1.48251,0.318182,0.892562,3.75516e-09,397.267,0,0.18181799999999998
1347,C-base,contraction,uniform_5pct,clean,4.32006,-0.31775,0.892225,0.0041909,363.233,1,0.18157084517260041
1228,C-base,contraction,uniform_5pct,clean,5.31159,-0.300367,0.940623,0.0327514,350.615,1,0.16934955240279587
2048,C-base,contraction,uniform_5pct,clean,0.114055,-0.182264,1.30068,-2.9665e-09,413.689,0,0.317736
419,C-base,contraction,uniform_5pct,clean,12.6664,0.2625,0.9375,6.69525e-10,116.626,2,0.08749999999999997
648,C-base,contraction,uniform_5pct,clean,10.6269,-0.2625,0.9375,-1.07952e-09,187.979,2,0.08749999999999997
761,C-base,contraction,uniform_5pct,clean,9.46311,-8.11713e-09,2.14286,-7.3727e-11,228.696,0,0.34999999188286995
1449,C-base,contraction,uniform_5pct,clean,3.522,-0.0454546,1.4876,1.20581e-06,372.794,1,0.4545454
2052,C-base,contraction,uniform_5pct,clean,0.022273,-0.422287,0.430042,-1.203e-09,414.79,2,0.07771299999999998
1765,C-base,contraction,uniform_5pct,clean,1.27292,-0.136364,1.38843,-2.52559e-09,399.782,0,0.36363599999999996
1825,C-base,contraction,uniform_5pct,clean,0.918229,-0.136364,1.38843,-2.5584e-09,404.039,0,0.36363599999999996
1729,C-base,contraction,uniform_5pct,clean,1.44221,-0.0454546,1.4876,-8.98797e-10,397.751,0,0.4545454
30,C-base,contraction,uniform_5pct,clean,15.8958,0.0707742,2.05524,1.4212e-11,3.64708,0,0.27922579999999997
