x_star,y_star,u_star,v_star,p_star,bc_tag
0.0851486,-0.223973,1.20429,0.0995509,195.087,0
0.105649,-0.191915,1.23904,0.101621,194.365,0
0.0405868,0.5,1.38378e-31,2.8409e-30,199.437,3
0.0375062,0.436175,0.518092,-0.0151541,199.805,0
0.0448423,0.407073,0.689504,-0.0296517,199.256,0
0.0707566,0.366151,0.869396,-0.0588789,197.774,0
0.0651705,0.393479,0.749742,-0.0429831,198.279,0
0.0600323,0.466141,0.292743,-0.00671353,198.707,0
0.0853594,0.34512,0.941377,-0.0733781,197.049,0
0.105484,0.330887,0.979443,-0.0834633,196.304,0
0.137289,0.327775,0.974496,-0.0847262,195.496,0
0.101989,0.0441644,1.29302,-0.0300173,192.974,0
0.101989,0.10305,1.28368,-0.0659479,193.353,0
0.101989,0.0736073,1.28965,-0.0488246,193.122,0
0.103618,0.136523,1.27324,-0.0828098,193.684,0
0.08324,0.19067,1.23525,-0.0940112,194.558,0
0.105649,0.212289,1.21913,-0.104998,194.65,0
0.0867893,0.163356,1.25384,-0.0881491,194.119,0
0.108348,0.247408,1.17272,-0.106445,195.115,0
0.128761,0.21579,1.2174,-0.107987,194.406,0
0.142485,0.264746,1.13742,-0.105247,194.763,0
0.132367,0.289073,1.08581,-0.100138,195.214,0
0.138826,0.0275338,1.31992,-0.0198471,192.862,0
0.143834,-0.0049852,1.32456,0.00361351,192.824,0
0.148898,-0.0378655,1.32604,0.0271105,192.849,0
0.127641,-0.0873495,1.30258,0.0596363,193.151,0
0.130931,-0.152584,1.27608,0.092717,193.68,0
0.133088,-0.117662,1.29542,0.0769604,193.345,0
0.154031,-0.0711975,1.32332,0.0494921,192.946,0
0,-0.275915,1.13409,2.00253e-32,197.71,1
0.0196776,-0.270638,1.14236,0.0371938,197.157,0
0.0421048,-0.25831,1.16014,0.0678632,196.423,0
0.0804803,-0.25157,1.16809,0.0975806,195.635,0
0.134127,-0.207308,1.22823,0.107066,194.244,0
0.149148,-0.184388,1.25586,0.10223,193.828,0
0.108348,-0.247408,1.17275,0.106478,195.122,0
0.128761,-0.234585,1.19164,0.108696,194.646,0
0.0854845,0.5,1.36804e-31,2.96969e-30,197.164,3
0.0993912,0.472581,0.228428,-0.00493271,196.933,0
0.0774193,0.420689,0.595435,-0.0299029,197.951,0
0.0973758,0.389718,0.749385,-0.0502936,197.081,0
0.107786,0.445008,0.424619,-0.0172079,196.797,0
0.129545,0.356014,0.877312,-0.0704464,195.899,0
0.157245,0.312289,1.01403,-0.08893,194.923,0
0.160474,0.339561,0.922361,-0.075646,195.032,0
0.123803,0.125091,1.28756,-0.0802418,193.459,0
0.133819,0.0600528,1.3124,-0.0423543,192.98,0
0.128811,0.0925718,1.30185,-0.0628241,193.18,0
0.149148,0.202821,1.2356,-0.105688,194.014,0
0.130931,0.152584,1.27606,-0.0927416,193.67,0
0.11009,0.184991,1.24591,-0.100892,194.231,0
0.152603,0.24042,1.18158,-0.106927,194.352,0
0.177202,0.281317,1.09204,-0.0954902,194.305,0
0.172829,0.226262,1.20453,-0.103799,193.923,0
0.157689,0.0513975,1.33008,-0.036255,192.854,0
0.182176,0.0425185,1.34821,-0.0292124,192.704,0
0.17096,0.0153917,1.34369,-0.0108941,192.72,0
0.176313,-0.0178405,1.34728,0.0125162,192.699,0
0.177893,-0.0498324,1.34395,0.0343211,192.75,0
0.169431,-0.171193,1.27408,0.0963546,193.499,0
0.159164,-0.104529,1.31503,0.0692073,193.1,0
0.164297,-0.137861,1.29936,0.085139,193.288,0
0.181228,-0.0827761,1.33651,0.0548123,192.84,0
0,-0.303507,1.08029,1.88345e-32,198.6,1
0.064491,-0.278289,1.12478,0.0855749,196.438,0
0.0403531,-0.294084,1.09721,0.0625112,197.31,0
0.102596,-0.275208,1.12393,0.101765,195.623,0
0.158843,-0.230256,1.19811,0.106373,194.153,0
0.172829,-0.209282,1.23004,0.102937,193.78,0
0.132367,-0.271672,1.12508,0.104568,195.022,0
0.152603,-0.257586,1.15005,0.105189,194.515,0
0.13097,0.5,1.27194e-31,2.96404e-30,195.509,3
0.144706,0.390819,0.714437,-0.0480263,195.655,0
0.145651,0.465698,0.263247,-0.00692288,195.454,0
0.125711,0.414804,0.600111,-0.0342431,196.253,0
0.163702,0.366834,0.812859,-0.0599255,195.091,0
0.193683,0.320931,0.971217,-0.0773119,194.236,0
0.202582,0.29205,1.05618,-0.0856261,193.925,0
0.15549,0.114408,1.30855,-0.0747731,193.181,0
0.160622,0.0814069,1.32455,-0.0556184,192.964,0
0.179256,0.198717,1.24504,-0.100395,193.608,0
0.171448,0.139324,1.30138,-0.0848501,193.236,0
0.154693,0.175269,1.26613,-0.099393,193.685,0
0.197159,0.250346,1.1587,-0.0963619,193.75,0
0.204414,0.222735,1.21067,-0.0958355,193.458,0
0.193637,0.0699479,1.34851,-0.0458523,192.711,0
0.20743,0.0332858,1.36638,-0.0217592,192.529,0
0.204443,0.00270667,1.36715,-0.00179112,192.525,0
0.221389,-0.0360354,1.37466,0.0226261,192.434,0
0.206487,-0.0774935,1.35327,0.0488163,192.641,0
0.193,-0.195008,1.25193,0.0966793,193.414,0
0.201172,-0.154495,1.29982,0.0850925,193.056,0
0.195815,-0.120603,1.32488,0.072793,192.915,0
0.022205,-0.323166,1.03012,0.0361616,198.523,0
0,-0.331098,1.00964,1.73213e-32,199.497,1
0.0878,-0.299092,1.07508,0.0920531,196.304,0
0.0669049,-0.311289,1.05109,0.079579,197.013,0
0.125556,-0.299749,1.06128,0.0969562,195.474,0
0.197159,-0.23486,1.18917,0.0977076,193.638,0
0.217115,-0.219374,1.21665,0.0920297,193.267,0
0.157245,-0.296803,1.0581,0.0948059,194.807,0
0.177202,-0.281317,1.09199,0.0954246,194.297,0
0.176455,0.5,1.18227e-31,2.94538e-30,194.272,3
0.191576,0.469343,0.222813,-0.00463257,194.209,0
0.173025,0.411159,0.591667,-0.0325198,194.91,0
0.162813,0.440301,0.426161,-0.0174428,195.11,0
0.199814,0.379118,0.737529,-0.0465839,194.288,0
0.218924,0.348372,0.859666,-0.0584034,193.827,0
0.228765,0.319098,0.962996,-0.0685192,193.575,0
0.22224,0.275173,1.09625,-0.0843261,193.499,0
0.188202,0.10338,1.33125,-0.0655057,192.887,0
0.199191,0.141313,1.3109,-0.0808344,193.002,0
0.21018,0.179246,1.27516,-0.0894936,193.113,0
0.241973,0.244491,1.16626,-0.0830688,193.048,0
0.226977,0.203946,1.24288,-0.0882061,193.053,0
0.22208,0.0919587,1.35487,-0.0543267,192.571,0
0.227592,0.057934,1.37262,-0.0350853,192.425,0
0.235004,-0.00905026,1.38639,0.00549209,192.308,0
0.233339,0.0238134,1.38399,-0.0144851,192.33,0
0.238334,-0.0747775,1.37184,0.0429143,192.377,0
0.249098,-0.0335125,1.3915,0.0192432,192.207,0
0.23799,-0.106941,1.35321,0.0585393,192.48,0
0.226486,-0.18346,1.27287,0.0857291,192.941,0
0.233873,-0.137292,1.32709,0.071502,192.637,0
0.0202378,-0.35047,0.946366,0.0291652,199.299,0
0.0457419,-0.344004,0.961568,0.0552888,198.242,0
0,-0.35869,0.91894,1.48225e-32,200.307,1
0.105484,-0.330887,0.979378,0.0834885,196.302,0
0.0853594,-0.34512,0.941392,0.0733866,197.044,0
0.14938,-0.325212,0.977161,0.084501,195.179,0
0.248263,-0.204967,1.24278,0.0816097,192.778,0
0.241973,-0.244491,1.16624,0.0830285,193.051,0
0.22224,-0.261227,1.13082,0.0871984,193.424,0
0.202582,-0.29205,1.05615,0.0855943,193.919,0
0.193683,-0.320931,0.971222,0.0773076,194.241,0
0.22194,0.5,1.10914e-31,2.93062e-30,193.294,3
0.234382,0.468903,0.214694,-0.00383252,193.309,0
0.219744,0.416851,0.535821,-0.0239241,193.831,0
0.249549,0.437864,0.403602,-0.012444,193.166,0
0.244989,0.376709,0.725857,-0.0392797,193.366,0
0.255774,0.347,0.84863,-0.0500315,193.148,0
0.248015,0.300688,1.01626,-0.0692969,193.176,0
0.274493,0.326897,0.918477,-0.052972,192.794,0
0.267426,0.270209,1.09975,-0.0708416,192.768,0
0.232045,0.125581,1.33664,-0.0675926,192.61,0
0.24201,0.159204,1.30671,-0.0760283,192.647,0
0.250053,0.184729,1.27491,-0.0788542,192.667,0
0.274777,0.230465,1.19427,-0.0731492,192.532,0
0.265978,0.109344,1.36303,-0.0536739,192.214,0
0.257148,0.0801363,1.37853,-0.0427024,192.223,0
0.263049,0.0455143,1.39602,-0.0245983,192.107,0
0.273877,0.0085903,1.40844,-0.00452409,191.982,0
0.277565,-0.0309206,1.40731,0.0159235,191.957,0
0.269897,-0.087804,1.37989,0.0440134,192.117,0
0.267603,-0.119548,1.35513,0.057129,192.226,0
0.261088,-0.171527,1.2954,0.0732667,192.478,0
0.021337,-0.381711,0.822758,0.0238071,199.929,0
0.0419226,-0.371226,0.86142,0.0429501,198.89,0
0.0707566,-0.366151,0.869386,0.0589114,197.765,0
0,-0.386281,0.804708,1.17867e-32,201.014,1
0.0973758,-0.389718,0.749492,0.0502766,197.103,0
0.117332,-0.358746,0.873439,0.0692393,196.264,0
0.163702,-0.353677,0.867197,0.0675138,195.027,0
0.280358,-0.190122,1.27033,0.0700974,192.316,0
0.274777,-0.230465,1.19429,0.0731457,192.529,0
0.267426,-0.270209,1.09973,0.0708416,192.771,0
0.248015,-0.288324,1.05358,0.0729008,193.136,0
0.228765,-0.319098,0.962988,0.0685168,193.568,0
0.209825,-0.349918,0.85786,0.0598091,194.018,0
0.267425,0.5,1.05378e-31,2.91863e-30,192.502,3
0.280611,0.471173,0.190947,-0.00248485,192.459,0
0.266123,0.406788,0.569219,-0.0228054,192.94,0
0.29583,0.441615,0.367447,-0.00851541,192.337,0
0.283629,0.375775,0.713709,-0.0325001,192.67,0
0.301697,0.344758,0.840444,-0.0401774,192.37,0
0.293483,0.296537,1.01656,-0.0568341,192.441,0
0.320171,0.323502,0.916644,-0.0424808,192.069,0
0.302355,0.256633,1.12996,-0.0618613,192.223,0
0.274807,0.138552,1.33889,-0.061474,192.213,0
0.287342,0.177362,1.29137,-0.0663772,192.19,0
0.308645,0.215983,1.22394,-0.0625308,192.03,0
0.308629,0.117256,1.37071,-0.0470054,191.786,0
0.293616,0.0678419,1.40154,-0.0316158,191.85,0
0.304812,0.0303053,1.42046,-0.013871,191.7,0
0.300223,-0.0589614,1.40865,0.0269376,191.77,0
0.316008,-0.00723119,1.4288,0.00317364,191.58,0
0.302425,-0.101229,1.38297,0.0431245,191.821,0
0.302425,-0.138382,1.34653,0.0543363,191.903,0
0.313438,-0.17482,1.29891,0.0583352,191.867,0
0.021337,-0.404808,0.710045,0.0180363,200.322,0
0.0448423,-0.407073,0.689541,0.0296013,199.267,0
0.0651705,-0.393479,0.74973,0.0429205,198.285,0
0.0901389,-0.417379,0.607257,0.0329035,197.464,0
0,-0.413873,0.663189,8.25409e-33,201.577,1
0.154715,-0.382298,0.749002,0.0521148,195.372,0
0.125711,-0.414804,0.59998,0.0344197,196.254,0
0.19114,-0.380584,0.735541,0.0473716,194.484,0
0.308645,-0.215983,1.22394,0.0625339,192.033,0
0.302355,-0.256633,1.12996,0.0618635,192.222,0
0.293483,-0.296537,1.01655,0.0568335,192.441,0
0.274493,-0.31616,0.956791,0.0565734,192.778,0
0.2375,-0.377874,0.724002,0.0401521,193.505,0
0.255774,-0.347,0.848664,0.0500275,193.149,0
0.31291,0.5,1.01131e-31,2.90827e-30,191.82,3
0.326607,0.470336,0.189472,-0.00195428,191.754,0
0.312349,0.405444,0.559614,-0.0178924,192.161,0
0.341953,0.440257,0.364454,-0.0066245,191.627,0
0.32965,0.381495,0.671331,-0.0232117,191.919,0
0.340171,0.352335,0.797407,-0.0301223,191.777,0
0.331108,0.283595,1.04881,-0.0490611,191.862,0
0.353231,0.30529,0.973554,-0.039141,191.571,0
0.338406,0.242622,1.16195,-0.052497,191.696,0
0.325967,0.169731,1.30857,-0.0541458,191.705,0
0.334748,0.132506,1.36115,-0.0450986,191.524,0
0.343605,0.201035,1.25482,-0.0518841,191.548,0
0.34353,0.0952809,1.40103,-0.033581,191.368,0
0.331193,0.0551739,1.42282,-0.0218508,191.454,0
0.345988,0.0158676,1.44014,-0.00598153,191.274,0
0.338399,-0.0823043,1.40951,0.0304155,191.406,0
0.335997,-0.0364782,1.43179,0.0143204,191.388,0
0.338399,-0.129507,1.3655,0.0435788,191.479,0
0.347542,-0.159046,1.32797,0.0469702,191.424,0
0.343605,-0.201035,1.25482,0.0518902,191.549,0
0.36746,-0.112166,1.39135,0.0336844,191.119,0
0.0375062,-0.436175,0.518125,0.0151749,199.806,0
0.0707783,-0.435056,0.510102,0.0214695,198.275,0
0.116932,-0.443025,0.43284,0.0181023,196.489,0
0,-0.441464,0.490351,4.40878e-33,201.899,1
0.155859,-0.441496,0.422201,0.0171863,195.289,0
0.181026,-0.409775,0.59471,0.0322895,194.707,0
0.219744,-0.408635,0.580191,0.0279393,193.845,0
0.338406,-0.242622,1.16194,0.0524965,191.695,0
0.331108,-0.283595,1.04881,0.0490568,191.862,0
0.320171,-0.323502,0.916653,0.0424885,192.07,0
0.293641,-0.355414,0.799369,0.0382097,192.506,0
0.266123,-0.406788,0.569212,0.0228021,192.94,0
0.283629,-0.38399,0.675441,0.0293309,192.666,0
0.358396,0.5,9.8054e-32,2.89891e-30,191.2,3
0.372458,0.469686,0.188363,-0.00148903,191.115,0
0.353269,0.410776,0.520906,-0.0125603,191.524,0
0.384394,0.439675,0.360131,-0.00505762,191.026,0
0.375536,0.379444,0.668616,-0.0178691,191.242,0
0.377012,0.344201,0.821695,-0.0258377,191.24,0
0.370176,0.270157,1.08324,-0.0410948,191.301,0
0.383731,0.30949,0.952821,-0.0317899,191.144,0
0.3756,0.228166,1.19531,-0.0432827,191.182,0
0.357215,0.159057,1.32934,-0.0445912,191.306,0
0.367605,0.119698,1.3832,-0.0353161,191.127,0
0.379682,0.185608,1.28639,-0.0417559,191.073,0
0.370029,0.0420809,1.44178,-0.0137861,191.031,0
0.379557,0.0725958,1.42849,-0.0218681,190.943,0
0.380176,0.00968834,1.45262,-0.00304851,190.909,0
0.37373,-0.0278029,1.44748,0.0090026,190.983,0
0.37558,-0.0627448,1.43356,0.0195601,190.981,0
0.382704,-0.142782,1.35684,0.0364959,190.981,0
0.379682,-0.185608,1.28639,0.0417589,191.075,0
0.3756,-0.228166,1.19531,0.0432847,191.181,0
0.397268,-0.0943795,1.41551,0.0248429,190.759,0
0.0239862,-0.457889,0.367895,0.00541409,200.585,0
0.145651,-0.470515,0.228484,0.00518528,195.401,0
0.0600323,-0.466141,0.292786,0.0067182,198.715,0
0.0993912,-0.465928,0.279455,0.00738381,197.003,0
0,-0.469056,0.281881,1.60771e-33,202.077,1
0.191576,-0.465568,0.248611,0.00567395,194.231,0
0.208579,-0.438548,0.415703,0.0150996,193.996,0
0.249549,-0.437864,0.403633,0.012455,193.164,0
0.29583,-0.436798,0.395136,0.00981679,192.352,0
0.370176,-0.270157,1.08324,0.0410959,191.303,0
0.353231,-0.30529,0.973532,0.0391343,191.568,0
0.340171,-0.352335,0.797421,0.030126,191.775,0
0.323025,-0.382695,0.667758,0.0237658,192.021,0
0.312349,-0.411697,0.527321,0.0159631,192.147,0
0.403881,0.5,9.5824e-32,2.89017e-30,190.624,3
0.416421,0.469411,0.186385,-0.00110249,190.539,0
0.430592,0.438655,0.359568,-0.00375912,190.415,0
0.399677,0.409142,0.519488,-0.00951335,190.871,0
0.414087,0.35965,0.749125,-0.0174702,190.721,0
0.415044,0.313801,0.931882,-0.0253633,190.717,0
0.410353,0.256337,1.11913,-0.0334498,190.757,0
0.41406,0.213218,1.22964,-0.0346322,190.673,0
0.403942,0.101446,1.41014,-0.0253501,190.689,0
0.39205,0.14449,1.35576,-0.034831,190.871,0
0.416901,0.169694,1.31802,-0.0325225,190.598,0
0.416758,0.0491718,1.45164,-0.0122946,190.511,0
0.442384,0.0777826,1.43879,-0.0160835,190.229,0
0.415388,0.00332387,1.46308,-0.000854202,190.517,0
0.414018,-0.042524,1.45396,0.010866,190.541,0
0.418956,-0.126014,1.38477,0.0272573,190.535,0
0.41406,-0.183911,1.29151,0.0339798,190.646,0
0.424098,-0.222126,1.20849,0.0324149,190.554,0
0.410353,-0.256337,1.11913,0.0334437,190.756,0
0.435173,-0.0756258,1.43912,0.0163999,190.311,0
0.0405868,-0.5,1.38356e-31,-2.8409e-30,199.436,3
0.176455,-0.5,1.18211e-31,-2.94529e-30,194.27,3
0.13097,-0.5,1.27206e-31,-2.96412e-30,195.516,3
0.0854845,-0.5,1.36845e-31,-2.96964e-30,197.163,3
0,-0.5,-9.73389e-31,-1.36527e-30,201.83,1
0.22194,-0.5,1.10941e-31,-2.93069e-30,193.304,3
0.237349,-0.468592,0.216121,0.00379014,193.245,0
0.280611,-0.468325,0.209021,0.00297919,192.476,0
0.326607,-0.470336,0.18948,0.00196076,191.755,0
0.341953,-0.436026,0.388174,0.00749566,191.637,0
0.377012,-0.333375,0.864963,0.02822,191.242,0
0.415044,-0.313801,0.931886,0.0253695,190.717,0
0.369545,-0.380376,0.665711,0.0183569,191.327,0
0.358373,-0.409928,0.524048,0.0123498,191.45,0
0.449366,0.5,9.42403e-32,2.88178e-30,190.069,3
0.46231,0.468935,0.186432,-0.00080104,189.965,0
0.464352,0.424062,0.433679,-0.00433497,190.002,0
0.446357,0.386823,0.62088,-0.00994593,190.27,0
0.453852,0.339233,0.828086,-0.016172,190.199,0
0.45431,0.293592,0.99806,-0.0218719,190.198,0
0.451883,0.242052,1.1562,-0.0264244,190.213,0
0.453851,0.197753,1.26437,-0.0268384,190.165,0
0.441487,0.123386,1.39129,-0.0234128,190.266,0
0.453851,0.160493,1.33679,-0.0252237,190.141,0
0.468401,0.106832,1.4148,-0.0177657,189.937,0
0.455183,0.0249772,1.46905,-0.00502938,190.065,0
0.484321,0.0579431,1.45983,-0.00942747,189.732,0
0.453773,-0.0216098,1.46957,0.00439568,190.081,0
0.460945,-0.054579,1.45797,0.0103582,190.006,0
0.456328,-0.108728,1.41105,0.0194495,190.081,0
0.453851,-0.160493,1.33678,0.025233,190.141,0
0.453851,-0.197753,1.26437,0.0268367,190.164,0
0.451883,-0.242052,1.1562,0.0264256,190.212,0
0.448774,-0.286121,1.02374,0.0235128,190.268,0
0.267425,-0.5,1.05354e-31,-2.91862e-30,192.504,3
0.31291,-0.5,1.01147e-31,-2.90827e-30,191.819,3
0.358396,-0.5,9.80551e-32,-2.8989e-30,191.2,3
0.372458,-0.467539,0.201217,0.00169866,191.121,0
0.387888,-0.439144,0.362539,0.00501913,190.979,0
0.451725,-0.339587,0.826953,0.0163649,190.226,0
0.409963,-0.360315,0.747018,0.0178356,190.777,0
0.404261,-0.408467,0.522083,0.00933379,190.809,0
0.494851,0.5,9.3138e-32,2.87354e-30,189.526,3
0.496919,0.454545,0.266496,-0.00128441,189.558,0
0.498986,0.409091,0.50667,-0.00461534,189.576,0
0.494851,0.363636,0.720143,-0.00944365,189.66,0
0.494851,0.318182,0.90546,-0.0142324,189.674,0
0.494851,0.272727,1.06316,-0.0180986,189.676,0
0.494851,0.227273,1.19392,-0.0202223,189.666,0
0.494851,0.181818,1.29874,-0.0201233,189.651,0
0.494851,0.136364,1.37872,-0.0176893,189.634,0
0.513459,0.0909091,1.43705,-0.0115914,189.396,0
0.515526,0.0454545,1.47115,-0.00608423,189.362,0
0.494851,-7.3108e-09,1.47935,7.28876e-07,189.602,0
0.486717,-0.0335322,1.47208,0.00549293,189.7,0
0.494851,-0.0909091,1.43495,0.013129,189.617,0
0.494851,-0.136364,1.37872,0.0176902,189.634,0
0.494851,-0.181818,1.29874,0.0201261,189.652,0
0.494851,-0.227273,1.19393,0.0202213,189.667,0
0.494851,-0.272727,1.06316,0.0180964,189.676,0
0.494851,-0.318182,0.905458,0.0142334,189.675,0
0.403881,-0.5,9.58319e-32,-2.89017e-30,190.624,3
0.418213,-0.467249,0.198966,0.00123966,190.521,0
0.433708,-0.43822,0.361583,0.00372152,190.376,0
0.494851,-0.363636,0.720146,0.00943988,189.659,0
0.448735,-0.386458,0.622263,0.00983322,190.24,0
0.540336,0.5,9.2412e-32,2.86545e-30,188.992,3
0.540336,0.454545,0.264503,-0.000909808,189.032,0
0.540336,0.409091,0.503432,-0.00334222,189.064,0
0.540336,0.318182,0.901585,-0.0101635,189.102,0
0.546539,0.363636,0.715466,-0.00637332,189.01,0
0.540336,0.227273,1.19297,-0.0146502,189.103,0
0.540336,0.272727,1.06045,-0.0130258,189.106,0
0.567214,0.295455,0.9828,-0.00956004,188.772,0
0.540336,0.181818,1.29981,-0.0146497,189.095,0
0.540336,0.136364,1.38177,-0.012925,189.084,0
0.570315,0.159091,1.34486,-0.0112777,188.726,0
0.558944,0.0909091,1.44116,-0.00843649,188.853,0
0.561012,0.0454545,1.47616,-0.00443584,188.822,0
0.540336,-7.3108e-09,1.48551,-1.44184e-06,189.066,0
0.519661,-0.0454546,1.47168,0.00592096,189.314,0
0.540336,-0.136364,1.38176,0.0129297,189.086,0
0.540336,-0.0909091,1.43964,0.00962432,189.075,0
0.540336,-0.181818,1.2998,0.0146494,189.095,0
0.540336,-0.227273,1.19297,0.0146491,189.104,0
0.540336,-0.272727,1.06046,0.0130267,189.107,0
0.540336,-0.318182,0.901589,0.0101741,189.102,0
0.534134,-0.363636,0.716422,0.00701187,189.166,0
0.463908,-0.423833,0.434916,0.00437685,190.008,0
0.449366,-0.5,9.42366e-32,-2.88176e-30,190.069,3
0.46231,-0.468935,0.186426,0.000807159,189.965,0
0.494851,-0.409091,0.507046,0.00477252,189.629,0
0.585822,-0.272727,1.05845,0.00923066,188.544,0
0.540336,-0.409091,0.503436,0.00334749,189.064,0
