sample_id,case_id,family,sampling_tag,noise_tag,x_star,y_star,u_obs,v_obs,p_obs,region_id,wall_distance_star,u_obs_mask,v_obs_mask,p_obs_mask
1217,C-train-4,contraction,region_aware_5pct,clean,9.7909,-0.0472463,,,160.405,1,0.3777838082665332,0,0,1
876,C-train-4,contraction,region_aware_5pct,clean,6.45446,0.263893,,,218.579,1,0.2111140145950688,0,0,1
902,C-train-4,contraction,region_aware_5pct,clean,6.65398,-0.156846,,,215.702,1,0.3136922055958708,0,0,1
1051,C-train-4,contraction,region_aware_5pct,clean,8.12822,0.24298,,,192.003,1,0.195464768696072,0,0,1
647,C-train-4,contraction,region_aware_5pct,clean,4.35948,-0.299912,,,245.066,1,0.1999408495287422,0,0,1
950,C-train-4,contraction,region_aware_5pct,clean,7.11953,0.152198,,,208.757,1,0.3075034791008622,0,0,1
1135,C-train-4,contraction,region_aware_5pct,clean,9.01498,-0.142201,,,175.479,1,0.2853539714074369,0,0,1
1071,C-train-4,contraction,region_aware_5pct,clean,8.32774,0.241253,,,188.404,1,0.1939529539934215,0,0,1
794,C-train-4,contraction,region_aware_5pct,clean,5.75613,0.293091,,,227.929,1,0.1953933211691876,0,0,1
754,C-train-4,contraction,region_aware_5pct,clean,5.33713,0.296183,,,233.209,1,0.1980435473965701,0,0,1
858,C-train-4,contraction,region_aware_5pct,clean,6.30481,-0.00104671,,,220.586,1,0.4771729075447128,0,0,1
986,C-train-4,contraction,region_aware_5pct,clean,7.50749,0.0490023,,,202.56,1,0.4018283684202373,0,0,1
861,C-train-4,contraction,region_aware_5pct,clean,6.28486,-0.192331,,,220.893,1,0.2863059519697026,0,0,1
745,C-train-4,contraction,region_aware_5pct,clean,5.25733,0.198034,,,234.176,1,0.2970518910465286,0,0,1
1228,C-train-4,contraction,region_aware_5pct,clean,9.90175,-0.047217,,,158.24,1,0.3777862127450404,0,0,1
603,C-train-4,contraction,region_aware_5pct,clean,4.03027,0.2,,,249.015,1,0.299999904423211,0,0,1
1221,C-train-4,contraction,region_aware_5pct,clean,9.84632,0.236118,,,159.324,1,0.1888941233525018,0,0,1
674,C-train-4,contraction,region_aware_5pct,clean,4.58893,-0.199883,,,242.306,1,0.2995080758501353,0,0,1
772,C-train-4,contraction,region_aware_5pct,clean,5.55661,0.196589,,,230.44,1,0.2948823105541679,0,0,1
770,C-train-4,contraction,region_aware_5pct,clean,5.4768,-0.295941,,,231.469,1,0.19659802845635,0,0,1
1151,C-train-4,contraction,region_aware_5pct,clean,9.13137,0.142173,,,173.238,1,0.2846371196883559,0,0,1
756,C-train-4,contraction,region_aware_5pct,clean,5.35709,0.1976,,,232.94,1,0.2963996456159615,0,0,1
640,C-train-4,contraction,region_aware_5pct,clean,4.35948,-0.0999706,,,245.063,1,0.3998822495287422,0,0,1
840,C-train-4,contraction,region_aware_5pct,clean,6.13522,0.288379,,,222.959,1,0.1932944906822121,0,0,1
1116,C-train-4,contraction,region_aware_5pct,clean,8.84871,-0.142964,,,178.657,1,0.2859266009849499,0,0,1
687,C-train-4,contraction,region_aware_5pct,clean,4.77847,0.299356,,,240.029,1,0.1993081800102826,0,0,1
942,C-train-4,contraction,region_aware_5pct,clean,7.05302,0.256254,,,209.829,1,0.2050036024854816,0,0,1
1145,C-train-4,contraction,region_aware_5pct,clean,9.09812,-0.142304,,,173.88,1,0.2847033710019894,0,0,1
1081,C-train-4,contraction,region_aware_5pct,clean,8.48292,-0.144919,,,185.524,1,0.288071554791147,0,0,1
843,C-train-4,contraction,region_aware_5pct,clean,6.15018,-0.144456,,,222.706,1,0.3369217944286681,0,0,1
1061,C-train-4,contraction,region_aware_5pct,clean,8.25015,0.242453,,,189.814,1,0.1939619598943668,0,0,1
1142,C-train-4,contraction,region_aware_5pct,clean,9.02607,-0.237243,,,175.283,1,0.1902343745761204,0,0,1
1258,C-train-4,contraction,region_aware_5pct,clean,10.1678,-0.0295139,,,153.042,1,0.3954861,0,0,1
688,C-train-4,contraction,region_aware_5pct,clean,4.68869,-0.199787,,,241.104,1,0.2992651358849932,0,0,1
912,C-train-4,contraction,region_aware_5pct,clean,6.75374,0.0520273,,,214.231,1,0.4162185437509921,0,0,1
614,C-train-4,contraction,region_aware_5pct,clean,4.06019,-0.2,,,248.655,1,0.2999992541998749,0,0,1
1150,C-train-4,contraction,region_aware_5pct,clean,9.148,0.237064,,,172.932,1,0.1896520366446545,0,0,1
626,C-train-4,contraction,region_aware_5pct,clean,4.26221,0.224965,,,246.232,1,0.2749764344246811,0,0,1
618,C-train-4,contraction,region_aware_5pct,clean,4.19986,0.100015,,,246.979,1,0.3999586470650187,0,0,1
55,C-train-4,contraction,region_aware_5pct,clean,0.0733262,0.38109,,,296.498,2,0.11891,0,0,1
2066,C-train-4,contraction,region_aware_5pct,clean,17.7521,0.288168,,,4.84469,2,0.136832,0,0,1
1317,C-train-4,contraction,region_aware_5pct,clean,10.7553,0.330556,,,141.562,2,0.0944439999999999,0,0,1
1347,C-train-4,contraction,region_aware_5pct,clean,11.0324,0.330556,,,136.147,2,0.0944439999999999,0,0,1
384,C-train-4,contraction,region_aware_5pct,clean,1.87543,-0.4,,,274.872,2,0.0999999999999999,0,0,1
1760,C-train-4,contraction,region_aware_5pct,clean,15.0228,0.330556,,,58.1744,2,0.0944439999999999,0,0,1
