sample_id,case_id,family,sampling_tag,noise_tag,x_star,y_star,u_obs,v_obs,p_obs,region_id,wall_distance_star,u_obs_mask,v_obs_mask,p_obs_mask
1217,C-train-4,contraction,region_aware_5pct,noise_3pct,9.7909,-0.0472463,,,160.3556967272197,1,0.3777838082665332,0,0,1
876,C-train-4,contraction,region_aware_5pct,noise_3pct,6.45446,0.263893,,,213.799567211287,1,0.2111140145950688,0,0,1
902,C-train-4,contraction,region_aware_5pct,noise_3pct,6.65398,-0.156846,,,217.01045019762603,1,0.3136922055958708,0,0,1
1051,C-train-4,contraction,region_aware_5pct,noise_3pct,8.12822,0.24298,,,195.07766852144607,1,0.195464768696072,0,0,1
647,C-train-4,contraction,region_aware_5pct,noise_3pct,4.35948,-0.299912,,,246.7810855764592,1,0.1999408495287422,0,0,1
950,C-train-4,contraction,region_aware_5pct,noise_3pct,7.11953,0.152198,,,206.97748340682904,1,0.3075034791008622,0,0,1
1135,C-train-4,contraction,region_aware_5pct,noise_3pct,9.01498,-0.142201,,,177.84624511887944,1,0.2853539714074369,0,0,1
1071,C-train-4,contraction,region_aware_5pct,noise_3pct,8.32774,0.241253,,,189.6641206884164,1,0.1939529539934215,0,0,1
794,C-train-4,contraction,region_aware_5pct,noise_3pct,5.75613,0.293091,,,227.97722140030945,1,0.1953933211691876,0,0,1
754,C-train-4,contraction,region_aware_5pct,noise_3pct,5.33713,0.296183,,,233.2594176906688,1,0.1980435473965701,0,0,1
858,C-train-4,contraction,region_aware_5pct,noise_3pct,6.30481,-0.00104671,,,222.7798043185101,1,0.4771729075447128,0,0,1
986,C-train-4,contraction,region_aware_5pct,noise_3pct,7.50749,0.0490023,,,199.8205166226886,1,0.4018283684202373,0,0,1
861,C-train-4,contraction,region_aware_5pct,noise_3pct,6.28486,-0.192331,,,217.84374347809657,1,0.2863059519697026,0,0,1
745,C-train-4,contraction,region_aware_5pct,noise_3pct,5.25733,0.198034,,,234.046567989484,1,0.2970518910465286,0,0,1
1228,C-train-4,contraction,region_aware_5pct,noise_3pct,9.90175,-0.047217,,,160.14747016379485,1,0.3777862127450404,0,0,1
603,C-train-4,contraction,region_aware_5pct,noise_3pct,4.03027,0.2,,,247.4722020146317,1,0.299999904423211,0,0,1
1221,C-train-4,contraction,region_aware_5pct,noise_3pct,9.84632,0.236118,,,160.56424412182358,1,0.1888941233525018,0,0,1
674,C-train-4,contraction,region_aware_5pct,noise_3pct,4.58893,-0.199883,,,245.07237393659307,1,0.2995080758501353,0,0,1
772,C-train-4,contraction,region_aware_5pct,noise_3pct,5.55661,0.196589,,,227.1338966285276,1,0.2948823105541679,0,0,1
770,C-train-4,contraction,region_aware_5pct,noise_3pct,5.4768,-0.295941,,,231.8810015104613,1,0.19659802845635,0,0,1
1151,C-train-4,contraction,region_aware_5pct,noise_3pct,9.13137,0.142173,,,172.98239224217892,1,0.2846371196883559,0,0,1
756,C-train-4,contraction,region_aware_5pct,noise_3pct,5.35709,0.1976,,,229.7805977492833,1,0.2963996456159615,0,0,1
640,C-train-4,contraction,region_aware_5pct,noise_3pct,4.35948,-0.0999706,,,239.14778067104,1,0.3998822495287422,0,0,1
840,C-train-4,contraction,region_aware_5pct,noise_3pct,6.13522,0.288379,,,219.7218551306549,1,0.1932944906822121,0,0,1
1116,C-train-4,contraction,region_aware_5pct,noise_3pct,8.84871,-0.142964,,,174.8618321656402,1,0.2859266009849499,0,0,1
687,C-train-4,contraction,region_aware_5pct,noise_3pct,4.77847,0.299356,,,239.38998465116052,1,0.1993081800102826,0,0,1
942,C-train-4,contraction,region_aware_5pct,noise_3pct,7.05302,0.256254,,,211.62723302083972,1,0.2050036024854816,0,0,1
1145,C-train-4,contraction,region_aware_5pct,noise_3pct,9.09812,-0.142304,,,171.79536587922212,1,0.2847033710019894,0,0,1
1081,C-train-4,contraction,region_aware_5pct,noise_3pct,8.48292,-0.144919,,,189.5319192796585,1,0.288071554791147,0,0,1
843,C-train-4,contraction,region_aware_5pct,noise_3pct,6.15018,-0.144456,,,221.34186378143025,1,0.3369217944286681,0,0,1
1061,C-train-4,contraction,region_aware_5pct,noise_3pct,8.25015,0.242453,,,186.1118928274612,1,0.1939619598943668,0,0,1
