sample_id,case_id,family,x_star,y_star,u_star,v_star,p_star,speed_star,region_id,wall_distance_star,is_boundary,boundary_type
0,C-train-4,contraction,0.0,0.13891,1.38422,1.9044999999999998e-40,297.377,1.38422,0,0.36109,1,inlet
1,C-train-4,contraction,0.0,0.113654,1.4225,1.57692e-40,297.377,1.4225,0,0.38634599999999997,1,inlet
2,C-train-4,contraction,0.0183078,0.13282,1.39415,3.72764e-10,297.158,1.39415,0,0.36718,0,interior
3,C-train-4,contraction,0.0,0.239936,1.15458,3.0554600000000004e-40,297.377,1.15458,0,0.26006399999999996,1,inlet
4,C-train-4,contraction,0.0,0.265192,1.07804,3.2831400000000004e-40,297.377,1.07804,0,0.23480800000000002,1,inlet
5,C-train-4,contraction,0.0,0.214679,1.22348,2.7936999999999996e-40,297.377,1.22348,0,0.285321,1,inlet
6,C-train-4,contraction,0.0,0.164167,1.3383,2.22331e-40,297.377,1.3383,0,0.335833,1,inlet
7,C-train-4,contraction,0.0,0.189423,1.28471,2.5161300000000003e-40,297.377,1.28471,0,0.310577,1,inlet
8,C-train-4,contraction,0.0196753,0.235527,1.16716,6.50912e-10,297.141,1.16716,0,0.264473,0,interior
9,C-train-4,contraction,0.0,0.290449,0.993837,3.4957e-40,297.377,0.993837,0,0.209551,1,inlet
10,C-train-4,contraction,0.0196753,0.282349,1.02168,7.36143e-10,297.141,1.02168,0,0.21765099999999998,0,interior
11,C-train-4,contraction,0.0,0.315705,0.901982,3.6558100000000003e-40,297.377,0.901982,0,0.184295,1,inlet
12,C-train-4,contraction,0.0191724,0.10523,1.43356,3.12348e-10,297.147,1.43356,0,0.39477,0,interior
13,C-train-4,contraction,0.0,0.0883974,1.45312,1.23753e-40,297.377,1.45312,0,0.4116026,1,inlet
14,C-train-4,contraction,0.0393172,0.154814,1.35619,8.52438e-10,296.906,1.35619,0,0.345186,0,interior
15,C-train-4,contraction,0.0406483,0.124086,1.40762,7.16817e-10,296.89,1.40762,0,0.37591399999999997,0,interior
16,C-train-4,contraction,0.0,0.416731,0.458013,4.02996e-40,297.377,0.458013,2,0.08326899999999998,1,inlet
17,C-train-4,contraction,0.0196755,0.258938,1.09771,6.96374e-10,297.141,1.09771,0,0.241062,0,interior
18,C-train-4,contraction,0.0205129,0.206686,1.24369,6.1106e-10,297.131,1.24369,0,0.29331399999999996,0,interior
19,C-train-4,contraction,0.020513,0.182834,1.29943,5.51371e-10,297.131,1.29943,0,0.317166,0,interior
20,C-train-4,contraction,0.0444005,0.226789,1.1914,1.29245e-09,296.845,1.1914,0,0.273211,0,interior
21,C-train-4,contraction,0.0,0.391474,0.580487,3.96938e-40,297.377,0.580487,2,0.10852600000000001,1,inlet
22,C-train-4,contraction,0.0233487,0.308618,0.928528,9.00577e-10,297.097,0.928528,0,0.191382,0,interior
23,C-train-4,contraction,0.0436367,0.282079,1.02259,1.46346e-09,296.854,1.02259,0,0.21792099999999998,0,interior
24,C-train-4,contraction,0.0318786,0.332836,0.835323,1.21074e-09,296.995,0.835323,0,0.16716399999999998,0,interior
25,C-train-4,contraction,0.0,0.366218,0.695306,3.9271400000000005e-40,297.377,0.695306,2,0.133782,1,inlet
26,C-train-4,contraction,0.0,0.340962,0.802471,3.77863e-40,297.377,0.802471,0,0.159038,1,inlet
27,C-train-4,contraction,0.0406487,0.10102,1.43877,5.90213e-10,296.89,1.43877,0,0.39898,0,interior
28,C-train-4,contraction,0.0191725,0.0810071,1.46063,2.42358e-10,297.147,1.46063,0,0.4189929,0,interior
29,C-train-4,contraction,0.0,0.063141,1.47608,8.92806e-41,297.377,1.47608,0,0.436859,1,inlet
30,C-train-4,contraction,0.0641004,0.172635,1.32118,1.3901e-09,296.608,1.32118,0,0.327365,0,interior
31,C-train-4,contraction,0.0647411,0.145239,1.37343,1.20525e-09,296.601,1.37343,0,0.354761,0,interior
32,C-train-4,contraction,0.0647411,0.101702,1.43794,8.67631e-10,296.601,1.43794,0,0.398298,0,interior
33,C-train-4,contraction,0.0,0.441987,0.327884,4.02425e-40,297.377,0.327884,2,0.05801299999999998,1,inlet
34,C-train-4,contraction,0.0,0.467244,0.190101,4.59784e-40,297.377,0.190101,2,0.03275600000000001,1,inlet
35,C-train-4,contraction,0.023428,0.421259,0.435245,8.99961e-10,297.096,0.435245,2,0.078741,0,interior
36,C-train-4,contraction,0.0612114,0.260021,1.09433,1.8131e-09,296.643,1.09433,0,0.239979,0,interior
37,C-train-4,contraction,0.0634375,0.200981,1.25764,1.56091e-09,296.616,1.25764,0,0.29901900000000003,0,interior
38,C-train-4,contraction,0.0722776,0.22994,1.18277,1.89035e-09,296.51,1.18277,0,0.27005999999999997,0,interior
39,C-train-4,contraction,0.0234109,0.384693,0.612067,9.45827e-10,297.097,0.612067,2,0.11530699999999999,0,interior
40,C-train-4,contraction,0.0728471,0.310289,0.922324,2.19652e-09,296.503,0.922324,0,0.18971100000000002,0,interior
41,C-train-4,contraction,0.0418824,0.361237,0.717045,1.51102e-09,296.875,0.717045,2,0.13876300000000003,0,interior
42,C-train-4,contraction,0.0406483,0.077953,1.46354,4.59445e-10,296.89,1.46354,0,0.422047,0,interior
43,C-train-4,contraction,0.0,0.0378846,1.49139,5.337170000000001e-41,297.377,1.49139,0,0.4621154,1,inlet
44,C-train-4,contraction,0.0371559,0.0512557,1.48424,2.81794e-10,296.932,1.48424,0,0.4487443,0,interior
45,C-train-4,contraction,0.091815,0.16901,1.32861,1.75586e-09,296.276,1.32861,0,0.33099,0,interior
46,C-train-4,contraction,0.091815,0.12839,1.4011,1.38039e-09,296.276,1.4011,0,0.37161,0,interior
47,C-train-4,contraction,0.0831507,0.0782954,1.46322,8.09651e-10,296.38,1.46322,0,0.4217046,0,interior
48,C-train-4,contraction,0.122189,0.177004,1.31202,2.14948e-09,295.911,1.31202,0,0.322996,0,interior
49,C-train-4,contraction,0.0263641,0.461918,0.219792,7.64264e-10,297.061,0.219792,2,0.038082000000000005,0,interior
50,C-train-4,contraction,0.0,0.5,-1.54676e-30,3.80341e-30,297.377,4.105897481148306e-30,2,0.0,1,inlet
51,C-train-4,contraction,0.0565139,0.427654,0.402673,1.49305e-09,296.699,0.402673,2,0.07234600000000002,0,interior
52,C-train-4,contraction,0.104787,0.259524,1.09588,2.54768e-09,296.12,1.09588,0,0.24047600000000002,0,interior
53,C-train-4,contraction,0.123029,0.225615,1.19459,2.55798e-09,295.901,1.19459,0,0.274385,0,interior
54,C-train-4,contraction,0.12376,0.332161,0.838014,2.83849e-09,295.892,0.838014,0,0.16783900000000002,0,interior
55,C-train-4,contraction,0.0733262,0.38109,0.628624,2.09131e-09,296.498,0.628624,2,0.11891000000000002,0,interior
56,C-train-4,contraction,0.0,0.0126282,1.49904,1.78996e-41,297.377,1.49904,0,0.4873718,1,inlet
57,C-train-4,contraction,0.0223101,0.00612116,1.49978,2.13148e-11,297.11,1.49978,0,0.49387884,0,interior
58,C-train-4,contraction,0.114881,0.0654083,1.47433,8.35718e-10,295.999,1.47433,0,0.4345917,0,interior
59,C-train-4,contraction,0.0918286,0.0422218,1.4893,4.73095e-10,296.275,1.4893,0,0.4577782,0,interior
60,C-train-4,contraction,0.0628126,0.0470162,1.48674,3.99118e-10,296.624,1.48674,0,0.4529838,0,interior
61,C-train-4,contraction,0.0371555,0.0280006,1.4953,1.54459e-10,296.932,1.4953,0,0.4719994,0,interior
62,C-train-4,contraction,0.140048,0.140511,1.38154,1.89413e-09,295.697,1.38154,0,0.359489,0,interior
63,C-train-4,contraction,0.140048,0.0907224,1.45062,1.27038e-09,295.697,1.45062,0,0.4092776,0,interior
64,C-train-4,contraction,0.156288,0.20878,1.23847,2.68876e-09,295.502,1.23847,0,0.29122000000000003,0,interior
65,C-train-4,contraction,0.0767391,0.5,1.69522e-31,8.375970000000001e-30,296.457,8.377685309760926e-30,2,0.0,1,wall
66,C-train-4,contraction,0.114806,0.440516,0.335675,1.56616e-09,296.0,0.335675,2,0.05948399999999998,0,interior
67,C-train-4,contraction,0.159629,0.295099,0.9775,3.10713e-09,295.462,0.9775,0,0.204901,0,interior
68,C-train-4,contraction,0.194602,0.259255,1.09672,3.1632e-09,295.042,1.09672,0,0.240745,0,interior
69,C-train-4,contraction,0.15186,0.375584,0.65362,2.67024e-09,295.555,0.65362,2,0.12441600000000003,0,interior
70,C-train-4,contraction,0.0,-0.0126282,1.49904,-1.80444e-41,297.377,1.49904,0,0.4873718,1,inlet
71,C-train-4,contraction,0.0477619,-0.00130223,1.49999,-8.75425e-12,296.804,1.49999,0,0.49869777,0,interior
72,C-train-4,contraction,0.0176214,-0.0309475,1.49425,-8.65493e-11,297.166,1.49425,0,0.4690525,0,interior
73,C-train-4,contraction,0.140048,0.0409333,1.48995,5.8589e-10,295.697,1.48995,0,0.4590667,0,interior
74,C-train-4,contraction,0.0831507,0.00734837,1.49968,7.64121e-11,296.38,1.49968,0,0.49265163,0,interior
75,C-train-4,contraction,0.187809,0.0666464,1.47335,1.05916e-09,295.124,1.47335,0,0.4333536,0,interior
76,C-train-4,contraction,0.19899,0.168084,1.33049,2.47262e-09,294.99,1.33049,0,0.331916,0,interior
77,C-train-4,contraction,0.187793,0.120105,1.41345,1.8397e-09,295.124,1.41345,0,0.379895,0,interior
78,C-train-4,contraction,0.210546,0.217599,1.2159,2.96724e-09,294.851,1.2159,0,0.282401,0,interior
79,C-train-4,contraction,0.169522,0.5,1.92543e-31,9.47773e-30,295.343,9.479685583380338e-30,2,0.0,1,wall
80,C-train-4,contraction,0.204798,0.443771,0.318403,1.49183e-09,294.92,0.318403,2,0.05622899999999997,0,interior
81,C-train-4,contraction,0.201669,0.313324,0.91097,3.19542e-09,294.957,0.91097,0,0.186676,0,interior
82,C-train-4,contraction,0.237542,0.284496,1.01437,3.25907e-09,294.527,1.01437,0,0.21550399999999997,0,interior
83,C-train-4,contraction,0.238617,0.390236,0.586294,2.49628e-09,294.514,0.586294,2,0.10976399999999997,0,interior
84,C-train-4,contraction,0.0,-0.0378846,1.49139,-5.35241e-41,297.377,1.49139,0,0.4621154,1,inlet
85,C-train-4,contraction,0.0,-0.063141,1.47608,-8.91847e-41,297.377,1.47608,0,0.436859,1,inlet
86,C-train-4,contraction,0.0589403,-0.0321853,1.49378,-2.6064e-10,296.67,1.49378,0,0.4678147,0,interior
87,C-train-4,contraction,0.0371555,-0.0512553,1.48424,-2.81779e-10,296.932,1.48424,0,0.4487447,0,interior
88,C-train-4,contraction,0.171118,0.0228747,1.49686,3.56901e-10,295.324,1.49686,0,0.4771253,0,interior
89,C-train-4,contraction,0.140048,-0.00885574,1.49953,-1.27496e-10,295.697,1.49953,0,0.49114426,0,interior
90,C-train-4,contraction,0.1101,-0.033731,1.49317,-4.24393e-10,296.056,1.49317,0,0.466269,0,interior
91,C-train-4,contraction,0.205385,-0.00184694,1.49998,-2.92507e-11,294.913,1.49998,0,0.49815306,0,interior
92,C-train-4,contraction,0.243201,0.0390561,1.49085,6.62917e-10,294.459,1.49085,0,0.4609439,0,interior
93,C-train-4,contraction,0.243156,0.0964429,1.44419,1.58486e-09,294.46,1.44419,0,0.4035571,0,interior
94,C-train-4,contraction,0.268948,0.214033,1.22514,2.98736e-09,294.15,1.22514,0,0.28596699999999997,0,interior
95,C-train-4,contraction,0.255898,0.154538,1.35671,2.39558e-09,294.307,1.35671,0,0.345462,0,interior
96,C-train-4,contraction,0.269283,0.5,1.99522e-31,9.78142e-30,294.146,9.78345471931485e-30,2,0.0,1,wall
97,C-train-4,contraction,0.298807,0.436084,0.358983,1.61865e-09,293.792,0.358983,2,0.06391599999999997,0,interior
98,C-train-4,contraction,0.348774,0.375216,0.655277,2.59014e-09,293.192,0.655277,2,0.124784,0,interior
99,C-train-4,contraction,0.311652,0.260521,1.09277,3.18361e-09,293.638,1.09277,0,0.239479,0,interior
100,C-train-4,contraction,0.285777,0.329445,0.848797,3.09014e-09,293.948,0.848797,0,0.170555,0,interior
101,C-train-4,contraction,0.0,-0.0883974,1.45312,-1.2380700000000002e-40,297.377,1.45312,0,0.4116026,1,inlet
102,C-train-4,contraction,0.0191725,-0.0810071,1.46063,-2.4241e-10,297.147,1.46063,0,0.4189929,0,interior
103,C-train-4,contraction,0.070726,-0.0647461,1.47485,-5.99022e-10,296.529,1.47485,0,0.43525389999999997,0,interior
104,C-train-4,contraction,0.0406487,-0.0779534,1.46354,-4.59263e-10,296.89,1.46354,0,0.4220466,0,interior
105,C-train-4,contraction,0.1101,-0.0799239,1.46167,-9.90325e-10,296.056,1.46167,0,0.4200761,0,interior
106,C-train-4,contraction,0.171118,-0.0389123,1.49091,-6.04855e-10,295.324,1.49091,0,0.4610877,0,interior
107,C-train-4,contraction,0.140048,-0.0586448,1.47936,-8.33986e-10,295.697,1.47936,0,0.4413552,0,interior
108,C-train-4,contraction,0.214525,-0.0451382,1.48778,-7.49403e-10,294.803,1.48778,0,0.4548618,0,interior
109,C-train-4,contraction,0.263612,-0.052179,1.48366,-8.86767e-10,294.214,1.48366,0,0.447821,0,interior
110,C-train-4,contraction,0.28506,0.00697765,1.49971,1.1919e-10,293.957,1.49971,0,0.49302235,0,interior
111,C-train-4,contraction,0.307523,0.0689321,1.47149,1.16188e-09,293.687,1.47149,0,0.4310679,0,interior
112,C-train-4,contraction,0.322578,0.123205,1.40892,1.97339e-09,293.506,1.40892,0,0.376795,0,interior
113,C-train-4,contraction,0.335561,0.209965,1.23549,2.90467e-09,293.351,1.23549,0,0.290035,0,interior
114,C-train-4,contraction,0.369043,0.5,1.99522e-31,9.74161e-30,292.949,9.74365303264561e-30,2,0.0,1,wall
115,C-train-4,contraction,0.400647,0.432815,0.376027,1.63882e-09,292.57,0.376027,2,0.067185,0,interior
116,C-train-4,contraction,0.37863,0.315975,0.900958,3.03447e-09,292.834,0.900958,0,0.184025,0,interior
117,C-train-4,contraction,0.411745,0.205312,1.24708,2.77109e-09,292.436,1.24708,0,0.294688,0,interior
118,C-train-4,contraction,0.0,-0.113654,1.4225,-1.5763999999999998e-40,297.377,1.4225,0,0.38634599999999997,1,inlet
119,C-train-4,contraction,0.0191724,-0.105231,1.43356,-3.12186e-10,297.147,1.43356,0,0.394769,0,interior
120,C-train-4,contraction,0.0406487,-0.10102,1.43877,-5.90143e-10,296.89,1.43877,0,0.39898,0,interior
121,C-train-4,contraction,0.0831507,-0.0990722,1.44111,-1.01484e-09,296.38,1.44111,0,0.4009278,0,interior
122,C-train-4,contraction,0.129725,-0.115311,1.42022,-1.53052e-09,295.821,1.42022,0,0.384689,0,interior
123,C-train-4,contraction,0.187809,-0.0817848,1.45987,-1.28992e-09,295.124,1.45987,0,0.4182152,0,interior
124,C-train-4,contraction,0.243156,-0.1086,1.42924,-1.76621e-09,294.46,1.42924,0,0.39139999999999997,0,interior
125,C-train-4,contraction,0.327751,-0.092109,1.4491,-1.51827e-09,293.444,1.4491,0,0.407891,0,interior
126,C-train-4,contraction,0.382189,-0.0416858,1.48957,-6.93922e-10,292.791,1.48957,0,0.4583142,0,interior
127,C-train-4,contraction,0.382189,0.0370194,1.49178,6.19959e-10,292.791,1.49178,0,0.4629806,0,interior
128,C-train-4,contraction,0.443131,0.0673558,1.47278,1.07503e-09,292.06,1.47278,0,0.43264420000000003,0,interior
129,C-train-4,contraction,0.41871,0.135497,1.38984,2.0502e-09,292.353,1.38984,0,0.364503,0,interior
130,C-train-4,contraction,0.468804,0.5,1.99522e-31,9.7018e-30,291.752,9.703851414180043e-30,2,0.0,1,wall
131,C-train-4,contraction,0.498732,0.2,1.26,2.62109e-09,291.393,1.26,0,0.3,0,interior
132,C-train-4,contraction,0.47878,0.4,0.54,2.16209e-09,291.632,0.54,2,0.09999999999999998,0,interior
133,C-train-4,contraction,0.488756,0.3,0.96,2.94934e-09,291.512,0.96,0,0.2,0,interior
134,C-train-4,contraction,0.0647418,-0.123471,1.40853,-1.03979e-09,296.601,1.40853,0,0.376529,0,interior
135,C-train-4,contraction,0.0183077,-0.13282,1.39415,-3.72471e-10,297.158,1.39415,0,0.36718,0,interior
136,C-train-4,contraction,0.0,-0.13891,1.38422,-1.9042400000000003e-40,297.377,1.38422,0,0.36109,1,inlet
137,C-train-4,contraction,0.0406483,-0.124086,1.40762,-7.16841e-10,296.89,1.40762,0,0.37591399999999997,0,interior
138,C-train-4,contraction,0.0918159,-0.128391,1.4011,-1.38118e-09,296.276,1.4011,0,0.37160899999999997,0,interior
139,C-train-4,contraction,0.140048,-0.158223,1.34979,-2.09426e-09,295.697,1.34979,0,0.341777,0,interior
140,C-train-4,contraction,0.187793,-0.135245,1.39025,-2.0416e-09,295.124,1.39025,0,0.364755,0,interior
141,C-train-4,contraction,0.269594,-0.150867,1.36343,-2.35278e-09,294.142,1.36343,0,0.349133,0,interior
142,C-train-4,contraction,0.36294,-0.165693,1.33527,-2.46781e-09,293.022,1.33527,0,0.334307,0,interior
143,C-train-4,contraction,0.42391,-0.117942,1.41654,-1.81681e-09,292.291,1.41654,0,0.382058,0,interior
144,C-train-4,contraction,0.468804,-6.33917e-09,1.5,-1.27481e-12,291.752,1.5,0,0.49999999366083,0,interior
145,C-train-4,contraction,0.508709,0.1,1.44,1.50772e-09,291.273,1.44,0,0.4,0,interior
146,C-train-4,contraction,0.568565,0.5,1.99522e-31,9.66199e-30,290.555,9.66404986476084e-30,2,0.0,1,wall
147,C-train-4,contraction,0.563577,0.15,1.365,2.0916e-09,290.615,1.365,0,0.35,0,interior
148,C-train-4,contraction,0.566071,0.225,1.19625,2.72317e-09,290.585,1.19625,0,0.275,0,interior
149,C-train-4,contraction,0.568565,0.3,0.96,2.88072e-09,290.555,0.96,0,0.2,0,interior
150,C-train-4,contraction,0.568565,0.4,0.54,2.12436e-09,290.555,0.54,2,0.09999999999999998,0,interior
151,C-train-4,contraction,0.0641007,-0.151287,1.36267,-1.24033e-09,296.608,1.36267,0,0.348713,0,interior
152,C-train-4,contraction,0.400643,-0.244535,1.14122,-3.00925e-09,292.57,1.14122,0,0.255465,0,interior
153,C-train-4,contraction,0.0183078,-0.156824,1.35244,-4.33606e-10,297.158,1.35244,0,0.34317600000000004,0,interior
154,C-train-4,contraction,0.0,-0.164167,1.3383,-2.2187e-40,297.377,1.3383,0,0.335833,1,inlet
155,C-train-4,contraction,0.173403,-0.1929,1.27674,-2.63818e-09,295.297,1.27674,0,0.30710000000000004,0,interior
156,C-train-4,contraction,0.0393308,-0.167651,1.33136,-9.14343e-10,296.905,1.33136,0,0.332349,0,interior
157,C-train-4,contraction,0.0911766,-0.190089,1.2832,-1.91924e-09,296.283,1.2832,0,0.309911,0,interior
158,C-train-4,contraction,0.122188,-0.195677,1.27026,-2.31732e-09,295.911,1.27026,0,0.304323,0,interior
159,C-train-4,contraction,0.230605,-0.194274,1.27354,-2.80383e-09,294.61,1.27354,0,0.305726,0,interior
160,C-train-4,contraction,0.297755,-0.195889,1.26977,-2.82772e-09,293.804,1.26977,0,0.304111,0,interior
161,C-train-4,contraction,0.314163,-0.253005,1.11593,-3.15782e-09,293.607,1.11593,0,0.24699500000000002,0,interior
162,C-train-4,contraction,0.468804,-0.2,1.26,-2.65622e-09,291.752,1.26,0,0.3,0,interior
163,C-train-4,contraction,0.528661,-0.1,1.44,-1.49521e-09,291.034,1.44,0,0.4,0,interior
164,C-train-4,contraction,0.568565,-6.33917e-09,1.5,-2.40913e-13,290.555,1.5,0,0.49999999366083,0,interior
165,C-train-4,contraction,0.628422,0.1,1.44,1.44323e-09,289.836,1.44,0,0.4,0,interior
166,C-train-4,contraction,0.668326,0.5,1.99522e-31,9.62218e-30,289.358,9.624248385244637e-30,2,0.0,1,wall
167,C-train-4,contraction,0.668326,0.2,1.26,2.4869e-09,289.358,1.26,0,0.3,0,interior
168,C-train-4,contraction,0.648374,0.3,0.96,2.83182e-09,289.597,0.96,0,0.2,0,interior
169,C-train-4,contraction,0.678302,0.4,0.54,2.09756e-09,289.238,0.54,2,0.09999999999999998,0,interior
170,C-train-4,contraction,0.0634375,-0.180066,1.30546,-1.42815e-09,296.616,1.30546,0,0.319934,0,interior
171,C-train-4,contraction,0.1946,-0.229709,1.1834,-3.01422e-09,295.042,1.1834,0,0.270291,0,interior
172,C-train-4,contraction,0.468804,-0.3,0.96,-2.97181e-09,291.752,0.96,0,0.2,0,interior
173,C-train-4,contraction,0.369503,-0.310626,0.921071,-3.07035e-09,292.943,0.921071,0,0.189374,0,interior
174,C-train-4,contraction,0.020513,-0.182834,1.29943,-5.51758e-10,297.131,1.29943,0,0.317166,0,interior
175,C-train-4,contraction,0.0,-0.189423,1.28471,-2.5166200000000003e-40,297.377,1.28471,0,0.310577,1,inlet
176,C-train-4,contraction,0.156287,-0.225615,1.19459,-2.81977e-09,295.502,1.19459,0,0.274385,0,interior
177,C-train-4,contraction,0.044401,-0.204572,1.2489,-1.19385e-09,296.845,1.2489,0,0.295428,0,interior
178,C-train-4,contraction,0.0978786,-0.22428,1.19819,-2.2579e-09,296.203,1.19819,0,0.27571999999999997,0,interior
179,C-train-4,contraction,0.251785,-0.274385,1.04828,-3.25567e-09,294.356,1.04828,0,0.225615,0,interior
180,C-train-4,contraction,0.285777,-0.319584,0.887195,-3.14592e-09,293.948,0.887195,0,0.18041600000000002,0,interior
181,C-train-4,contraction,0.548613,-0.3,0.96,-2.89511e-09,290.794,0.96,0,0.2,0,interior
182,C-train-4,contraction,0.568565,-0.2,1.26,-2.55309e-09,290.555,1.26,0,0.3,0,interior
183,C-train-4,contraction,0.608469,-0.1,1.44,-1.45262e-09,290.076,1.44,0,0.4,0,interior
184,C-train-4,contraction,0.668326,-6.33917e-09,1.5,6.64235e-13,289.358,1.5,0,0.49999999366083,0,interior
185,C-train-4,contraction,0.70823,0.1,1.44,1.41735e-09,288.879,1.44,0,0.4,0,interior
186,C-train-4,contraction,0.768087,0.5,1.99522e-31,9.582370000000001e-30,288.16,9.584446976502297e-30,2,0.0,1,wall
187,C-train-4,contraction,0.768087,0.4,0.54,2.08033e-09,288.16,0.54,2,0.09999999999999998,0,interior
188,C-train-4,contraction,0.768087,0.2,1.26,2.44633e-09,288.16,1.26,0,0.3,0,interior
189,C-train-4,contraction,0.788039,0.3,0.96,2.78152e-09,287.921,0.96,0,0.2,0,interior
190,C-train-4,contraction,0.204255,-0.270284,1.06168,-3.21736e-09,294.926,1.06168,0,0.22971599999999998,0,interior
191,C-train-4,contraction,0.159628,-0.266434,1.07408,-3.05304e-09,295.462,1.07408,0,0.233566,0,interior
192,C-train-4,contraction,0.468804,-0.4,0.54,-2.16485e-09,291.752,0.54,2,0.09999999999999998,0,interior
193,C-train-4,contraction,0.348775,-0.375217,0.655273,-2.59001e-09,293.192,0.655273,2,0.12478299999999998,0,interior
194,C-train-4,contraction,0.0,-0.214679,1.22348,-2.79439e-40,297.377,1.22348,0,0.285321,1,inlet
195,C-train-4,contraction,0.020513,-0.206686,1.24368,-6.1099e-10,297.131,1.24368,0,0.29331399999999996,0,interior
196,C-train-4,contraction,0.0371879,-0.232314,1.17618,-1.13404e-09,296.931,1.17618,0,0.267686,0,interior
197,C-train-4,contraction,0.104787,-0.259524,1.09588,-2.54749e-09,296.12,1.09588,0,0.24047600000000002,0,interior
198,C-train-4,contraction,0.0722776,-0.25025,1.12425,-1.99486e-09,296.51,1.12425,0,0.24975000000000003,0,interior
199,C-train-4,contraction,0.186993,-0.334332,0.829331,-3.08197e-09,295.134,0.829331,0,0.16566799999999998,0,interior
200,C-train-4,contraction,0.238616,-0.381309,0.627619,-2.6244e-09,294.514,0.627619,2,0.11869099999999999,0,interior
201,C-train-4,contraction,0.568565,-0.4,0.54,-2.12559e-09,290.555,0.54,2,0.09999999999999998,0,interior
202,C-train-4,contraction,0.668326,-0.3,0.96,-2.82269e-09,289.358,0.96,0,0.2,0,interior
203,C-train-4,contraction,0.668326,-0.2,1.26,-2.48782e-09,289.358,1.26,0,0.3,0,interior
204,C-train-4,contraction,0.728182,-0.1,1.44,-1.41177e-09,288.639,1.44,0,0.4,0,interior
205,C-train-4,contraction,0.768087,-6.33917e-09,1.5,-1.15959e-12,288.16,1.5,0,0.49999999366083,0,interior
206,C-train-4,contraction,0.807991,0.1,1.44,1.39495e-09,287.682,1.44,0,0.4,0,interior
207,C-train-4,contraction,0.867848,0.5,1.99522e-31,9.54257e-30,286.963,9.544655637234065e-30,2,0.0,1,wall
208,C-train-4,contraction,0.867848,0.4,0.54,2.06703e-09,286.963,0.54,2,0.09999999999999998,0,interior
209,C-train-4,contraction,0.867848,0.3,0.96,2.76353e-09,286.963,0.96,0,0.2,0,interior
210,C-train-4,contraction,0.867848,0.2,1.26,2.42318e-09,286.963,1.26,0,0.3,0,interior
211,C-train-4,contraction,0.142769,-0.309574,0.924985,-3.00724e-09,295.664,0.924985,0,0.19042599999999998,0,interior
212,C-train-4,contraction,0.568565,-0.5,1.99522e-31,-9.66199e-30,290.555,9.66404986476084e-30,2,0.0,1,wall
213,C-train-4,contraction,0.305381,-0.428996,0.395777,-1.76012e-09,293.713,0.395777,2,0.07100400000000001,0,interior
214,C-train-4,contraction,0.468804,-0.5,1.99522e-31,-9.7018e-30,291.752,9.703851414180043e-30,2,0.0,1,wall
215,C-train-4,contraction,0.400646,-0.432814,0.37603,-1.63909e-09,292.57,0.37603,2,0.06718600000000002,0,interior
216,C-train-4,contraction,0.0,-0.239936,1.15458,-3.05198e-40,297.377,1.15458,0,0.26006399999999996,1,inlet
217,C-train-4,contraction,0.0196753,-0.258938,1.09771,-6.96095e-10,297.141,1.09771,0,0.241062,0,interior
218,C-train-4,contraction,0.0436367,-0.260915,1.09154,-1.39974e-09,296.854,1.09154,0,0.239085,0,interior
219,C-train-4,contraction,0.0436452,-0.294944,0.978047,-1.49435e-09,296.854,0.978047,0,0.20505600000000002,0,interior
220,C-train-4,contraction,0.108464,-0.329603,0.84817,-2.70134e-09,296.076,0.84817,0,0.17039700000000002,0,interior
221,C-train-4,contraction,0.0728463,-0.310288,0.922326,-2.19474e-09,296.503,0.922326,0,0.189712,0,interior
222,C-train-4,contraction,0.164151,-0.378747,0.639305,-2.66495e-09,295.408,0.639305,2,0.121253,0,interior
223,C-train-4,contraction,0.204798,-0.431674,0.381943,-1.76235e-09,294.92,0.381943,2,0.068326,0,interior
224,C-train-4,contraction,0.668326,-0.4,0.54,-2.0965e-09,289.358,0.54,2,0.09999999999999998,0,interior
225,C-train-4,contraction,0.668326,-0.5,1.99522e-31,-9.62218e-30,289.358,9.624248385244637e-30,2,0.0,1,wall
226,C-train-4,contraction,0.748135,-0.3,0.96,-2.79235e-09,288.4,0.96,0,0.2,0,interior
227,C-train-4,contraction,0.768087,-0.2,1.26,-2.44608e-09,288.16,1.26,0,0.3,0,interior
228,C-train-4,contraction,0.827943,-0.1,1.44,-1.39109e-09,287.442,1.44,0,0.4,0,interior
229,C-train-4,contraction,0.8878,0.1,1.44,1.38245e-09,286.724,1.44,0,0.4,0,interior
230,C-train-4,contraction,0.867848,-6.33917e-09,1.5,6.00183e-13,286.963,1.5,0,0.49999999366083,0,interior
231,C-train-4,contraction,0.967608,0.5,1.99522e-31,9.50276e-30,285.766,9.504854372692093e-30,2,0.0,1,wall
232,C-train-4,contraction,0.967608,0.4,0.54,2.05979e-09,285.766,0.54,2,0.09999999999999998,0,interior
233,C-train-4,contraction,0.967608,0.3,0.96,2.74688e-09,285.766,0.96,0,0.2,0,interior
234,C-train-4,contraction,0.967608,0.2,1.26,2.4046e-09,285.766,1.26,0,0.3,0,interior
235,C-train-4,contraction,0.269283,-0.5,1.99522e-31,-9.78142e-30,294.146,9.78345471931485e-30,2,0.0,1,wall
236,C-train-4,contraction,0.967608,0.1,1.44,1.37446e-09,285.766,1.44,0,0.4,0,interior
