sample_id,case_id,boundary_type,x_star,y_star,u_bc,v_bc,p_bc,normal_x,normal_y
176,B-train-3__ip_blunted,wall,3.0,0.5,0.0,0.0,,0.0,1.0
177,B-train-3__ip_blunted,wall,3.04,0.5,0.0,0.0,,0.0,1.0
178,B-train-3__ip_blunted,wall,3.08,0.5,0.0,0.0,,0.0,1.0
179,B-train-3__ip_blunted,wall,3.12,0.5,0.0,0.0,,0.0,1.0
180,B-train-3__ip_blunted,wall,3.16,0.5,0.0,0.0,,0.0,1.0
181,B-train-3__ip_blunted,wall,3.2,0.5,0.0,0.0,,0.0,1.0
182,B-train-3__ip_blunted,wall,3.24,0.5,0.0,0.0,,0.0,1.0
183,B-train-3__ip_blunted,wall,3.2800000000000002,0.5,0.0,0.0,,0.0,1.0
184,B-train-3__ip_blunted,wall,3.3200000000000003,0.5,0.0,0.0,,0.0,1.0
185,B-train-3__ip_blunted,wall,3.36,0.5,0.0,0.0,,0.0,1.0
186,B-train-3__ip_blunted,wall,3.4,0.5,0.0,0.0,,0.0,1.0
187,B-train-3__ip_blunted,wall,3.44,0.5,0.0,0.0,,0.0,1.0
188,B-train-3__ip_blunted,wall,3.48,0.5,0.0,0.0,,0.0,1.0
189,B-train-3__ip_blunted,wall,3.52,0.5,0.0,0.0,,0.0,1.0
190,B-train-3__ip_blunted,wall,3.56,0.5,0.0,0.0,,0.0,1.0
191,B-train-3__ip_blunted,wall,3.6,0.5,0.0,0.0,,0.0,1.0
192,B-train-3__ip_blunted,wall,3.64,0.5,0.0,0.0,,0.0,1.0
193,B-train-3__ip_blunted,wall,3.68,0.5,0.0,0.0,,0.0,1.0
194,B-train-3__ip_blunted,wall,3.72,0.5,0.0,0.0,,0.0,1.0
195,B-train-3__ip_blunted,wall,3.7600000000000002,0.5,0.0,0.0,,0.0,1.0
196,B-train-3__ip_blunted,wall,3.8000000000000003,0.5,0.0,0.0,,0.0,1.0
197,B-train-3__ip_blunted,wall,3.84,0.5,0.0,0.0,,0.0,1.0
198,B-train-3__ip_blunted,wall,3.88,0.5,0.0,0.0,,0.0,1.0
199,B-train-3__ip_blunted,wall,3.92,0.5,0.0,0.0,,0.0,1.0
200,B-train-3__ip_blunted,wall,3.96,0.5,0.0,0.0,,0.0,1.0
201,B-train-3__ip_blunted,wall,4.0,0.5,0.0,0.0,,0.0,1.0
202,B-train-3__ip_blunted,wall,0.0,-0.5,0.0,0.0,,0.0,-1.0
203,B-train-3__ip_blunted,wall,0.04,-0.5,0.0,0.0,,0.0,-1.0
204,B-train-3__ip_blunted,wall,0.08,-0.5,0.0,0.0,,0.0,-1.0
205,B-train-3__ip_blunted,wall,0.12,-0.5,0.0,0.0,,0.0,-1.0
206,B-train-3__ip_blunted,wall,0.16,-0.5,0.0,0.0,,0.0,-1.0
207,B-train-3__ip_blunted,wall,0.2,-0.5,0.0,0.0,,0.0,-1.0
208,B-train-3__ip_blunted,wall,0.24,-0.5,0.0,0.0,,0.0,-1.0
