sample_id,case_id,family,sampling_tag,noise_tag,x_star,y_star,u_obs,v_obs,p_obs,region_id,wall_distance_star,segment_id_raw,xi_section_star,eta_section_star,section_width_star,u_obs_mask,v_obs_mask,p_obs_mask
6711,B-train-3__ip_blunted,bend,section_bands_2,clean,7.54545,5.86633,,,49.6041,2,0.0454499999999996,2,1.8663299999999996,0.45455000000000034,0.08,0,0,1
6724,B-train-3__ip_blunted,bend,section_bands_2,clean,8.36364,5.87254,,,49.5295,2,0.1363599999999999,2,1.8725399999999999,-0.3636400000000001,0.08,0,0,1
6726,B-train-3__ip_blunted,bend,section_bands_2,clean,8.31818,5.8746,,,49.5047,0,0.1818200000000002,2,1.8746,-0.3181799999999998,0.08,0,0,1
6730,B-train-3__ip_blunted,bend,section_bands_2,clean,8.13636,5.88287,,,49.4055,0,0.3636400000000003,2,1.8828699999999996,-0.1363599999999997,0.08,0,0,1
6743,B-train-3__ip_blunted,bend,section_bands_2,clean,8.09091,5.88494,,,49.3807,0,0.4090900000000009,2,1.8849400000000003,-0.09090999999999905,0.08,0,0,1
6715,B-train-3__ip_blunted,bend,section_bands_2,clean,7.70455,5.88494,,,49.3808,0,0.2045500000000001,2,1.8849400000000003,0.2954499999999999,0.08,0,0,1
6744,B-train-3__ip_blunted,bend,section_bands_2,clean,8.04545,5.88701,,,49.3559,0,0.4545499999999994,2,1.88701,-0.04545000000000054,0.08,0,0,1
6725,B-train-3__ip_blunted,bend,section_bands_2,clean,7.95455,5.89114,,,49.3063,0,0.4545500000000001,2,1.89114,0.045449999999999886,0.08,0,0,1
6731,B-train-3__ip_blunted,bend,section_bands_2,clean,7.90909,5.89321,,,49.2815,0,0.4090899999999998,2,1.8932099999999998,0.09091000000000016,0.08,0,0,1
6742,B-train-3__ip_blunted,bend,section_bands_2,clean,8.0,5.90045,,,49.1946,0,0.4999999999999999,2,1.9004500000000002,1.1636900047197939e-16,0.08,0,0,1
6735,B-train-3__ip_blunted,bend,section_bands_2,clean,7.63636,5.90562,,,49.1327,2,0.1363599999999997,2,1.9056199999999999,0.3636400000000003,0.08,0,0,1
6736,B-train-3__ip_blunted,bend,section_bands_2,clean,7.59091,5.90768,,,49.1079,2,0.0909099999999999,2,1.90768,0.40909000000000006,0.08,0,0,1
6734,B-train-3__ip_blunted,bend,section_bands_2,clean,7.54545,5.90975,,,49.0831,2,0.0454499999999996,2,1.9097499999999998,0.45455000000000034,0.08,0,0,1
6754,B-train-3__ip_blunted,bend,section_bands_2,clean,8.27273,5.91182,,,49.0581,0,0.2272700000000008,2,1.9118199999999996,-0.27272999999999914,0.08,0,0,1
6756,B-train-3__ip_blunted,bend,section_bands_2,clean,8.22727,5.91182,,,49.0581,0,0.2727299999999993,2,1.9118199999999996,-0.22727000000000064,0.08,0,0,1
6738,B-train-3__ip_blunted,bend,section_bands_2,clean,7.86364,5.91182,,,49.0582,0,0.3636400000000001,2,1.9118199999999996,0.13635999999999993,0.08,0,0,1
6737,B-train-3__ip_blunted,bend,section_bands_2,clean,7.81818,5.91182,,,49.0582,0,0.3181799999999998,2,1.9118199999999996,0.1818200000000002,0.08,0,0,1
6740,B-train-3__ip_blunted,bend,section_bands_2,clean,7.77273,5.91182,,,49.0582,0,0.27273,2,1.9118199999999996,0.22726999999999997,0.08,0,0,1
6741,B-train-3__ip_blunted,bend,section_bands_2,clean,7.72727,5.91182,,,49.0582,0,0.2272699999999997,2,1.9118199999999996,0.27273000000000025,0.08,0,0,1
6739,B-train-3__ip_blunted,bend,section_bands_2,clean,7.68182,5.91182,,,49.0582,0,0.1818199999999999,2,1.9118199999999996,0.31818,0.08,0,0,1
6748,B-train-3__ip_blunted,bend,section_bands_2,clean,8.45455,5.91389,,,49.0333,2,0.0454500000000007,2,1.9138900000000003,-0.45454999999999923,0.08,0,0,1
6747,B-train-3__ip_blunted,bend,section_bands_2,clean,8.40909,5.91595,,,49.0085,2,0.0909099999999992,2,1.9159499999999996,-0.40909000000000073,0.08,0,0,1
6750,B-train-3__ip_blunted,bend,section_bands_2,clean,8.36364,5.91802,,,48.9837,2,0.1363599999999999,2,1.9180200000000003,-0.3636400000000001,0.08,0,0,1
6751,B-train-3__ip_blunted,bend,section_bands_2,clean,8.31818,5.92009,,,48.9589,0,0.1818200000000002,2,1.92009,-0.3181799999999998,0.08,0,0,1
6732,B-train-3__ip_blunted,bend,section_bands_2,clean,7.93182,5.92526,,,48.8969,0,0.43182,2,1.9252599999999997,0.06818000000000002,0.08,0,0,1
6757,B-train-3__ip_blunted,bend,section_bands_2,clean,8.18182,5.92629,,,48.8845,0,0.31818,2,1.9262899999999998,-0.18181999999999998,0.08,0,0,1
6758,B-train-3__ip_blunted,bend,section_bands_2,clean,8.13636,5.92836,,,48.8597,0,0.3636400000000003,2,1.9283599999999996,-0.1363599999999997,0.08,0,0,1
6769,B-train-3__ip_blunted,bend,section_bands_2,clean,8.09091,5.93043,,,48.8349,0,0.4090900000000009,2,1.9304300000000003,-0.09090999999999903,0.08,0,0,1
6768,B-train-3__ip_blunted,bend,section_bands_2,clean,8.04545,5.93249,,,48.8101,0,0.4545499999999994,2,1.9324899999999996,-0.04545000000000054,0.08,0,0,1
6752,B-train-3__ip_blunted,bend,section_bands_2,clean,8.0,5.93456,,,48.7853,0,0.4999999999999999,2,1.9345600000000003,1.184576355879252e-16,0.08,0,0,1
6755,B-train-3__ip_blunted,bend,section_bands_2,clean,8.25,5.93973,,,48.7232,0,0.2500000000000001,2,1.93973,-0.2499999999999999,0.08,0,0,1
6767,B-train-3__ip_blunted,bend,section_bands_2,clean,7.72727,5.94697,,,48.6364,0,0.2272699999999997,2,1.9469700000000003,0.27273000000000025,0.08,0,0,1
6745,B-train-3__ip_blunted,bend,section_bands_2,clean,7.68182,5.94903,,,48.6116,0,0.1818199999999999,2,1.9490299999999996,0.31818,0.08,0,0,1
6765,B-train-3__ip_blunted,bend,section_bands_2,clean,7.81818,5.95007,,,48.5992,0,0.3181799999999998,2,1.9500700000000002,0.1818200000000002,0.08,0,0,1
6763,B-train-3__ip_blunted,bend,section_bands_2,clean,7.63636,5.9511,,,48.5868,2,0.1363599999999997,2,1.9511000000000003,0.3636400000000003,0.08,0,0,1
6761,B-train-3__ip_blunted,bend,section_bands_2,clean,7.59091,5.95317,,,48.562,2,0.0909099999999999,2,1.95317,0.40909000000000006,0.08,0,0,1
