x_star,y_star,u_star,v_star,p_star,bc_tag
9.09549,10.7947,1.97321e-11,1.44529,2.46394,0
9.12188,10.7923,2.25343e-11,1.41087,2.49204,0
9.26475,10.8575,2.39501e-11,1.07946,1.70972,0
9.29408,10.9596,1.71043e-11,0.981089,0.484208,0
9.27521,10.8974,2.07709e-11,1.04556,1.23108,0
9.27829,10.9355,1.84983e-11,1.03533,0.773846,0
9.30351,11,1.61332e-11,0.947301,-6.05015e-45,2
9.26583,10.8228,2.70227e-11,1.076,2.1263,0
8.90804,10.7779,-4.10179e-12,1.44926,2.66481,0
8.8163,10.7898,-1.35741e-11,1.29752,2.52198,0
8.86462,10.7853,-8.99807e-12,1.39004,2.57678,0
8.87581,10.7504,-9.7041e-12,1.40746,2.99475,0
8.64632,10.8363,-1.43127e-11,0.749475,1.96431,0
8.70795,10.7974,-1.86982e-11,0.988242,2.43083,0
8.67907,10.8063,-1.78602e-11,0.882019,2.32406,0
8.72483,10.7778,-2.03137e-11,1.04568,2.66672,0
8.7888,10.769,-1.76499e-11,1.23237,2.77239,0
8.75551,10.758,-2.09725e-11,1.14134,2.90351,0
8.62088,10.8002,-1.6237e-11,0.637618,2.39762,0
8.5,10.8236,-3.21005e-32,9.0965e-32,2.11733,3
8.53066,10.8084,-5.52642e-12,0.178305,2.29878,0
8.56145,10.7914,-1.09161e-11,0.346054,2.5028,0
8.59233,10.7735,-1.59833e-11,0.50281,2.71821,0
9.25035,10.8029,2.89021e-11,1.12396,2.36576,0
8.94382,10.7748,5.78467e-13,1.48106,2.70228,0
8.98587,10.7821,6.43241e-12,1.4988,2.61438,0
9.22273,10.7956,2.90107e-11,1.20234,2.45282,0
9.17842,10.7735,2.86901e-11,1.309,2.71767,0
9.13729,10.7661,2.57652e-11,1.3869,2.80631,0
9.03408,10.7736,1.30499e-11,1.49303,2.71719,0
9.08149,10.7628,1.96299e-11,1.46016,2.84659,0
9.10834,10.7604,2.30169e-11,1.42958,2.87493,0
9.32604,10.9798,1.5254e-11,0.862176,0.242839,0
9.31666,10.9596,1.61938e-11,0.898365,0.484208,0
9.2968,10.8428,2.45982e-11,0.971447,1.88683,0
9.28907,10.8676,2.26826e-11,0.998622,1.58831,0
9.31129,10.9331,1.75196e-11,0.918597,0.80281,0
9.29909,10.9122,1.91592e-11,0.963262,1.05354,0
9.3311,11,1.48523e-11,0.842243,-5.27538e-45,2
9.27816,10.7896,3.01892e-11,1.03576,2.52509,0
8.91986,10.7429,-3.8466e-12,1.46147,3.08559,0
8.83176,10.758,-1.45194e-11,1.33017,2.90392,0
8.87004,10.7213,-1.22667e-11,1.39866,3.34416,0
8.80065,10.7416,-1.90668e-11,1.26155,3.10052,0
8.65163,10.7811,-1.96673e-11,0.771822,2.62693,0
8.69683,10.7626,-2.23585e-11,0.948535,2.84828,0
8.72979,10.7326,-2.48366e-11,1.06192,3.20892,0
8.76954,10.7252,-2.3301e-11,1.18132,3.29712,0
8.62329,10.755,-2.05165e-11,0.648542,2.9397,0
8.5,10.7781,-4.03752e-32,9.0965e-32,2.66312,3
8.5311,10.7656,-7.02751e-12,0.180779,2.81242,0
8.56214,10.7505,-1.34566e-11,0.349653,2.99441,0
8.59321,10.7339,-1.92455e-11,0.50714,3.19328,0
9.24735,10.7698,3.21664e-11,1.13291,2.76222,0
9.00502,10.7581,9.18823e-12,1.49985,2.90302,0
9.02453,10.7336,1.24785e-11,1.49639,3.19712,0
8.95475,10.7398,1.42135e-12,1.48772,3.12277,0
9.20572,10.7546,3.21508e-11,1.24607,2.94484,0
9.16127,10.7389,3.01997e-11,1.34394,3.13287,0
9.13326,10.7324,2.7763e-11,1.39345,3.21104,0
9.05942,10.7305,1.79401e-11,1.47881,3.23429,0
9.09431,10.7274,2.31323e-11,1.44663,3.27146,0
9.03932,10.7057,1.55512e-11,1.49072,3.5315,0
9.35047,10.9798,1.38578e-11,0.763025,0.242839,0
9.344,10.9543,1.48925e-11,0.789967,0.54887,0
9.32074,10.888,1.98842e-11,0.882757,1.34458,0
9.3229,10.8169,2.5906e-11,0.874411,2.19683,0
9.32521,10.8506,2.26629e-11,0.865421,1.79245,0
9.34512,10.9146,1.66955e-11,0.785354,1.02425,0
9.35869,11,1.31816e-11,0.728049,-8.04853e-45,2
9.3191,10.7712,3.07493e-11,0.889058,2.74502,0
9.30069,10.752,3.3655e-11,0.957522,2.97601,0
9.27259,10.7434,3.5157e-11,1.05416,3.07948,0
8.91136,10.7064,-6.65128e-12,1.45285,3.52319,0
8.8382,10.7127,-1.72443e-11,1.34293,3.44789,0
8.86411,10.6914,-1.50921e-11,1.3892,3.70331,0
8.81111,10.702,-2.14786e-11,1.28592,3.5757,0
8.61601,10.7164,-2.34403e-11,0.615309,3.40335,0
8.67109,10.7349,-2.50368e-11,0.850903,3.18099,0
8.70346,10.7065,-2.83301e-11,0.972395,3.52159,0
8.75035,10.6977,-2.74862e-11,1.12604,3.62804,0
8.78402,10.6914,-2.53843e-11,1.22011,3.70351,0
8.64459,10.7064,-2.68399e-11,0.742087,3.52349,0
8.5,10.7326,-4.86498e-32,9.0965e-32,3.20891,3
8.52883,10.7194,-8.02528e-12,0.167974,3.36713,0
8.5632,10.7042,-1.64777e-11,0.355245,3.54975,0
8.59456,10.6877,-2.32117e-11,0.513689,3.74797,0
9.23303,10.7357,3.53414e-11,1.17419,3.17201,0
8.99889,10.7183,8.47726e-12,1.49999,3.38058,0
8.94972,10.6943,-3.64423e-13,1.48483,3.66885,0
9.18974,10.7196,3.443e-11,1.28398,3.36435,0
9.15919,10.7032,3.30377e-11,1.34795,3.56209,0
9.11981,10.6976,2.85532e-11,1.41388,3.62889,0
9.07977,10.6931,2.2775e-11,1.46182,3.6825,0
9.02783,10.6795,1.41811e-11,1.49535,3.84564,0
9.37123,10.9581,1.28707e-11,0.673145,0.503041,0
9.38171,10.9787,1.15961e-11,0.625778,0.256028,0
9.36615,10.9292,1.4408e-11,0.695602,0.849029,0
9.34992,10.7902,2.66417e-11,0.765344,2.51775,0
9.35601,10.8705,1.8979e-11,0.739525,1.55445,0
9.35368,10.8363,2.20099e-11,0.749475,1.96431,0
9.37279,10.8902,1.61529e-11,0.666149,1.31708,0
9.38628,11,1.1117e-11,0.60472,-9.39799e-45,2
9.35712,10.7442,3.05641e-11,0.734802,3.06911,0
9.32891,10.7349,3.40427e-11,0.850903,3.18099,0
9.25871,10.707,3.91456e-11,1.09841,3.51655,0
9.29654,10.7065,3.88822e-11,0.972395,3.52159,0
8.91942,10.6688,-6.74727e-12,1.46104,3.97407,0
8.88106,10.6565,-1.44542e-11,1.41512,4.12209,0
8.83154,10.6739,-2.12312e-11,1.32972,3.91316,0
8.79897,10.6564,-2.71e-11,1.25751,4.12301,0
8.6185,10.6704,-2.80152e-11,0.626767,3.95556,0
8.6765,10.6798,-3.11076e-11,0.872079,3.84182,0
8.7164,10.6689,-3.22218e-11,1.01744,3.97306,0
8.75738,10.6616,-3.0781e-11,1.14681,4.06064,0
8.64766,10.6598,-3.18682e-11,0.755159,4.08181,0
8.5,10.6871,-5.69244e-32,9.0965e-32,3.7547,3
8.52966,10.6734,-9.73142e-12,0.172707,3.91905,0
8.55974,10.6581,-1.85038e-11,0.337042,4.1032,0
8.59007,10.6416,-2.61859e-11,0.491753,4.30022,0
9.21822,10.7003,3.8368e-11,1.21429,3.59583,0
8.98808,10.6821,6.63921e-12,1.49915,3.81451,0
8.95376,10.6626,-2.45418e-13,1.48717,4.04899,0
9.18105,10.6835,3.71336e-11,1.30334,3.79808,0
9.10591,10.6616,2.88986e-11,1.4327,4.06055,0
9.14643,10.6662,3.46443e-11,1.37134,4.00593,0
9.0648,10.6578,2.18533e-11,1.47481,4.10584,0
9.02917,10.6486,1.51873e-11,1.49489,4.21726,0
9.37835,10.782,2.44991e-11,0.641087,2.61646,0
9.40481,10.9787,9.63991e-12,0.516783,0.256028,0
9.39834,10.9505,1.07655e-11,0.54795,0.594105,0
9.40388,10.9099,1.19918e-11,0.521276,1.0816,0
9.39132,10.8089,2.0543e-11,0.581205,2.29354,0
9.3823,10.8453,1.85967e-11,0.623089,1.85646,0
9.40206,10.8644,1.49942e-11,0.530092,1.62675,0
9.41387,11,8.73564e-12,0.472255,-1.72119e-44,2
9.40679,10.7339,2.44248e-11,0.50714,3.19328,0
9.38399,10.7164,2.98144e-11,0.615309,3.40335,0
9.35541,10.7064,3.46698e-11,0.742087,3.52349,0
9.24436,10.6693,4.30464e-11,1.14173,3.96844,0
9.3235,10.6798,4.05555e-11,0.872079,3.84182,0
9.27873,10.6753,4.28567e-11,1.03386,3.89664,0
8.95792,10.63,5.05713e-14,1.48937,4.44009,0
8.92776,10.63,-6.47175e-12,1.46868,4.44009,0
8.89855,10.6205,-1.30239e-11,1.43825,4.5544,0
8.83914,10.6203,-2.43399e-11,1.34475,4.5559,0
8.79345,10.6244,-3.08339e-11,1.24403,4.50693,0
8.76165,10.6271,-3.40472e-11,1.15913,4.47439,0
8.61962,10.6305,-3.19362e-11,0.631883,4.43427,0
8.68851,10.6385,-3.58872e-11,0.917844,4.33769,0
8.72984,10.6298,-3.60169e-11,1.06209,4.44184,0
8.6558,10.623,-3.63356e-11,0.789154,4.52387,0
8.5,10.6416,-6.51991e-32,9.0965e-32,4.30049,3
8.53031,10.6276,-1.14377e-11,0.17637,4.46923,0
8.56032,10.6156,-2.11752e-11,0.340113,4.61246,0
8.59086,10.6003,-2.96621e-11,0.495614,4.79584,0
9.2029,10.6638,4.11293e-11,1.25299,4.03406,0
8.99355,10.6393,7.8536e-12,1.49975,4.32867,0
9.16021,10.6279,3.9926e-11,1.34599,4.46492,0
9.10627,10.6279,3.12314e-11,1.43224,4.46492,0
9.04936,10.6215,2.0268e-11,1.48538,4.54232,0
9.40767,10.7735,2.10877e-11,0.50281,2.71821,0
9.43618,10.9625,6.65986e-12,0.358507,0.450046,0
9.43506,10.9292,7.70831e-12,0.364356,0.849288,0
9.44501,10.8922,8.01823e-12,0.311805,1.29336,0
9.43786,10.7505,1.69737e-11,0.349653,2.99441,0
9.43932,10.7971,1.39111e-11,0.342,2.4352,0
9.43295,10.8372,1.2636e-11,0.375323,1.95363,0
9.44146,11,5.82144e-12,0.330655,-1.88984e-44,2
9.44161,10.7042,1.88176e-11,0.329859,3.54975,0
9.4117,10.6877,2.71791e-11,0.483032,3.74797,0
9.3815,10.6704,3.46078e-11,0.626767,3.95556,0
9.35113,10.6525,4.09299e-11,0.760248,4.16992,0
9.22953,10.6304,4.67501e-11,1.18389,4.43543,0
9.27016,10.6298,4.82135e-11,1.06209,4.44184,0
9.31149,10.6385,4.61167e-11,0.917844,4.33769,0
8.97146,10.5898,2.72712e-12,1.49511,4.92216,0
8.91662,10.5833,-1.06603e-11,1.45829,5.00079,0
8.86175,10.5831,-2.28328e-11,1.38532,5.0025,0
8.81609,10.586,-3.10859e-11,1.29706,4.96843,0
8.77787,10.5759,-3.75789e-11,1.20396,5.08887,0
8.74366,10.5897,-3.956e-11,1.10575,4.92395,0
8.62502,10.5901,-3.65619e-11,0.656354,4.91926,0
8.70096,10.5957,-4.06918e-11,0.963466,4.85182,0
8.6642,10.585,-4.09648e-11,0.823416,4.98023,0
8.5,10.5961,-7.34737e-32,9.0965e-32,4.84628,3
8.53084,10.5818,-1.31513e-11,0.179323,5.01825,0
8.56134,10.5694,-2.42421e-11,0.34549,5.1668,0
8.60048,10.5639,-3.47251e-11,0.542305,5.23333,0
9.19817,10.6132,4.60309e-11,1.26437,4.64105,0
9.00699,10.5879,1.14378e-11,1.49971,4.94504,0
9.15253,10.5884,4.24223e-11,1.36041,4.9396,0
9.04252,10.586,2.00401e-11,1.48915,4.96792,0
9.1196,10.5884,3.65925e-11,1.41417,4.9396,0
9.08667,10.5884,2.99041e-11,1.45493,4.9396,0
9.45789,10.976,4.11149e-12,0.242026,0.287817,0
9.46648,10.9478,3.48722e-12,0.194361,0.626574,0
9.47117,10.7194,9.69024e-12,0.167974,3.36713,0
9.47258,10.9006,3.95717e-12,0.160003,1.19262,0
9.47051,10.8544,5.60616e-12,0.171695,1.74771,0
9.46859,10.7627,9.0007e-12,0.18253,2.84802,0
9.46987,10.8121,7.0602e-12,0.175325,2.25478,0
9.46906,11,2.99133e-12,0.179919,-1.80079e-44,2
9.22213,10.5759,5.24258e-11,1.20396,5.08887,0
9.47034,10.6734,1.14435e-11,0.172707,3.91905,0
9.43603,10.6581,2.31665e-11,0.359286,4.1032,0
9.34326,10.6173,4.57634e-11,0.793022,4.59202,0
9.40434,10.6416,3.26379e-11,0.519049,4.30022,0
9.37944,10.6245,3.94522e-11,0.636135,4.50617,0
9.25634,10.5897,5.27566e-11,1.10575,4.92395,0
9.29904,10.5957,5.1821e-11,0.963466,4.85182,0
8.98548,10.5482,6.26046e-12,1.49874,5.42115,0
8.93528,10.5448,-7.25158e-12,1.47487,5.46187,0
8.79778,10.541,-3.81591e-11,1.25465,5.50821,0
8.88506,10.5447,-2.00022e-11,1.42073,5.46307,0
8.83951,10.5462,-3.00771e-11,1.34545,5.44589,0
8.75795,10.5481,-4.27286e-11,1.14846,5.42228,0
8.71388,10.5513,-4.54055e-11,1.00881,5.38497,0
8.6306,10.5483,-4.14538e-11,0.681272,5.42038,0
8.67287,10.5457,-4.57111e-11,0.857902,5.45139,0
8.5,10.5507,-8.17484e-32,9.0965e-32,5.39207,3
8.53127,10.5361,-1.4871e-11,0.181778,5.56646,0
8.57594,10.5377,-3.06873e-11,0.421028,5.5474,0
9.19825,10.5483,5.30627e-11,1.26418,5.42046,0
9.02161,10.5463,1.59958e-11,1.4972,5.44496,0
9.14458,10.5475,4.47597e-11,1.37458,5.43043,0
9.06641,10.5475,2.75061e-11,1.47354,5.43043,0
9.10549,10.5475,3.67249e-11,1.43323,5.43043,0
9.5,10.9594,6.93824e-33,8.54792e-32,0.487013,3
9.5,10.9145,1.54507e-32,9.03773e-32,1.02575,3
9.5,10.7326,4.86498e-32,9.0965e-32,3.20891,3
9.5,10.6871,5.69244e-32,9.0965e-32,3.7547,3
9.5,10.869,2.38259e-32,9.0965e-32,1.57154,3
9.5,10.8236,3.21005e-32,9.0965e-32,2.11733,3
9.5,10.7781,4.03752e-32,9.0965e-32,2.66312,3
9.5,11,6.40443e-43,4.05844e-32,-9.68756e-45,2
9.24205,10.5481,5.70839e-11,1.14846,5.42228,0
9.33516,10.5811,5.08017e-11,0.826026,5.02709,0
9.5,10.6416,6.51991e-32,9.0965e-32,4.30049,3
9.43914,10.6121,2.50499e-11,0.342915,4.65438,0
9.46754,10.6276,1.40423e-11,0.188442,4.46923,0
9,10.5052,1.07329e-11,1.5,5.93786,0
9.37434,10.5859,4.4279e-11,0.659233,4.96874,0
9.40914,10.6003,3.49036e-11,0.495614,4.79584,0
9.28612,10.5513,5.75876e-11,1.00881,5.38497,0
8.95455,10.5052,-2.68242e-12,1.4876,5.93786,0
8.90909,10.5052,-1.56773e-11,1.45041,5.93786,0
8.77273,10.5052,-4.53795e-11,1.19008,5.93786,0
8.81818,10.5052,-3.77172e-11,1.30165,5.93786,0
8.86364,10.5052,-2.75837e-11,1.38843,5.93786,0
8.68182,10.5052,-5.05216e-11,0.892562,5.93786,0
8.72727,10.5052,-4.98942e-11,1.05372,5.93786,0
8.59091,10.5052,-3.73137e-11,0.495868,5.93786,0
8.63636,10.5052,-4.65875e-11,0.706611,5.93786,0
8.5,10.5052,-9.0023e-32,9.0965e-32,5.93786,3
8.54545,10.5052,-2.20449e-11,0.26033,5.93786,0
9.22727,10.5052,6.10995e-11,1.19008,5.93786,0
9.18182,10.5052,5.53996e-11,1.30165,5.93786,0
9.04545,10.5052,2.39002e-11,1.4876,5.93786,0
9.13636,10.5052,4.68882e-11,1.38843,5.93786,0
9.09091,10.5052,3.61669e-11,1.45041,5.93786,0
9.27273,10.5052,6.33071e-11,1.05372,5.93786,0
