epoch,train_total,train_loss_u,train_loss_v,train_loss_p,train_loss_speed_tail,val_total,val_loss_u,val_loss_v,val_loss_p,val_loss_speed_tail,train_rel_l2_u,val_rel_l2_u,val_rel_l2_v,val_rel_l2_p,train_max_speed_err,train_max_p_err,val_max_speed_err,val_max_p_err,pressure_loss_p_effective,speed_tail_p_effective
21.0,0.955815851688385,0.06900396198034286,0.8454252481460571,0.041386667639017105,0.0,2.1652612686157227,0.19380462169647217,1.7272144556045532,0.24424217641353607,0.0,0.13874785602092743,0.19353678822517395,0.9016402959823608,0.614895224571228,0.23306550085544586,0.6030663847923279,0.20741049945354462,0.6462772488594055,16.0,12.0
22.0,0.9417155981063843,0.06763430684804916,0.8337932229042053,0.040288105607032776,0.0,2.1132092475891113,0.17092777788639069,1.7015589475631714,0.2407224178314209,0.0,0.1373639553785324,0.18175561726093292,0.8949189782142639,0.6104485988616943,0.2265048623085022,0.5981065630912781,0.20172561705112457,0.6424285173416138,16.0,12.0
23.0,0.9201046824455261,0.06004730239510536,0.8209028840065002,0.039154473692178726,0.0,2.051841974258423,0.1405012011528015,1.6742236614227295,0.2371169924736023,0.0,0.12943032383918762,0.1647864580154419,0.8877015113830566,0.6058598160743713,0.2135392278432846,0.59279865026474,0.19878976047039032,0.6382843852043152,16.0,12.0
24.0,0.8930102586746216,0.04836266115307808,0.8066630363464355,0.03798452764749527,0.0,1.9865905046463013,0.10851016640663147,1.6446800231933594,0.23340031504631042,0.0,0.11615671217441559,0.144816055893898,0.8798342943191528,0.6010928153991699,0.1952003836631775,0.5870733857154846,0.19255833327770233,0.633834719657898,16.0,12.0
25.0,0.8634096384048462,0.03566528856754303,0.7909665703773499,0.036777790635824203,0.0,1.92281174659729,0.08091739565134048,1.6123576164245605,0.22953678667545319,0.0,0.09974981844425201,0.12505538761615753,0.8711459040641785,0.5960969924926758,0.17252928018569946,0.5809034705162048,0.1829114705324173,0.6290705800056458,16.0,12.0
26.0,0.8344192504882812,0.02519087679684162,0.7736930251121521,0.035535335540771484,0.0,1.8644137382507324,0.06223360449075699,1.5767028331756592,0.22547732293605804,0.0,0.08383220434188843,0.10967154800891876,0.8614600896835327,0.5908023715019226,0.1557934433221817,0.5742707848548889,0.16992919147014618,0.6239880919456482,16.0,12.0
27.0,0.8084076642990112,0.019430970773100853,0.7547160387039185,0.034260619431734085,0.0,1.8124984502792358,0.05410706624388695,1.5372339487075806,0.2211574763059616,0.0,0.07362689822912216,0.10226063430309296,0.8506094813346863,0.5851154923439026,0.13735465705394745,0.5671719312667847,0.154103621840477,0.6185914874076843,16.0,12.0
28.0,0.7861196994781494,0.019245166331529617,0.7339145541191101,0.032960012555122375,0.0,1.7646667957305908,0.05461014062166214,1.4935545921325684,0.2165021300315857,0.0,0.07327403873205185,0.10273493081331253,0.8384376168251038,0.5789244174957275,0.16966493427753448,0.5596230030059814,0.15044577419757843,0.6128955483436584,16.0,12.0
29.0,0.7661693096160889,0.02334931679069996,0.7111767530441284,0.03164321929216385,0.0,1.7157917022705078,0.05904276296496391,1.4453054666519165,0.21144336462020874,0.0,0.08070982247591019,0.10682301968336105,0.8247836232185364,0.5721209049224854,0.19923925399780273,0.551661491394043,0.16767215728759766,0.606951117515564,16.0,12.0
30.0,0.7454268932342529,0.0287114717066288,0.6863915324211121,0.030323857441544533,0.0,1.6603225469589233,0.06227579712867737,1.3921020030975342,0.20594479143619537,0.0,0.08949875831604004,0.10970871895551682,0.8094606399536133,0.5646328926086426,0.2167677879333496,0.5433418154716492,0.17157848179340363,0.600847065448761,16.0,12.0
31.0,0.7204629778862,0.031999021768569946,0.659443736076355,0.029020247980952263,0.0,1.594878911972046,0.061307430267333984,1.3335524797439575,0.2000190019607544,0.0,0.0944838598370552,0.10885240882635117,0.7922555208206177,0.556450366973877,0.2206389158964157,0.5356079936027527,0.18300305306911469,0.5950697064399719,16.0,12.0
32.0,0.6893177628517151,0.0313168428838253,0.6302453279495239,0.02775564044713974,0.0,1.5194463729858398,0.05632622167468071,1.2693904638290405,0.19372965395450592,0.0,0.09347130358219147,0.10433663427829742,0.772961437702179,0.5476320385932922,0.2149326205253601,0.5291836261749268,0.18381349742412567,0.5908499956130981,16.0,12.0
33.0,0.6523874998092651,0.02702055126428604,0.598809540271759,0.02655739150941372,0.0,1.4366307258605957,0.04978904128074646,1.199658751487732,0.1871829330921173,0.0,0.08682332187891006,0.09809534251689911,0.7514309287071228,0.5382994413375854,0.21392978727817535,0.5226333737373352,0.1739501804113388,0.5865638852119446,16.0,12.0
34.0,0.611907422542572,0.021119726821780205,0.5653326511383057,0.025455035269260406,0.0,1.3499062061309814,0.04451507702469826,1.1248754262924194,0.18051564693450928,0.0,0.07675973325967789,0.09275452047586441,0.7276330590248108,0.5286256074905396,0.19888454675674438,0.5208495855331421,0.15619678795337677,0.5821903944015503,16.0,12.0
35.0,0.5706397891044617,0.015913818031549454,0.5302488803863525,0.024477044120430946,0.0,1.2621912956237793,0.04214558005332947,1.0461645126342773,0.17388123273849487,0.0,0.066631019115448,0.09025214612483978,0.7017141580581665,0.5188205242156982,0.17286241054534912,0.5189459323883057,0.1339789181947708,0.5777026414871216,16.0,12.0
36.0,0.5307429432868958,0.012843090109527111,0.49425384402275085,0.023645972833037376,0.0,1.175426721572876,0.042645808309316635,0.9653484225273132,0.16743260622024536,0.0,0.05985824763774872,0.0907861664891243,0.6740657091140747,0.5091090202331543,0.13981793820858002,0.5173023343086243,0.12317725270986557,0.5730737447738647,16.0,12.0
37.0,0.49336516857147217,0.012080340646207333,0.4583125412464142,0.02297227457165718,0.0,1.0908398628234863,0.044745102524757385,0.8847902417182922,0.1613045483827591,0.0,0.05805355682969093,0.0929938480257988,0.6453278064727783,0.4997054636478424,0.11543802171945572,0.5171318650245667,0.12257977575063705,0.5682823061943054,16.0,12.0
38.0,0.4588337540626526,0.012811118736863136,0.42357394099235535,0.022448677569627762,0.0,1.0089921951293945,0.04681940749287605,0.8065626621246338,0.15561015903949738,0.0,0.0597836971282959,0.09512494504451752,0.6161397695541382,0.49080586433410645,0.11357816308736801,0.5168408751487732,0.12605667114257812,0.5633183121681213,16.0,12.0
39.0,0.4268903434276581,0.013852426782250404,0.3909914195537567,0.02204650267958641,0.0,0.9296332597732544,0.047711022198200226,0.7314528226852417,0.15046942234039307,0.0,0.062165893614292145,0.0960264503955841,0.5867503881454468,0.4826306700706482,0.11682447046041489,0.5163809657096863,0.1287086009979248,0.5614534616470337,16.0,12.0
40.0,0.39687004685401917,0.014263336546719074,0.3608948588371277,0.021711867302656174,0.0,0.8529438376426697,0.04718664288520813,0.6597023606300354,0.14605480432510376,0.0,0.06308117508888245,0.09549729526042938,0.5572296380996704,0.4754979610443115,0.11754385381937027,0.5157368183135986,0.1279241293668747,0.5626965165138245,16.0,12.0
41.0,0.3683210015296936,0.013740917667746544,0.33322015404701233,0.021359922364354134,0.0,0.7806503176689148,0.04594087228178978,0.59215247631073,0.14255698025226593,0.0,0.06191517040133476,0.09422824531793594,0.5279307961463928,0.4697697162628174,0.11606685072183609,0.5149805545806885,0.12419501692056656,0.5634752511978149,16.0,12.0
42.0,0.34112846851348877,0.012682024389505386,0.30755841732025146,0.020888039842247963,0.0,0.7155550718307495,0.04519201070070267,0.5303481221199036,0.14001497626304626,0.0,0.059481728821992874,0.09345710277557373,0.49962106347084045,0.4655625522136688,0.11779475212097168,0.5142028331756592,0.11982941627502441,0.5636571049690247,16.0,12.0
43.0,0.31590062379837036,0.011877692304551601,0.2837904393672943,0.02023249678313732,0.0,0.6589033603668213,0.04600520059466362,0.47462233901023865,0.13827577233314514,0.0,0.05756457895040512,0.09429419785737991,0.4726441502571106,0.4626619815826416,0.13822941482067108,0.5133090019226074,0.13416787981987,0.5630457401275635,16.0,12.0
44.0,0.29405683279037476,0.012017235159873962,0.26263242959976196,0.01940716803073883,0.0,0.611135721206665,0.04865787923336029,0.42526325583457947,0.13721460103988647,0.0,0.057901740074157715,0.09697462618350983,0.4473930299282074,0.4608832597732544,0.15540632605552673,0.5120173692703247,0.16160903871059418,0.5614995360374451,16.0,12.0
45.0,0.2763625979423523,0.013311924412846565,0.24457097053527832,0.018479719758033752,0.0,0.574125349521637,0.05237957090139389,0.38495996594429016,0.13678579032421112,0.0,0.060941021889448166,0.10061492770910263,0.425665020942688,0.46016252040863037,0.17268937826156616,0.5100886821746826,0.18629984557628632,0.5611552596092224,16.0,12.0
46.0,0.2618977129459381,0.015315673314034939,0.22903293371200562,0.017549125477671623,0.0,0.5422528386116028,0.055405355989933014,0.3501651883125305,0.13668230175971985,0.0,0.06536681950092316,0.10348022729158401,0.40597257018089294,0.45998844504356384,0.1856427788734436,0.5073765516281128,0.20516876876354218,0.5634567141532898,16.0,12.0
47.0,0.24820521473884583,0.016925569623708725,0.2145531326532364,0.016726510599255562,0.0,0.5077378153800964,0.0560058057308197,0.3152960538864136,0.13643594086170197,0.0,0.06871648877859116,0.10403944551944733,0.3852294385433197,0.4595736861228943,0.19368106126785278,0.503717839717865,0.21670645475387573,0.5641478300094604,16.0,12.0
48.0,0.2330072969198227,0.01713462918996811,0.1998053342103958,0.01606733910739422,0.0,0.4730978012084961,0.054024502635002136,0.2833302319049835,0.13574308156967163,0.0,0.06913956254720688,0.10218258947134018,0.36517974734306335,0.4584053158760071,0.19237278401851654,0.503206193447113,0.2192184329032898,0.5631173849105835,16.0,12.0
49.0,0.2163442224264145,0.01598522812128067,0.18480786681175232,0.015551135875284672,0.0,0.4394974112510681,0.050518620759248734,0.2548310458660126,0.1341477334499359,0.0,0.06678035110235214,0.09881144016981125,0.346327006816864,0.45570358633995056,0.1890236884355545,0.501955509185791,0.2132677435874939,0.5601017475128174,16.0,12.0
50.0,0.19998162984848022,0.014239204116165638,0.17064166069030762,0.015100767835974693,0.0,0.4107735753059387,0.046839144080877304,0.23264817893505096,0.13128624856472015,0.0,0.06302779912948608,0.09514500200748444,0.3309100866317749,0.4508171081542969,0.18669529259204865,0.4985031187534332,0.2015690952539444,0.5549106597900391,16.0,12.0
51.0,0.1855349838733673,0.012724651955068111,0.1581878662109375,0.014622470363974571,0.0,0.38609200716018677,0.043983928859233856,0.2150520384311676,0.12705601751804352,0.0,0.05958161503076553,0.09219949692487717,0.31815001368522644,0.44349464774131775,0.178118035197258,0.49258384108543396,0.18566174805164337,0.5479783415794373,16.0,12.0
52.0,0.1733713001012802,0.01195123977959156,0.14736828207969666,0.01405178289860487,0.0,0.36943548917770386,0.04186888039112091,0.20595702528953552,0.12160959094762802,0.0,0.05774252116680145,0.0899553969502449,0.3113497197628021,0.4338850677013397,0.16145582497119904,0.48460426926612854,0.1698123812675476,0.5393757820129395,16.0,12.0
53.0,0.16289420425891876,0.01166156679391861,0.13783417642116547,0.013398452661931515,0.0,0.3548964858055115,0.040130674839019775,0.19950386881828308,0.11526193469762802,0.0,0.05703844875097275,0.08806832134723663,0.30643323063850403,0.4224095344543457,0.14484523236751556,0.47461622953414917,0.15538835525512695,0.5296536087989807,16.0,12.0
54.0,0.15374602377414703,0.01151837408542633,0.12951715290546417,0.012710490263998508,0.0,0.34552237391471863,0.03822379559278488,0.1987186223268509,0.10857995599508286,0.0,0.05668717995285988,0.08595049381256104,0.30582955479621887,0.4099827706813812,0.12812656164169312,0.46319863200187683,0.14438264071941376,0.5190799236297607,16.0,12.0
55.0,0.1458112746477127,0.011133740656077862,0.1226072832942009,0.012070247903466225,0.0,0.33551865816116333,0.03574725612998009,0.19776825606822968,0.10200314223766327,0.0,0.055732667446136475,0.0831194818019867,0.30509740114212036,0.3973722755908966,0.11579134315252304,0.4507099688053131,0.13638313114643097,0.5080336928367615,16.0,12.0
56.0,0.13871726393699646,0.010383361019194126,0.11681623011827469,0.011517668142914772,0.0,0.32407793402671814,0.03262937068939209,0.19547908008098602,0.09596949070692062,0.0,0.05382179841399193,0.07941195368766785,0.30332645773887634,0.38544049859046936,0.10621875524520874,0.4482291042804718,0.13070029020309448,0.4967412054538727,16.0,12.0
57.0,0.13180482387542725,0.009359471499919891,0.11139138042926788,0.01105397567152977,0.0,0.30839723348617554,0.029070796445012093,0.18866218626499176,0.09066426753997803,0.0,0.051099296659231186,0.07495661079883575,0.2979906499385834,0.37463539838790894,0.09907571226358414,0.4873502254486084,0.12570129334926605,0.485400527715683,16.0,12.0
58.0,0.12457275390625,0.008313382975757122,0.10561750084161758,0.010641871020197868,0.0,0.2895277440547943,0.025589853525161743,0.17774561047554016,0.08619227260351181,0.0,0.048159077763557434,0.07032591849565506,0.28924083709716797,0.3652791976928711,0.09383932501077652,0.5195152163505554,0.12037650495767593,0.47410762310028076,16.0,12.0
59.0,0.11694464087486267,0.007548563648015261,0.09915228933095932,0.010243790224194527,0.0,0.2691255211830139,0.022637486457824707,0.16403096914291382,0.08245706558227539,0.0,0.045890357345342636,0.06614478677511215,0.2778581380844116,0.35727670788764954,0.0882066860795021,0.5437147617340088,0.11389383673667908,0.46290287375450134,16.0,12.0
60.0,0.10925542563199997,0.007235394790768623,0.09217508137226105,0.009844953194260597,0.0,0.24903902411460876,0.020520510151982307,0.14909085631370544,0.07942766696214676,0.0,0.04492834210395813,0.06297606974840164,0.2649022936820984,0.3506523072719574,0.083018459379673,0.5604583621025085,0.10681036114692688,0.4517601728439331,16.0,12.0
61.0,0.10200226306915283,0.0073474314995110035,0.08519985526800156,0.00945497490465641,0.0,0.23334439098834991,0.01914294995367527,0.13745573163032532,0.07674570381641388,0.0,0.04527485743165016,0.06082553789019585,0.254355788230896,0.34468138217926025,0.08672014623880386,0.5689501762390137,0.09958445280790329,0.44200780987739563,16.0,12.0
62.0,0.0954783707857132,0.0076486701145768166,0.07873217016458511,0.00909753330051899,0.0,0.21590253710746765,0.018479138612747192,0.1228058934211731,0.07461750507354736,0.0,0.046193648129701614,0.059761617332696915,0.24041959643363953,0.3398686647415161,0.0940299853682518,0.5718585848808289,0.09507443755865097,0.4334162771701813,16.0,12.0
63.0,0.08984126150608063,0.007879973389208317,0.07316412031650543,0.008797171525657177,0.0,0.2200813889503479,0.01793506368994713,0.13023731112480164,0.07190901041030884,0.0,0.04688691720366478,0.05887528136372566,0.24758704006671906,0.3336433172225952,0.08949295431375504,0.5669203996658325,0.09108749777078629,0.42517101764678955,16.0,12.0
64.0,0.08648967742919922,0.007797023747116327,0.07016979902982712,0.00852285698056221,0.0,0.20621909201145172,0.018222883343696594,0.11758363246917725,0.07041257619857788,0.0,0.04663948714733124,0.05934580788016319,0.23525215685367584,0.3301534950733185,0.09070602804422379,0.5649197101593018,0.09439632296562195,0.4177238941192627,16.0,12.0
65.0,0.08850190043449402,0.007517505437135696,0.07263479381799698,0.008349601179361343,0.0,0.22605183720588684,0.01726815104484558,0.1417110413312912,0.06707263737916946,0.0,0.04579585790634155,0.057770274579524994,0.25826290249824524,0.3222281336784363,0.10270613431930542,0.5511064529418945,0.0931445062160492,0.4133344292640686,16.0,12.0
66.0,0.08379185944795609,0.006694135256111622,0.06899798661470413,0.008099731989204884,0.0,0.18209189176559448,0.01706177555024624,0.09989041835069656,0.06513969600200653,0.0,0.043215204030275345,0.057424020022153854,0.21683135628700256,0.3175511062145233,0.0858062133193016,0.5545127987861633,0.09887401014566422,0.412038117647171,16.0,12.0
67.0,0.06911055743694305,0.005936227738857269,0.055227622389793396,0.007946710102260113,0.0,0.18367525935173035,0.016839399933815002,0.10377031564712524,0.0630655512213707,0.0,0.04069532826542854,0.05704857409000397,0.22100229561328888,0.31245455145835876,0.08018890768289566,0.5457963347434998,0.10384712368249893,0.4110127389431,16.0,12.0
68.0,0.07268346846103668,0.005315527785569429,0.05957124009728432,0.0077966973185539246,0.0,0.18476727604866028,0.0159709844738245,0.10856688767671585,0.06022939831018448,0.0,0.03850901871919632,0.05555809289216995,0.22605228424072266,0.3053479790687561,0.08137282729148865,0.539238452911377,0.10482460260391235,0.4102030098438263,16.0,12.0
69.0,0.06663133949041367,0.004662306513637304,0.05434821546077728,0.007620817515999079,0.0,0.16752487421035767,0.015883617103099823,0.09334131330251694,0.058299943804740906,0.0,0.03606531396508217,0.05540592595934868,0.20960283279418945,0.3004172444343567,0.06730207055807114,0.5426076054573059,0.10886401683092117,0.4088766276836395,16.0,12.0
70.0,0.06085366755723953,0.004395393189042807,0.04896840453147888,0.007489873096346855,0.0,0.16434504091739655,0.016443150117993355,0.0910254642367363,0.05687642842531204,0.0,0.035017743706703186,0.05637337267398834,0.20698632299900055,0.29672688245773315,0.07127920538187027,0.5382842421531677,0.11480721831321716,0.4069545269012451,16.0,12.0
71.0,0.0630178302526474,0.00445623230189085,0.05118890479207039,0.007372692227363586,0.0,0.14687208831310272,0.01657414250075817,0.07534142583608627,0.05495651811361313,0.0,0.03525925800204277,0.05659747123718262,0.1883116215467453,0.29167577624320984,0.07478775829076767,0.5298478007316589,0.11812463402748108,0.4046085476875305,16.0,12.0
72.0,0.05422366410493851,0.004416720941662788,0.04256375506520271,0.0072431848384439945,0.0,0.1511993110179901,0.01715407334268093,0.08074947446584702,0.05329575389623642,0.0,0.03510259836912155,0.05757912993431091,0.1949530690908432,0.2872348427772522,0.07969393581151962,0.5292788743972778,0.12209870666265488,0.40150314569473267,16.0,12.0
73.0,0.05679072439670563,0.004577807150781155,0.04509485140442848,0.007118063513189554,0.0,0.13880380988121033,0.017542444169521332,0.0690092220902443,0.0522521510720253,0.0,0.03573699668049812,0.058227282017469406,0.1802244633436203,0.28440865874290466,0.08583420515060425,0.5272870659828186,0.12873028218746185,0.39747971296310425,16.0,12.0
74.0,0.05087639391422272,0.004618186503648758,0.039265476167201996,0.006992730312049389,0.0,0.13808901607990265,0.017661897465586662,0.06942722946405411,0.05099988728761673,0.0,0.03589426353573799,0.05842519551515579,0.18076948821544647,0.2809799611568451,0.09890171140432358,0.5188456773757935,0.1327797770500183,0.392863005399704,16.0,12.0
75.0,0.0497344546020031,0.004633187782019377,0.038238681852817535,0.006862584967166185,0.0,0.1306193321943283,0.017590170726180077,0.06351522356271744,0.049513936042785645,0.0,0.03595251217484474,0.05830644071102142,0.17290164530277252,0.27685633301734924,0.10631603747606277,0.5143647193908691,0.13327859342098236,0.38776952028274536,16.0,12.0
76.0,0.04808056354522705,0.004670335911214352,0.036679308861494064,0.0067309169098734856,0.0,0.1241743266582489,0.017019156366586685,0.058742642402648926,0.04841252788901329,0.0,0.03609635680913925,0.05735225975513458,0.16627883911132812,0.27375975251197815,0.10624604672193527,0.5146154761314392,0.13391460478305817,0.38207024335861206,16.0,12.0
77.0,0.04357533156871796,0.004458701238036156,0.03251802921295166,0.006598601117730141,0.0,0.13428664207458496,0.016330963000655174,0.07050111889839172,0.04745456576347351,0.0,0.03526902571320534,0.05618073418736458,0.18216218054294586,0.271037757396698,0.10911377519369125,0.5100199580192566,0.13283488154411316,0.37603938579559326,16.0,12.0
78.0,0.0444377139210701,0.004172592423856258,0.03379940614104271,0.0064657158218324184,0.0,0.12007555365562439,0.015511521138250828,0.05828512832522392,0.046278905123472214,0.0,0.03411868214607239,0.05475309491157532,0.1656300276517868,0.2676592469215393,0.11035484820604324,0.5032563209533691,0.1267261505126953,0.3747621476650238,16.0,12.0
79.0,0.03940923884510994,0.003918884322047234,0.029153671115636826,0.006336683873087168,0.0,0.11943698674440384,0.014654585160315037,0.059521786868572235,0.04526061564683914,0.0,0.033065151423215866,0.05321918800473213,0.16737793385982513,0.26469820737838745,0.10232529044151306,0.5007688403129578,0.11826186627149582,0.37487074732780457,16.0,12.0
80.0,0.0400957316160202,0.0036686945240944624,0.03021821938455105,0.0062088193371891975,0.0,0.11945077776908875,0.01377691701054573,0.06111965700984001,0.044554203748703,0.0,0.03199227154254913,0.051600925624370575,0.1696096956729889,0.26262444257736206,0.09160434454679489,0.495503306388855,0.10975929349660873,0.37546443939208984,16.0,12.0
81.0,0.03684857115149498,0.0033672715071588755,0.027404017746448517,0.006077281665056944,0.0,0.11777719855308533,0.012933715246617794,0.061021361500024796,0.04382212087512016,0.0,0.030649852007627487,0.04999690502882004,0.16947324573993683,0.2604578733444214,0.08259321004152298,0.48343580961227417,0.09878899902105331,0.3762415945529938,16.0,12.0
82.0,0.03588448837399483,0.003203754546120763,0.026730697602033615,0.005950036458671093,0.0,0.10836981236934662,0.01205409411340952,0.05325627326965332,0.043059445917606354,0.0,0.02989639900624752,0.048266831785440445,0.15832357108592987,0.2581813931465149,0.06862960010766983,0.471432626247406,0.08644355088472366,0.3770931661128998,16.0,12.0
83.0,0.03494635224342346,0.0031471706461161375,0.02597019076347351,0.005828991532325745,0.0,0.10403771698474884,0.011319469660520554,0.05021845921874046,0.04249979183077812,0.0,0.02963121421635151,0.046772923320531845,0.1537417620420456,0.2564981281757355,0.06497606635093689,0.459768682718277,0.07719003409147263,0.3781242370605469,16.0,12.0
