sample_id,case_id,family,sampling_tag,noise_tag,x_star,y_star,u_obs,v_obs,p_obs,region_id,wall_distance_star
2724,B-train-3__ip_skewed_bottom,bend,uniform_10pct,clean,4.72614,-0.0424562,1.381,0.247607,138.999,1,0.39284387580427627
7702,B-train-3__ip_skewed_bottom,bend,uniform_10pct,clean,8.36364,7.69194,-9.74898e-10,0.706611,27.6967,2,0.13636000000000004
4016,B-train-3__ip_skewed_bottom,bend,uniform_10pct,clean,7.111,0.819127,0.191883,0.187666,110.307,2,0.05069960082160829
7611,B-train-3__ip_skewed_bottom,bend,uniform_10pct,clean,7.63636,7.54308,-1.65295e-09,0.706611,29.483,2,0.1363599999999996
4798,B-train-3__ip_skewed_bottom,bend,uniform_10pct,clean,7.31498,2.4893,0.32401,0.710995,92.5628,2,0.1429804954734526
6338,B-train-3__ip_skewed_bottom,bend,uniform_10pct,clean,8.36364,5.13857,-7.79008e-05,0.706828,58.3377,2,0.13635999999999987
5363,B-train-3__ip_skewed_bottom,bend,uniform_10pct,clean,7.57632,3.42615,0.108736,0.678423,79.6284,2,0.12206689127906634
3866,B-train-3__ip_skewed_bottom,bend,uniform_10pct,clean,6.34996,1.29744,0.363833,0.31636,113.125,2,0.08136043357827916
5589,B-train-3__ip_skewed_bottom,bend,uniform_10pct,clean,7.53489,3.79766,0.0147818,0.252531,74.6366,2,0.04067631783816106
2312,B-train-3__ip_skewed_bottom,bend,uniform_10pct,clean,4.03778,0.459372,0.247908,0.00417047,147.196,2,0.04082955856166537
7849,B-train-3__ip_skewed_bottom,bend,uniform_10pct,clean,8.18182,7.97312,-1.68112e-09,1.30165,24.3225,1,0.31818000000000013
8118,B-train-3__ip_skewed_bottom,bend,uniform_10pct,clean,8.06818,8.49104,-1.2299e-10,1.47211,18.1076,1,0.43182000000000037
3613,B-train-3__ip_skewed_bottom,bend,uniform_10pct,clean,6.43442,0.426455,0.681696,0.464393,118.787,1,0.17604063346740073
4728,B-train-3__ip_skewed_bottom,bend,uniform_10pct,clean,7.58521,2.19397,0.67143,1.33289,94.4409,1,0.4855915622597644
6639,B-train-3__ip_skewed_bottom,bend,uniform_10pct,clean,7.63636,5.72988,-3.12455e-06,0.70661,51.2416,2,0.1363599999999997
7518,B-train-3__ip_skewed_bottom,bend,uniform_10pct,clean,7.72727,7.35701,3.8964e-10,1.05372,31.7159,0,0.22726999999999964
