sample_id,case_id,family,sampling_tag,noise_tag,x_star,y_star,u_obs,v_obs,p_obs,region_id,wall_distance_star
5189,B-train-3__ip_skewed_bottom,bend,region_aware_5pct,noise_1pct,7.9793,2.98296,0.34930053347015644,1.3601524381432437,84.14639731320085,1,0.39278697270277974
4314,B-train-3__ip_skewed_bottom,bend,region_aware_5pct,noise_1pct,7.36295,1.40113,0.6639950321958763,0.8488257071326477,103.87220138131151,1,0.24987553365786752
5678,B-train-3__ip_skewed_bottom,bend,region_aware_5pct,noise_1pct,8.29835,3.90362,0.031435259169906644,0.9263112029918379,72.72040773840068,1,0.20056959273673147
3303,B-train-3__ip_skewed_bottom,bend,region_aware_5pct,noise_1pct,5.60994,0.708552,0.7922182772355107,0.37987785096663046,126.11444149054869,1,0.16408743622528732
2723,B-train-3__ip_skewed_bottom,bend,region_aware_5pct,noise_1pct,4.71524,0.0500209,1.4637226317300445,0.2635011611667833,138.65919040698844,1,0.48578735640016024
5186,B-train-3__ip_skewed_bottom,bend,region_aware_5pct,noise_1pct,8.07433,2.97092,0.2976151537861382,1.169686787989717,84.19635245138618,1,0.2977184059965712
4710,B-train-3__ip_skewed_bottom,bend,region_aware_5pct,noise_1pct,7.88644,2.04898,0.3258728034107265,0.6477931350543101,94.48579761239887,1,0.15133412251527378
8105,B-train-3__ip_skewed_bottom,bend,region_aware_5pct,noise_1pct,7.68182,8.45899,-0.0017032206054613586,0.8943889182285736,18.645299251610712,1,0.18181999999999982
4624,B-train-3__ip_skewed_bottom,bend,region_aware_5pct,noise_1pct,7.73999,1.92986,0.4856302997408937,0.8735861205185834,95.84568662543538,1,0.22530646482113337
2548,B-train-3__ip_skewed_bottom,bend,region_aware_5pct,noise_1pct,4.4034,0.0515658,1.4845840664985648,0.15815355476273377,141.63831210746082,1,0.4689878044319613
8064,B-train-3__ip_skewed_bottom,bend,region_aware_5pct,noise_1pct,8.22727,8.36802,0.0106928260178049,1.192302125757193,19.56541221800481,1,0.27272999999999953
2383,B-train-3__ip_skewed_bottom,bend,region_aware_5pct,noise_1pct,4.09279,-0.201309,1.2255595685726854,0.04766151442411131,146.58961304548325,1,0.29766644617767124
4377,B-train-3__ip_skewed_bottom,bend,region_aware_5pct,noise_1pct,6.99592,1.85432,0.5611501400159457,0.7760360788371049,101.13151887605339,1,0.18503450578145886
2547,B-train-3__ip_skewed_bottom,bend,region_aware_5pct,noise_1pct,4.40684,0.230309,1.2864994927147388,0.14410651891111434,142.60322033271032,1,0.29158133515305185
3412,B-train-3__ip_skewed_bottom,bend,region_aware_5pct,noise_1pct,5.86269,0.546342,1.3112290762818222,0.7020934361854555,122.98555870376391,1,0.4239479630932923
3859,B-train-3__ip_skewed_bottom,bend,region_aware_5pct,noise_1pct,6.81513,0.685502,0.5575599843733959,0.4597118023581697,114.20110266272263,1,0.15133883719322228
7988,B-train-3__ip_skewed_bottom,bend,region_aware_5pct,noise_1pct,8.27273,8.2419,-0.0009480666646019014,1.0583741295854419,20.911536383606006,1,0.22727000000000103
4755,B-train-3__ip_skewed_bottom,bend,region_aware_5pct,noise_1pct,7.63869,2.22371,0.6400778272335838,1.3195196338351656,94.92156391050979,1,0.45089255758753577
4777,B-train-3__ip_skewed_bottom,bend,region_aware_5pct,noise_1pct,7.75778,2.22841,0.560867161187745,1.1981753270027669,92.57126714501499,1,0.3455515821591906
2402,B-train-3__ip_skewed_bottom,bend,region_aware_5pct,noise_1pct,4.14036,0.112108,1.4516117375056365,0.07896935603692481,145.3637358028813,1,0.3904248011321334
3051,B-train-3__ip_skewed_bottom,bend,region_aware_5pct,noise_1pct,5.28104,0.195544,1.4108042258310995,0.4683442759341415,132.30629821247655,1,0.4856570976639283
8156,B-train-3__ip_skewed_bottom,bend,region_aware_5pct,noise_1pct,7.77273,8.58304,0.0045999405216876855,1.1903134131873119,17.34821626256136,1,0.27272999999999986
4191,B-train-3__ip_skewed_bottom,bend,region_aware_5pct,noise_1pct,7.24019,1.174,0.6051015371079814,0.6879119990038041,107.01661437269547,1,0.20056896367670518
4163,B-train-3__ip_skewed_bottom,bend,region_aware_5pct,noise_1pct,7.07474,1.277,0.9309886094911027,1.0416394234358486,106.58993401283142,1,0.39284099801334715
3332,B-train-3__ip_skewed_bottom,bend,region_aware_5pct,noise_1pct,5.7812,0.402464,1.3386998555371632,0.6517948715829053,126.07817001942293,1,0.4856583713769451
3592,B-train-3__ip_skewed_bottom,bend,region_aware_5pct,noise_1pct,6.20866,0.648027,1.2429231890305303,0.8253493175267976,119.02123922936308,1,0.48578750085038447
7626,B-train-3__ip_skewed_bottom,bend,region_aware_5pct,noise_1pct,8.31818,7.55756,-0.001527523011828403,0.8904817239074324,29.223862237806536,1,0.18182000000000031
2403,B-train-3__ip_skewed_bottom,bend,region_aware_5pct,noise_1pct,4.12766,-0.0818127,1.4405758628157284,0.05994101664815082,146.401115698158,1,0.41619148422929886
2631,B-train-3__ip_skewed_bottom,bend,region_aware_5pct,noise_1pct,4.58286,-0.259742,0.9126880647982761,0.1373148439019616,140.675856295918,1,0.20056658544826433
5625,B-train-3__ip_skewed_bottom,bend,region_aware_5pct,noise_1pct,8.34449,3.80953,0.028579700815090137,0.7343526145105563,74.2099893663023,1,0.1513367363062006
8017,B-train-3__ip_skewed_bottom,bend,region_aware_5pct,noise_1pct,8.13636,8.29359,0.0067547653115453,1.3931357529552495,19.66193287897585,1,0.3636400000000004
3629,B-train-3__ip_skewed_bottom,bend,region_aware_5pct,noise_1pct,6.17935,0.791123,1.1900629882427831,0.8042459443188946,118.26938815485933,1,0.37897641442030494
4502,B-train-3__ip_skewed_bottom,bend,region_aware_5pct,noise_1pct,7.16069,1.98543,0.6275912815791113,0.9731774236493663,99.11147896758511,1,0.2481266735530694
3479,B-train-3__ip_skewed_bottom,bend,region_aware_5pct,noise_1pct,5.9099,0.774754,1.0097992429613742,0.5926938719881709,121.71658552983098,1,0.24832359469083176
8952,B-train-3__ip_skewed_bottom,bend,region_aware_5pct,noise_1pct,7.90884,9.93953,0.005285568272300251,1.4486389151832162,1.3247533241958127,1,0.4088399999999993
8278,B-train-3__ip_skewed_bottom,bend,region_aware_5pct,noise_1pct,7.65909,8.79703,0.00397114753931936,0.8065255633333736,13.905380897741212,1,0.15908999999999968
2155,B-train-3__ip_skewed_bottom,bend,region_aware_5pct,noise_1pct,3.70362,-0.0454546,1.4933319015784692,0.006162550658566859,151.48137739529867,1,0.4545454
3523,B-train-3__ip_skewed_bottom,bend,region_aware_5pct,noise_1pct,6.2327,0.325744,0.7816425315437101,0.474050154754045,120.91937426809818,1,0.20056905584750595
7612,B-train-3__ip_skewed_bottom,bend,region_aware_5pct,noise_1pct,7.68182,7.54929,0.0034125436708555066,0.9017109303326553,29.001627707175924,1,0.18181999999999987
2359,B-train-3__ip_skewed_bottom,bend,region_aware_5pct,noise_1pct,4.05546,-0.250073,1.0913869876036113,0.03443527844386252,146.844358590228,1,0.24956516143006802
5575,B-train-3__ip_skewed_bottom,bend,region_aware_5pct,noise_1pct,8.19337,3.72639,0.08413281308157795,1.2067393895168432,75.76774747036028,1,0.29771319529473317
8756,B-train-3__ip_skewed_bottom,bend,region_aware_5pct,noise_1pct,7.70592,9.95965,-0.005739664626859794,0.9765762431553966,1.319705292322697,1,0.2059199999999995
5508,B-train-3__ip_skewed_bottom,bend,region_aware_5pct,noise_1pct,7.69095,3.66408,0.09245673503807383,1.0315747862236,76.87793833743908,1,0.2062048174514044
3984,B-train-3__ip_skewed_bottom,bend,region_aware_5pct,noise_1pct,6.5934,1.29396,0.8408605024911534,0.8077793367967642,111.13121593995048,1,0.2481163324528759
4771,B-train-3__ip_skewed_bottom,bend,region_aware_5pct,noise_1pct,7.41789,2.35822,0.5547540192739513,1.1511609307340482,93.60451216756961,1,0.2917560075115593
8685,B-train-3__ip_skewed_bottom,bend,region_aware_5pct,noise_1pct,7.65163,9.78108,0.005764209474735873,0.768893215578833,3.0419796635034464,1,0.1516299999999996
8777,B-train-3__ip_skewed_bottom,bend,region_aware_5pct,noise_1pct,7.89451,9.54744,-0.005721866171161757,1.425161147403043,4.816541230307426,1,0.39451
2494,B-train-3__ip_skewed_bottom,bend,region_aware_5pct,noise_1pct,4.30314,0.306259,1.0313323565126928,0.07339585048709399,144.39888730559397,1,0.20615925651893718
3497,B-train-3__ip_skewed_bottom,bend,region_aware_5pct,noise_1pct,6.19546,0.33218,0.8581361150856104,0.5133471321042722,120.93935890527129,1,0.22531309169899583
8129,B-train-3__ip_skewed_bottom,bend,region_aware_5pct,noise_1pct,7.81818,8.50447,-0.0016462209286822287,1.2963892155011512,18.38794070658032,1,0.31817999999999963
