sample_id,case_id,family,sampling_tag,noise_tag,x_star,y_star,u_obs,v_obs,p_obs,region_id,wall_distance_star,u_obs_mask,v_obs_mask,p_obs_mask
10467,B-train-1,bend,region_aware_5pct,clean,9.83664,11.9132,-4.50389e-12,1.33989,,1,0.3366399999999988,1,1,0
9884,B-train-1,bend,region_aware_5pct,clean,10.1364,11.2034,7.36874e-11,1.38843,,1,0.3636000000000002,1,1,0
4125,B-train-1,bend,region_aware_5pct,clean,7.43888,0.911761,1.12495,0.760294,,1,0.3586587966861012,1,1,0
9319,B-train-1,bend,region_aware_5pct,clean,9.90909,10.0767,-1.16013e-09,1.45041,,1,0.4090900000000006,1,1,0
2791,B-train-1,bend,region_aware_5pct,clean,4.91523,-0.00227922,1.43967,0.219112,,1,0.4283443948339913,1,1,0
4637,B-train-1,bend,region_aware_5pct,clean,8.08087,1.62946,1.09615,1.0235,,1,0.4795584994629838,1,1,0
10077,B-train-1,bend,region_aware_5pct,clean,10.2965,11.7065,3.88013e-11,0.972395,,1,0.2035000000000003,1,1,0
6128,B-train-1,bend,region_aware_5pct,clean,9.67758,3.98319,0.499027,1.40483,,1,0.4748496091383734,1,1,0
5175,B-train-1,bend,region_aware_5pct,clean,8.62607,2.5741,0.69955,0.944615,,1,0.256501928680299,1,1,0
4786,B-train-1,bend,region_aware_5pct,clean,8.3752,1.65708,0.924483,0.931354,,1,0.3353159718928014,1,1,0
5948,B-train-1,bend,region_aware_5pct,clean,9.77739,3.59493,0.410951,0.987166,,1,0.2419973700069437,1,1,0
9248,B-train-1,bend,region_aware_5pct,clean,9.95455,9.95888,-1.79337e-09,1.4876,,1,0.4545499999999991,1,1,0
3231,B-train-1,bend,region_aware_5pct,clean,5.693,0.5878,0.841629,0.263268,,1,0.1708163292422018,1,1,0
3080,B-train-1,bend,region_aware_5pct,clean,5.41987,0.329389,1.33852,0.335098,,1,0.3456701865757869,1,1,0
3184,B-train-1,bend,region_aware_5pct,clean,5.69309,0.120771,1.34225,0.386522,,1,0.3818395425960759,1,1,0
5107,B-train-1,bend,region_aware_5pct,clean,8.72118,2.21943,0.923125,1.1528,,1,0.4516737755557525,1,1,0
5372,B-train-1,bend,region_aware_5pct,clean,8.78369,2.87586,0.56876,0.870893,,1,0.2134876175327447,1,1,0
2202,B-train-1,bend,region_aware_5pct,clean,3.85207,-0.318182,0.886777,0.00510293,,1,0.1818179999999999,1,1,0
4985,B-train-1,bend,region_aware_5pct,clean,8.46663,2.16009,0.941569,1.09525,,1,0.3903049466899428,1,1,0
3798,B-train-1,bend,region_aware_5pct,clean,6.77054,0.649586,1.32385,0.685517,,1,0.4748176904764118,1,1,0
5573,B-train-1,bend,region_aware_5pct,clean,9.00089,3.14894,0.582189,1.02118,,1,0.2565131734149624,1,1,0
2364,B-train-1,bend,region_aware_5pct,clean,4.13399,-0.0236623,1.4916,0.0491196,,1,0.4748476513418111,1,1,0
2156,B-train-1,bend,region_aware_5pct,clean,3.77971,0.272727,1.0573,0.00475506,,1,0.227273,1,1,0
6608,B-train-1,bend,region_aware_5pct,clean,9.9663,4.87407,0.26983,1.43116,,1,0.4283895007255278,1,1,0
2765,B-train-1,bend,region_aware_5pct,clean,4.92231,-0.0951298,1.29757,0.196011,,1,0.3354835538423586,1,1,0
5684,B-train-1,bend,region_aware_5pct,clean,9.5774,3.05666,0.422562,0.800721,,1,0.1936031590455709,1,1,0
6757,B-train-1,bend,region_aware_5pct,clean,10.1551,5.16788,0.160861,1.19216,,1,0.2889067222911556,1,1,0
4659,B-train-1,bend,region_aware_5pct,clean,7.99211,1.8526,0.846963,0.815252,,1,0.2565500963771701,1,1,0
4979,B-train-1,bend,region_aware_5pct,clean,8.34863,2.2941,0.674734,0.791762,,1,0.2135171030548255,1,1,0
4322,B-train-1,bend,region_aware_5pct,clean,7.47698,1.52018,0.696635,0.54069,,1,0.1708180320655676,1,1,0
6197,B-train-1,bend,region_aware_5pct,clean,9.76621,4.09846,0.456126,1.38316,,1,0.4283418956845084,1,1,0
4032,B-train-1,bend,region_aware_5pct,clean,7.0216,0.995773,1.18125,0.713247,,1,0.3457124824548971,1,1,0
9215,B-train-1,bend,region_aware_5pct,clean,10.1818,9.91339,-1.32864e-09,1.30165,,1,0.3181999999999993,1,1,0
9724,B-train-1,bend,region_aware_5pct,clean,10.2727,10.9594,1.30039e-10,1.05372,,1,0.2272999999999999,1,1,0
6172,B-train-1,bend,region_aware_5pct,clean,9.99165,4.03263,0.282473,0.860288,,1,0.1936211309975988,1,1,0
6830,B-train-1,bend,region_aware_5pct,clean,10.2701,5.32506,0.096714,0.899609,,1,0.1936779329311138,1,1,0
9977,B-train-1,bend,region_aware_5pct,clean,9.90909,11.2592,-2.56932e-11,1.45041,,1,0.4090900000000005,1,1,0
9541,B-train-1,bend,region_aware_5pct,clean,10.0909,10.5046,-2.5495e-11,1.45041,,1,0.4091000000000007,1,1,0
5723,B-train-1,bend,region_aware_5pct,clean,9.20304,3.33529,0.629002,1.22818,,1,0.3457082227647996,1,1,0
5462,B-train-1,bend,region_aware_5pct,clean,9.20334,2.7817,0.734728,1.18791,,1,0.3818138271543247,1,1,0
6625,B-train-1,bend,region_aware_5pct,clean,9.8809,4.91846,0.270969,1.47502,,1,0.4795245280540499,1,1,0
2499,B-train-1,bend,region_aware_5pct,clean,4.41915,-0.292417,0.903407,0.0609391,,1,0.1936382577282325,1,1,0
9497,B-train-1,bend,region_aware_5pct,clean,9.81818,10.3992,-3.13316e-10,1.30165,,1,0.3181799999999996,1,1,0
5814,B-train-1,bend,region_aware_5pct,clean,9.16892,3.56641,0.442576,0.940018,,1,0.2131509917470238,1,1,0
2329,B-train-1,bend,region_aware_5pct,clean,4.0409,0.198435,1.28045,0.0284391,,1,0.3017091670666332,1,1,0
5007,B-train-1,bend,region_aware_5pct,clean,8.56515,2.13814,0.968575,1.14496,,1,0.4795114501186459,1,1,0
9117,B-train-1,bend,region_aware_5pct,clean,10.0909,9.74078,-2.83409e-09,1.45041,,1,0.4091000000000007,1,1,0
2139,B-train-1,bend,region_aware_5pct,clean,3.69909,0.0454545,1.48813,0.00601305,,1,0.4545455,1,1,0
2661,B-train-1,bend,region_aware_5pct,clean,4.69161,0.0377371,1.4884,0.172383,,1,0.497758478633469,1,1,0
2205,B-train-1,bend,region_aware_5pct,clean,3.81485,0.227273,1.19492,0.00773271,,1,0.272727,1,1,0
7144,B-train-1,bend,region_aware_5pct,clean,9.71315,5.92577,0.0244237,1.02998,,1,0.213632208621763,1,1,0
4916,B-train-1,bend,region_aware_5pct,clean,8.52323,1.88028,0.940571,1.03269,,1,0.381854651015554,1,1,0
9277,B-train-1,bend,region_aware_5pct,clean,9.77273,9.99195,-1.17656e-09,1.19008,,1,0.272729999999999,1,1,0
2657,B-train-1,bend,region_aware_5pct,clean,4.66898,-0.0346743,1.44734,0.160271,,1,0.428358694102517,1,1,0
10336,B-train-1,bend,region_aware_5pct,clean,9.653,11.7443,-2.34671e-11,0.777547,,1,0.1530000000000001,1,1,0
5762,B-train-1,bend,region_aware_5pct,clean,9.44089,3.30528,0.646401,1.30514,,1,0.4283610227138839,1,1,0
10011,B-train-1,bend,region_aware_5pct,clean,9.81818,11.3233,-5.34878e-11,1.30165,,1,0.3181799999999996,1,1,0
5500,B-train-1,bend,region_aware_5pct,clean,9.02288,2.92325,0.754435,1.23164,,1,0.3903067880119799,1,1,0
5579,B-train-1,bend,region_aware_5pct,clean,9.40263,2.93563,0.593684,1.04669,,1,0.2888185975774302,1,1,0
3209,B-train-1,bend,region_aware_5pct,clean,5.75088,0.0892065,1.25829,0.372715,,1,0.3353377566940256,1,1,0
10075,B-train-1,bend,region_aware_5pct,clean,10.3138,11.585,5.2149e-11,0.909172,,1,0.1861999999999998,1,1,0
