sample_id,case_id,family,sampling_tag,noise_tag,x_star,y_star,u_obs,v_obs,p_obs,region_id,wall_distance_star,segment_id_raw,xi_section_star,eta_section_star,section_width_star,u_obs_mask,v_obs_mask,p_obs_mask
2017,B-train-3,bend,section_bands_4,clean,3.45552,0.409091,,,154.107,2,0.090909,0,3.45552,0.409091,0.08,0,0,1
2025,B-train-3,bend,section_bands_4,clean,3.45863,0.181818,,,154.057,0,0.3181819999999999,0,3.45863,0.181818,0.08,0,0,1
2028,B-train-3,bend,section_bands_4,clean,3.46069,0.0909091,,,154.026,0,0.4090909,0,3.46069,0.0909091,0.08,0,0,1
2021,B-train-3,bend,section_bands_4,clean,3.46379,0.227273,,,153.999,0,0.272727,0,3.46379,0.227273,0.08,0,0,1
2040,B-train-3,bend,section_bands_4,clean,3.46896,-0.25,,,153.9,0,0.25,0,3.46896,-0.25,0.08,0,0,1
2041,B-train-3,bend,section_bands_4,clean,3.47,-0.295455,,,153.885,0,0.2045449999999999,0,3.47,-0.295455,0.08,0,0,1
2055,B-train-3,bend,section_bands_4,clean,3.4762,-0.0454546,,,153.829,0,0.4545454,0,3.4762,-0.0454546,0.08,0,0,1
2020,B-train-3,bend,section_bands_4,clean,3.47723,0.340909,,,153.846,0,0.1590909999999999,0,3.47723,0.340909,0.08,0,0,1
2023,B-train-3,bend,section_bands_4,clean,3.47827,0.295455,,,153.831,0,0.2045449999999999,0,3.47827,0.295455,0.08,0,0,1
6699,B-train-3,bend,section_bands_4,clean,8.45455,5.82085,,,50.1497,2,0.0454500000000007,2,1.82085,-0.45454999999999923,0.08,0,0,1
6698,B-train-3,bend,section_bands_4,clean,8.40909,5.82085,,,50.1497,2,0.0909099999999992,2,1.82085,-0.40909000000000073,0.08,0,0,1
6704,B-train-3,bend,section_bands_4,clean,8.27273,5.82085,,,50.1497,0,0.2272700000000008,2,1.82085,-0.27272999999999914,0.08,0,0,1
6703,B-train-3,bend,section_bands_4,clean,8.22727,5.82085,,,50.1497,0,0.2727299999999993,2,1.82085,-0.22727000000000064,0.08,0,0,1
6696,B-train-3,bend,section_bands_4,clean,8.0,5.82085,,,50.1498,0,0.4999999999999999,2,1.82085,1.114949062113729e-16,0.08,0,0,1
6691,B-train-3,bend,section_bands_4,clean,7.68182,5.82085,,,50.1499,0,0.1818199999999999,2,1.82085,0.31818,0.08,0,0,1
6686,B-train-3,bend,section_bands_4,clean,7.59091,5.82085,,,50.1499,2,0.0909099999999999,2,1.82085,0.40909000000000006,0.08,0,0,1
6687,B-train-3,bend,section_bands_4,clean,7.54545,5.82085,,,50.1499,2,0.0454499999999996,2,1.82085,0.45455000000000034,0.08,0,0,1
6700,B-train-3,bend,section_bands_4,clean,8.36364,5.82705,,,50.0753,2,0.1363599999999999,2,1.8270499999999998,-0.3636400000000001,0.08,0,0,1
6705,B-train-3,bend,section_bands_4,clean,8.18182,5.82808,,,50.0629,0,0.31818,2,1.82808,-0.18181999999999998,0.08,0,0,1
