sample_id,case_id,family,sampling_tag,noise_tag,x_star,y_star,u_obs,v_obs,p_obs,region_id,wall_distance_star,u_obs_mask,v_obs_mask,p_obs_mask
5189,B-train-3,bend,region_aware_5pct,noise_3pct,7.9793,2.98296,,,81.12264203011615,1,0.3927869727027797,0,0,1
4314,B-train-3,bend,region_aware_5pct,noise_3pct,7.36295,1.40113,,,104.72966211633594,1,0.2498755336578675,0,0,1
5678,B-train-3,bend,region_aware_5pct,noise_3pct,8.29835,3.90362,,,72.8527874940461,1,0.2005695927367314,0,0,1
3303,B-train-3,bend,region_aware_5pct,noise_3pct,5.60994,0.708552,,,125.855015687036,1,0.1640874362252873,0,0,1
2723,B-train-3,bend,region_aware_5pct,noise_3pct,4.71524,0.0500209,,,142.0864378426414,1,0.4857873564001602,0,0,1
5186,B-train-3,bend,region_aware_5pct,noise_3pct,8.07433,2.97092,,,85.59842344290784,1,0.2977184059965712,0,0,1
4710,B-train-3,bend,region_aware_5pct,noise_3pct,7.88644,2.04898,,,94.37081539929147,1,0.1513341225152737,0,0,1
8105,B-train-3,bend,region_aware_5pct,noise_3pct,7.68182,8.45899,,,18.57418841075113,1,0.1818199999999998,0,0,1
4624,B-train-3,bend,region_aware_5pct,noise_3pct,7.73999,1.92986,,,96.94293236971468,1,0.2253064648211333,0,0,1
2548,B-train-3,bend,region_aware_5pct,noise_3pct,4.4034,0.0515658,,,143.11991940199118,1,0.4689878044319613,0,0,1
8064,B-train-3,bend,region_aware_5pct,noise_3pct,8.22727,8.36802,,,21.667770848176435,1,0.2727299999999995,0,0,1
2383,B-train-3,bend,region_aware_5pct,noise_3pct,4.09279,-0.201309,,,148.06337995611008,1,0.2976664461776712,0,0,1
4377,B-train-3,bend,region_aware_5pct,noise_3pct,6.99592,1.85432,,,101.47190310787424,1,0.1850345057814588,0,0,1
2547,B-train-3,bend,region_aware_5pct,noise_3pct,4.40684,0.230309,,,143.49087036362263,1,0.2915813351530518,0,0,1
3412,B-train-3,bend,region_aware_5pct,noise_3pct,5.86269,0.546342,,,127.09228497576028,1,0.4239479630932923,0,0,1
3859,B-train-3,bend,region_aware_5pct,noise_3pct,6.81513,0.685502,,,115.42115463032316,1,0.1513388371932222,0,0,1
