sample_id,case_id,family,sampling_tag,noise_tag,x_star,y_star,u_obs,v_obs,p_obs,region_id,wall_distance_star,u_obs_mask,v_obs_mask,p_obs_mask
5189,B-train-3,bend,region_aware_5pct,clean,7.9793,2.98296,0.346995,1.35962,,1,0.3927869727027797,1,1,0
4314,B-train-3,bend,region_aware_5pct,clean,7.36295,1.40113,0.659288,0.85312,,1,0.2498755336578675,1,1,0
5678,B-train-3,bend,region_aware_5pct,clean,8.29835,3.90362,0.0325905,0.928102,,1,0.2005695927367314,1,1,0
3303,B-train-3,bend,region_aware_5pct,clean,5.60994,0.708552,0.782563,0.38277,,1,0.1640874362252873,1,1,0
2723,B-train-3,bend,region_aware_5pct,clean,4.71524,0.0500209,1.4686,0.265428,,1,0.4857873564001602,1,1,0
5186,B-train-3,bend,region_aware_5pct,clean,8.07433,2.97092,0.296283,1.17453,,1,0.2977184059965712,1,1,0
4710,B-train-3,bend,region_aware_5pct,clean,7.88644,2.04898,0.326423,0.650246,,1,0.1513341225152737,1,1,0
8105,B-train-3,bend,region_aware_5pct,clean,7.68182,8.45899,-2.39722e-10,0.892562,,1,0.1818199999999998,1,1,0
4624,B-train-3,bend,region_aware_5pct,clean,7.73999,1.92986,0.48437,0.875081,,1,0.2253064648211333,1,1,0
2548,B-train-3,bend,region_aware_5pct,clean,4.4034,0.0515658,1.4911,0.1566,,1,0.4689878044319613,1,1,0
8064,B-train-3,bend,region_aware_5pct,clean,8.22727,8.36802,-6.26716e-11,1.19008,,1,0.2727299999999995,1,1,0
2383,B-train-3,bend,region_aware_5pct,clean,4.09279,-0.201309,1.22417,0.0473049,,1,0.2976664461776712,1,1,0
4377,B-train-3,bend,region_aware_5pct,clean,6.99592,1.85432,0.555546,0.775683,,1,0.1850345057814588,1,1,0
2547,B-train-3,bend,region_aware_5pct,clean,4.40684,0.230309,1.27437,0.139925,,1,0.2915813351530518,1,1,0
3412,B-train-3,bend,region_aware_5pct,clean,5.86269,0.546342,1.30392,0.703246,,1,0.4239479630932923,1,1,0
3859,B-train-3,bend,region_aware_5pct,clean,6.81513,0.685502,0.554553,0.470998,,1,0.1513388371932222,1,1,0
7988,B-train-3,bend,region_aware_5pct,clean,8.27273,8.2419,-1.61657e-10,1.05372,,1,0.227270000000001,1,1,0
4755,B-train-3,bend,region_aware_5pct,clean,7.63869,2.22371,0.645223,1.32175,,1,0.4508925575875357,1,1,0
4777,B-train-3,bend,region_aware_5pct,clean,7.75778,2.22841,0.563175,1.19459,,1,0.3455515821591906,1,1,0
2402,B-train-3,bend,region_aware_5pct,clean,4.14036,0.112108,1.44499,0.0739444,,1,0.3904248011321334,1,1,0
3051,B-train-3,bend,region_aware_5pct,clean,5.28104,0.195544,1.41449,0.476064,,1,0.4856570976639283,1,1,0
8156,B-train-3,bend,region_aware_5pct,clean,7.77273,8.58304,-2.01247e-10,1.19008,,1,0.2727299999999998,1,1,0
4191,B-train-3,bend,region_aware_5pct,clean,7.24019,1.174,0.601599,0.689769,,1,0.2005689636767051,1,1,0
4163,B-train-3,bend,region_aware_5pct,clean,7.07474,1.277,0.93056,1.05076,,1,0.3928409980133471,1,1,0
3332,B-train-3,bend,region_aware_5pct,clean,5.7812,0.402464,1.33752,0.662219,,1,0.4856583713769451,1,1,0
