阶段,轮次,总损失,验证_rel_l2_u,验证_rel_l2_v,验证_rel_l2_p,验证_rel_l2_speed,验证_max_speed_err_over_speed_max,验证_max_p_err_over_p_range,验证_p95_speed_err_over_speed_max,验证_p95_p_err_over_p_range,速度监督损失,速度_u损失,速度_v损失,壁面损失,入口流量损失,连续性损失,动量损失,速度阶段连续性权重,速度阶段动量权重,压力监督损失,出口压力损失,压降损失,压力阶段动量权重,耦合_速度监督损失,耦合_压力监督损失,耦合_壁面损失,耦合_入口流量损失,耦合_出口压力损失,耦合_压降损失,耦合_连续性损失,耦合_动量损失,耦合_平均散度绝对值,耦合_最大散度绝对值
第一阶段_速度模型,1,1.7897220849990845,0.48594364523887634,0.9971393942832947,0.7103986144065857,0.48594042658805847,0.5975949764251709,0.7714226841926575,0.5735607147216797,0.7363949418067932,1.7893617153167725,0.5920838117599487,1.1972779035568237,3.709081305980355e-11,0.0007207119488157332,3.632494127714381e-08,0.000862751214299351,0.3,0.0,,,,,,,,,,,,,,
第一阶段_速度模型,2,1.7068997621536255,0.46297743916511536,0.9929118156433105,0.7103986144065857,0.4629747271537781,0.5658169388771057,0.7714226841926575,0.5489528775215149,0.7363949418067932,1.7065138816833496,0.5242502093315125,1.182263731956482,3.651149521610719e-11,0.0007716764812357724,1.131992704017648e-07,0.0008473185589537024,0.3,0.0,,,,,,,,,,,,,,
第一阶段_速度模型,3,1.6292773485183716,0.43983668088912964,0.9887015223503113,0.7103986144065857,0.43983444571495056,0.5419660210609436,0.7714226841926575,0.5220323204994202,0.7363949418067932,1.6288608312606812,0.4609402120113373,1.1679205894470215,3.5938307885174936e-11,0.0008329077973030508,2.696191643281054e-07,0.0008585774339735508,0.3,0.0,,,,,,,,,,,,,,
第一阶段_速度模型,4,1.5563523769378662,0.4163613021373749,0.9845005869865417,0.7103986144065857,0.416359543800354,0.5205491185188293,0.7714226841926575,0.4965064525604248,0.7363949418067932,1.5558993816375732,0.4017077684402466,1.1541916131973267,3.536925613500941e-11,0.0009057397837750614,5.022524192099809e-07,0.0008970196940936148,0.3,0.0,,,,,,,,,,,,,,
第一阶段_速度模型,5,1.48779296875,0.3924065828323364,0.9802967309951782,0.7103986144065857,0.39240530133247375,0.4985497295856476,0.7714226841926575,0.47011300921440125,0.7363949418067932,1.487297773361206,0.34629619121551514,1.141001582145691,3.4793785907982766e-11,0.0009899743599817157,8.114448064588942e-07,0.0009630576823838055,0.3,0.0,,,,,,,,,,,,,,
第一阶段_速度模型,6,1.4234477281570435,0.36785298585891724,0.9760714173316956,0.7103986144065857,0.3678521513938904,0.47584059834480286,0.7714226841926575,0.44322964549064636,0.7363949418067932,1.422904372215271,0.29462453722953796,1.1282798051834106,3.4205371174378385e-11,0.0010860076872631907,1.2002544735878473e-06,0.001056977896951139,0.3,0.0,,,,,,,,,,,,,,
第一阶段_速度模型,7,1.3633323907852173,0.34261128306388855,0.9717984199523926,0.7103986144065857,0.3426108658313751,0.452310174703598,0.7714226841926575,0.4154151380062103,0.7363949418067932,1.3627351522445679,0.24677713215351105,1.1159579753875732,3.359936287528065e-11,0.0011936009395867586,1.6721379552109283e-06,0.0011790359858423471,0.3,0.0,,,,,,,,,,,,,,
第一阶段_速度模型,8,1.3076162338256836,0.31663277745246887,0.9674447774887085,0.7103986144065857,0.3166327476501465,0.4278717339038849,0.7714226841926575,0.3861803114414215,0.7363949418067932,1.306959867477417,0.20299430191516876,1.1039655208587646,3.297280851133344e-11,0.0013113664463162422,2.2287069896265166e-06,0.0013294133823364973,0.3,0.0,,,,,,,,,,,,,,
第一阶段_速度模型,9,1.2566072940826416,0.2899334728717804,0.9629724621772766,0.7103986144065857,0.2899337708950043,0.402480810880661,0.7714226841926575,0.35635411739349365,0.7363949418067932,1.2558884620666504,0.16365915536880493,1.0922293663024902,3.232472622904936e-11,0.0014360503992065787,2.867508783310768e-06,0.0015080261509865522,0.3,0.0,,,,,,,,,,,,,,
第一阶段_速度模型,10,1.2107268571853638,0.26263129711151123,0.9583389759063721,0.7103986144065857,0.26263168454170227,0.3761627674102783,0.7714226841926575,0.3255201280117035,0.7363949418067932,1.2099446058273315,0.12926974892616272,1.0806748867034912,3.1656049309658485e-11,0.0015623001381754875,3.5792838843917707e-06,0.0017141469288617373,0.3,0.0,,,,,,,,,,,,,,
第一阶段_速度模型,11,1.170455813407898,0.23498862981796265,0.9534968733787537,0.7103986144065857,0.23498894274234772,0.3490452468395233,0.7714226841926575,0.2948164641857147,0.7363949418067932,1.1696131229400635,0.10038682818412781,1.0692262649536133,3.0969230652155844e-11,0.0016827363288030028,4.343755335867172e-06,0.0019459164468571544,0.3,0.0,,,,,,,,,,,,,,
第一阶段_速度模型,12,1.1362454891204834,0.20745910704135895,0.9483973383903503,0.7103986144065857,0.20745903253555298,0.32139337062835693,0.7714226841926575,0.26319068670272827,0.7363949418067932,1.1353501081466675,0.0775420218706131,1.0578080415725708,3.0267940931416604e-11,0.0017876597121357918,5.123813025420532e-06,0.002199593000113964,0.3,0.0,,,,,,,,,,,,,,
