sample_id,case_id,family,sampling_tag,noise_tag,x_star,y_star,u_obs,v_obs,p_obs,region_id,wall_distance_star,u_obs_mask,v_obs_mask,p_obs_mask
391,C-train-5,contraction,region_aware_5pct,noise_3pct,14.2527,0.25,,,126.37337536711848,2,0.0999999999999999,0,0,1
849,C-train-5,contraction,region_aware_5pct,noise_3pct,8.63652,0.258102,,,317.611917668904,2,0.1040460076592179,0,0,1
711,C-train-5,contraction,region_aware_5pct,noise_3pct,10.2472,-0.25,,,266.38699468023174,2,0.0999999999999999,0,0,1
1852,C-train-5,contraction,region_aware_5pct,noise_3pct,0.114831,-0.432364,,,451.4266343963526,2,0.0676359999999999,0,0,1
39,C-train-5,contraction,region_aware_5pct,noise_3pct,17.8852,0.290258,,,3.06078413128705,2,0.0597419999999999,0,0,1
1070,C-train-5,contraction,region_aware_5pct,noise_3pct,6.25608,0.356586,,,384.14495452687146,2,0.101882113673731,0,0,1
210,C-train-5,contraction,region_aware_5pct,noise_3pct,16.5191,-0.25,,,48.69060307514978,2,0.0999999999999999,0,0,1
1710,C-train-5,contraction,region_aware_5pct,noise_3pct,0.568674,0.4,,,457.661854481136,2,0.0999999999999999,0,0,1
827,C-train-5,contraction,region_aware_5pct,noise_3pct,8.85033,-0.255537,,,317.50688831242053,2,0.1022150191711511,0,0,1
607,C-train-5,contraction,region_aware_5pct,noise_3pct,11.6299,0.25,,,217.3189461912977,2,0.0999999999999999,0,0,1
1691,C-train-5,contraction,region_aware_5pct,noise_3pct,0.305441,0.433352,,,453.9681950552817,2,0.0666479999999999,0,0,1
657,C-train-5,contraction,region_aware_5pct,noise_3pct,10.9457,0.25,,,241.01819714316483,2,0.0999999999999999,0,0,1
1647,C-train-5,contraction,region_aware_5pct,noise_3pct,1.16735,-0.1,,,445.4204725325322,0,0.4,0,0,1
235,C-train-5,contraction,region_aware_5pct,noise_3pct,16.177,0.05,,,53.94885855888912,0,0.3,0,0,1
664,C-train-5,contraction,region_aware_5pct,noise_3pct,10.9172,-0.15,,,243.65190803212727,0,0.1999999999999999,0,0,1
1876,C-train-5,contraction,region_aware_5pct,noise_3pct,0.12349,-0.123359,,,454.6233500608655,0,0.376641,0,0,1
488,C-train-5,contraction,region_aware_5pct,noise_3pct,13.1408,-0.15,,,170.40439409053957,0,0.1999999999999999,0,0,1
687,C-train-5,contraction,region_aware_5pct,noise_3pct,10.6464,-0.05,,,252.89620629783508,0,0.3,0,0,1
77,C-train-5,contraction,region_aware_5pct,noise_3pct,17.6673,-0.077326,,,12.361072626745012,0,0.2726739999999999,0,0,1
1369,C-train-5,contraction,region_aware_5pct,noise_3pct,3.46227,-0.3,,,412.6681782050878,0,0.2,0,0,1
1850,C-train-5,contraction,region_aware_5pct,noise_3pct,0.173491,-0.0758729,,,452.0489529271826,0,0.4241271,0,0,1
317,C-train-5,contraction,region_aware_5pct,noise_3pct,15.2077,-0.15,,,101.54892089863472,0,0.1999999999999999,0,0,1
1862,C-train-5,contraction,region_aware_5pct,noise_3pct,0.0883409,-0.0593282,,,459.9979451874219,0,0.4406718,0,0,1
1387,C-train-5,contraction,region_aware_5pct,noise_3pct,3.36249,-0.1,,,420.5126428277936,0,0.4,0,0,1
420,C-train-5,contraction,region_aware_5pct,noise_3pct,13.9391,-0.05,,,141.27228942797626,0,0.3,0,0,1
1495,C-train-5,contraction,region_aware_5pct,noise_3pct,2.43454,0.05,,,429.09264818102895,0,0.45,0,0,1
468,C-train-5,contraction,region_aware_5pct,noise_3pct,13.3831,0.05,,,166.66924314088882,0,0.3,0,0,1
