sample_id,case_id,family,sampling_tag,noise_tag,x_star,y_star,u_obs,v_obs,p_obs,region_id,wall_distance_star,u_obs_mask,v_obs_mask,p_obs_mask
1710,C-train-5,contraction,region_aware_5pct,clean,0.568674,0.4,,,451.662,2,0.0999999999999999,0,0,1
827,C-train-5,contraction,region_aware_5pct,clean,8.85033,-0.255537,,,319.549,2,0.1022150191711511,0,0,1
607,C-train-5,contraction,region_aware_5pct,clean,11.6299,0.25,,,222.861,2,0.0999999999999999,0,0,1
1691,C-train-5,contraction,region_aware_5pct,clean,0.305441,0.433352,,,454.821,2,0.0666479999999999,0,0,1
657,C-train-5,contraction,region_aware_5pct,clean,10.9457,0.25,,,246.798,2,0.0999999999999999,0,0,1
1647,C-train-5,contraction,region_aware_5pct,clean,1.16735,-0.1,,,444.478,0,0.4,0,0,1
235,C-train-5,contraction,region_aware_5pct,clean,16.177,0.05,,,63.7798,0,0.3,0,0,1
664,C-train-5,contraction,region_aware_5pct,clean,10.9172,-0.15,,,247.795,0,0.1999999999999999,0,0,1
1876,C-train-5,contraction,region_aware_5pct,clean,0.12349,-0.123359,,,457.004,0,0.376641,0,0,1
488,C-train-5,contraction,region_aware_5pct,clean,13.1408,-0.15,,,170.0,0,0.1999999999999999,0,0,1
687,C-train-5,contraction,region_aware_5pct,clean,10.6464,-0.05,,,257.27,0,0.3,0,0,1
77,C-train-5,contraction,region_aware_5pct,clean,17.6673,-0.077326,,,11.6387,0,0.2726739999999999,0,0,1
1369,C-train-5,contraction,region_aware_5pct,clean,3.46227,-0.3,,,416.939,0,0.2,0,0,1
1850,C-train-5,contraction,region_aware_5pct,clean,0.173491,-0.0758729,,,456.404,0,0.4241271,0,0,1
317,C-train-5,contraction,region_aware_5pct,clean,15.2077,-0.15,,,97.6905,0,0.1999999999999999,0,0,1
1862,C-train-5,contraction,region_aware_5pct,clean,0.0883409,-0.0593282,,,457.426,0,0.4406718,0,0,1
1387,C-train-5,contraction,region_aware_5pct,clean,3.36249,-0.1,,,418.136,0,0.4,0,0,1
420,C-train-5,contraction,region_aware_5pct,clean,13.9391,-0.05,,,142.074,0,0.3,0,0,1
1495,C-train-5,contraction,region_aware_5pct,clean,2.43454,0.05,,,429.272,0,0.45,0,0,1
468,C-train-5,contraction,region_aware_5pct,clean,13.3831,0.05,,,161.522,0,0.3,0,0,1
