sample_id,case_id,family,sampling_tag,noise_tag,x_star,y_star,u_obs,v_obs,p_obs,region_id,wall_distance_star
783,C-train-5,contraction,region_aware_15pct,clean,9.44901,0.0501439,2.09195,-0.00161689,299.113,1,0.3008635979716293
1235,C-train-5,contraction,region_aware_15pct,clean,4.75939,0.298504,0.963997,-0.00545711,401.362,1,0.19900300835396828
1153,C-train-5,contraction,region_aware_15pct,clean,5.43789,0.0965593,1.48383,-0.00737308,392.814,1,0.389505620444962
924,C-train-5,contraction,region_aware_15pct,clean,7.75276,-0.195584,1.43803,0.0293437,351.584,1,0.19558347528585138
874,C-train-5,contraction,region_aware_15pct,clean,8.35143,0.158443,1.65586,-0.0209594,335.101,1,0.21125712404170816
1080,C-train-5,contraction,region_aware_15pct,clean,6.17847,0.25785,1.1169,-0.0249632,382.516,1,0.20377732166202256
1219,C-train-5,contraction,region_aware_15pct,clean,4.91904,-0.248019,1.13387,0.00730551,399.404,1,0.24775302401347282
1277,C-train-5,contraction,region_aware_15pct,clean,4.46006,-1.74498e-09,1.50294,2.3694e-07,404.958,1,0.49939917806596895
1040,C-train-5,contraction,region_aware_15pct,clean,6.53324,0.246537,1.16691,-0.0286336,376.836,1,0.19999184678568444
1106,C-train-5,contraction,region_aware_15pct,clean,5.95674,-0.0522337,1.57784,0.00633096,385.685,1,0.41786952734902244
1303,C-train-5,contraction,region_aware_15pct,clean,4.16072,-0.0999945,1.44045,0.00035621,408.558,1,0.3999778158095649
1347,C-train-5,contraction,region_aware_15pct,clean,3.7616,0.2,1.26,-2.50033e-05,413.347,1,0.3
798,C-train-5,contraction,region_aware_15pct,clean,9.24945,-0.0503447,2.08342,0.0027255,305.993,1,0.302068074708649
1231,C-train-5,contraction,region_aware_15pct,clean,4.75939,-0.298504,0.963992,0.0054626,401.362,1,0.19900300835396828
1284,C-train-5,contraction,region_aware_15pct,clean,4.40019,0.100063,1.44177,-0.00103074,405.681,1,0.3995352628677405
1143,C-train-5,contraction,region_aware_15pct,clean,5.55763,0.193166,1.305,-0.0144934,391.265,1,0.2897483703726592
953,C-train-5,contraction,region_aware_15pct,clean,7.45342,-0.101017,1.7407,0.0192832,358.638,1,0.3030503946348633
1349,C-train-5,contraction,region_aware_15pct,clean,3.68178,0.3,0.959997,-6.49501e-06,414.305,1,0.2
741,C-train-5,contraction,region_aware_15pct,clean,10.0477,0.0499999,2.09906,-4.50707e-05,278.215,1,0.3000001
854,C-train-5,contraction,region_aware_15pct,clean,8.55099,-0.156091,1.68099,0.0180008,329.024,1,0.20812245854902808
1363,C-train-5,contraction,region_aware_15pct,clean,3.56204,0.3,0.96,-5.03191e-07,415.742,1,0.2
1136,C-train-5,contraction,region_aware_15pct,clean,5.67736,-0.0965606,1.50264,0.0092106,389.616,1,0.3828726218431305
880,C-train-5,contraction,region_aware_15pct,clean,8.25165,-0.0532546,1.9701,0.0089077,337.944,1,0.3195273311351721
967,C-train-5,contraction,region_aware_15pct,clean,7.3287,0.203143,1.38037,-0.0310898,361.531,1,0.20657205576015128
1081,C-train-5,contraction,region_aware_15pct,clean,6.1563,-0.154171,1.44235,0.0190615,382.769,1,0.3083416021734193
1256,C-train-5,contraction,region_aware_15pct,clean,4.58977,-0.199766,1.26273,0.00321348,403.401,1,0.299011208809094
991,C-train-5,contraction,region_aware_15pct,clean,7.02936,-0.0248959,1.76578,0.00482801,367.614,1,0.39872793787456473
1329,C-train-5,contraction,region_aware_15pct,clean,3.96116,-1.74498e-09,1.50013,8.58823e-08,410.952,1,0.49999999825502
1128,C-train-5,contraction,region_aware_15pct,clean,5.69732,0.0972476,1.50349,-0.00943634,389.345,1,0.3815739614519333
