sample_id,case_id,family,sampling_tag,noise_tag,x_star,y_star,u_obs,v_obs,p_obs,region_id,wall_distance_star
10467,B-base__ip_skewed_bottom,bend,region_aware_5pct,noise_3pct,9.83664,11.9132,0.002134838967462077,1.326158821856492,1.0315542311198322,1,0.33663999999999883
9884,B-base__ip_skewed_bottom,bend,region_aware_5pct,noise_3pct,10.1364,11.2034,-0.0063433836910134584,1.399173284868577,8.369925947353266,1,0.36360000000000026
4125,B-base__ip_skewed_bottom,bend,region_aware_5pct,noise_3pct,7.43888,0.911761,1.1357643290222554,0.7684561615360014,136.41961116070965,1,0.35865879668610123
9319,B-base__ip_skewed_bottom,bend,region_aware_5pct,noise_3pct,9.90909,10.0767,-0.015540550351001612,1.459970904346869,20.14835580132906,1,0.4090900000000006
2791,B-base__ip_skewed_bottom,bend,region_aware_5pct,noise_3pct,4.91523,-0.00227922,1.441220738730607,0.24687046878100616,173.13274563107083,1,0.42834439483399134
4637,B-base__ip_skewed_bottom,bend,region_aware_5pct,noise_3pct,8.08087,1.62946,1.0750521740227406,1.0137501157163427,133.260091998656,1,0.4795584994629838
10077,B-base__ip_skewed_bottom,bend,region_aware_5pct,noise_3pct,10.2965,11.7065,0.003187721394007467,0.979126335141137,4.54937079596618,1,0.20350000000000035
6128,B-base__ip_skewed_bottom,bend,region_aware_5pct,noise_3pct,9.67758,3.98319,0.4710849706272153,1.412895405107969,94.474042456173,1,0.4748496091383734
5175,B-base__ip_skewed_bottom,bend,region_aware_5pct,noise_3pct,8.62607,2.5741,0.7016051237364257,0.9392032103394805,117.97882178047482,1,0.256501928680299
4786,B-base__ip_skewed_bottom,bend,region_aware_5pct,noise_3pct,8.3752,1.65708,0.9312583333610047,0.9347057376841058,127.34627239365749,1,0.3353159718928014
5948,B-base__ip_skewed_bottom,bend,region_aware_5pct,noise_3pct,9.77739,3.59493,0.3745045337342267,0.9834893753425938,98.27895093379341,1,0.24199737000694377
9248,B-base__ip_skewed_bottom,bend,region_aware_5pct,noise_3pct,9.95455,9.95888,0.0027163456078521477,1.451988133587309,24.696304408715513,1,0.4545499999999991
3231,B-base__ip_skewed_bottom,bend,region_aware_5pct,noise_3pct,5.693,0.5878,0.8369054774713249,0.2507272888441382,165.11722061967347,1,0.1708163292422018
3080,B-base__ip_skewed_bottom,bend,region_aware_5pct,noise_3pct,5.41987,0.329389,1.3461565155976258,0.3069771406279763,169.41126100809836,1,0.34567018657578696
3184,B-base__ip_skewed_bottom,bend,region_aware_5pct,noise_3pct,5.69309,0.120771,1.341154967315609,0.36969341814908135,164.39430995701352,1,0.3818395425960759
5107,B-base__ip_skewed_bottom,bend,region_aware_5pct,noise_3pct,8.72118,2.21943,0.9227924084830739,1.1800441812797375,120.69797071028545,1,0.4516737755557525
5372,B-base__ip_skewed_bottom,bend,region_aware_5pct,noise_3pct,8.78369,2.87586,0.5847221499825975,0.8840217132789442,111.50133307984557,1,0.2134876175327447
2202,B-base__ip_skewed_bottom,bend,region_aware_5pct,noise_3pct,3.85207,-0.318182,0.9102738608900293,9.681698270268876e-05,189.32915438506538,1,0.18181799999999998
4985,B-base__ip_skewed_bottom,bend,region_aware_5pct,noise_3pct,8.46663,2.16009,0.9657350557862989,1.0853715151536076,119.6757496709228,1,0.39030494668994287
3798,B-base__ip_skewed_bottom,bend,region_aware_5pct,noise_3pct,6.77054,0.649586,1.3188908526341103,0.6908733011983215,154.3891562976915,1,0.47481769047641187
5573,B-base__ip_skewed_bottom,bend,region_aware_5pct,noise_3pct,9.00089,3.14894,0.5712929611545708,0.9957174004679135,108.21105085125238,1,0.2565131734149624
2364,B-base__ip_skewed_bottom,bend,region_aware_5pct,noise_3pct,4.13399,-0.0236623,1.5090716719949295,0.056578354402814744,183.691219959484,1,0.47484765134181117
2156,B-base__ip_skewed_bottom,bend,region_aware_5pct,noise_3pct,3.77971,0.272727,1.0727511748630527,-0.012369633939327974,186.48191199848566,1,0.227273
6608,B-base__ip_skewed_bottom,bend,region_aware_5pct,noise_3pct,9.9663,4.87407,0.28816144075571404,1.4667001959281192,85.01365459250309,1,0.42838950072552784
2765,B-base__ip_skewed_bottom,bend,region_aware_5pct,noise_3pct,4.92231,-0.0951298,1.302654866349608,0.18768084113369965,174.211619373483,1,0.3354835538423586
5684,B-base__ip_skewed_bottom,bend,region_aware_5pct,noise_3pct,9.5774,3.05666,0.4251152658519186,0.7952101442746753,109.44648037299855,1,0.1936031590455709
6757,B-base__ip_skewed_bottom,bend,region_aware_5pct,noise_3pct,10.1551,5.16788,0.1801011196051602,1.1701878932462404,81.19222928475156,1,0.28890672229115566
4659,B-base__ip_skewed_bottom,bend,region_aware_5pct,noise_3pct,7.99211,1.8526,0.8536224781047325,0.8335743693989094,130.55287044370644,1,0.2565500963771701
4979,B-base__ip_skewed_bottom,bend,region_aware_5pct,noise_3pct,8.34863,2.2941,0.6672876908880052,0.7761884462795036,122.41446775810044,1,0.21351710305482552
