sample_id,case_id,family,sampling_tag,noise_tag,x_star,y_star,u_obs,v_obs,p_obs,region_id,wall_distance_star
3868,B-train-1__ip_blunted,bend,uniform_10pct,clean,6.73268,0.982811,0.91234,0.496918,149.258,1,0.21311871433816787
10084,B-train-1__ip_blunted,bend,uniform_10pct,clean,9.81818,11.3998,-4.71482e-11,1.30165,7.20274,1,0.3181799999999996
90,B-train-1__ip_blunted,bend,uniform_10pct,clean,0.0824211,-0.306813,1.05767,0.0879028,234.203,0,0.193187
8907,B-train-1__ip_blunted,bend,uniform_10pct,clean,10.1364,9.32215,4.64468e-09,1.38843,32.1342,0,0.36360000000000015
2293,B-train-1__ip_blunted,bend,uniform_10pct,clean,4.04523,-0.403249,0.509048,0.00715231,184.628,2,0.09659125864192575
4813,B-train-1__ip_blunted,bend,uniform_10pct,clean,8.43283,1.64932,0.842954,0.858869,127.925,1,0.28884887711625584
9509,B-train-1__ip_blunted,bend,uniform_10pct,clean,9.59091,10.4592,-1.34448e-10,0.495868,18.4901,2,0.09090999999999888
6291,B-train-1__ip_blunted,bend,uniform_10pct,clean,10.1079,4.24611,0.197673,0.688417,92.149,2,0.1452716389998221
7643,B-train-1__ip_blunted,bend,uniform_10pct,clean,9.77273,6.85381,-0.000298548,1.18961,61.7512,0,0.2727299999999992
9885,B-train-1__ip_blunted,bend,uniform_10pct,clean,10.0455,11.1868,3.71283e-11,1.4876,9.7579,1,0.4544999999999998
7305,B-train-1__ip_blunted,bend,uniform_10pct,clean,9.86364,6.2295,0.00814559,1.39105,69.2352,0,0.3636400000000002
2439,B-train-1__ip_blunted,bend,uniform_10pct,clean,4.26709,0.0710958,1.48153,0.0740953,181.959,1,0.4349171924195909
6068,B-train-1__ip_blunted,bend,uniform_10pct,clean,9.54959,3.8966,0.525994,1.38777,98.1072,1,0.4348328306785527
701,B-train-1__ip_blunted,bend,uniform_10pct,clean,0.949599,0.0909091,1.4503,-0.000259558,221.806,0,0.4090909
7274,B-train-1__ip_blunted,bend,uniform_10pct,clean,10.0455,6.18401,0.012086,1.48615,69.7957,0,0.45449999999999946
6431,B-train-1__ip_blunted,bend,uniform_10pct,clean,9.50473,4.63763,0.211845,0.856054,89.4827,1,0.17081161649723686
4772,B-train-1__ip_blunted,bend,uniform_10pct,clean,8.0585,2.10077,0.48422,0.503997,127.157,2,0.12809175857146116
7750,B-train-1__ip_blunted,bend,uniform_10pct,clean,10.1364,7.11016,-0.00023242,1.38857,58.6785,0,0.3636
7632,B-train-1__ip_blunted,bend,uniform_10pct,clean,10.1818,6.88069,-0.000339715,1.30204,61.4339,0,0.3181999999999992
7526,B-train-1__ip_blunted,bend,uniform_10pct,clean,9.54545,6.63675,-1.6681e-05,0.259982,64.3478,2,0.0454500000000006
5994,B-train-1__ip_blunted,bend,uniform_10pct,clean,9.41366,3.79443,0.520623,1.27789,99.8788,1,0.3457038601437894
3139,B-train-1__ip_blunted,bend,uniform_10pct,clean,5.50882,0.444753,1.13436,0.308076,166.088,1,0.2565012831935505
7902,B-train-1__ip_blunted,bend,uniform_10pct,clean,9.59091,7.3665,-9.32363e-06,0.495837,55.6022,2,0.09090999999999905
4311,B-train-1__ip_blunted,bend,uniform_10pct,clean,7.67746,1.11037,1.11629,0.839553,138.729,1,0.38181451829874646
8214,B-train-1__ip_blunted,bend,uniform_10pct,clean,9.72727,7.95774,-2.01969e-07,1.05372,48.5071,0,0.22727000000000064
7783,B-train-1__ip_blunted,bend,uniform_10pct,clean,9.54545,7.1391,-6.71747e-06,0.260273,58.3308,2,0.0454500000000006
1116,B-train-1__ip_blunted,bend,uniform_10pct,clean,1.72276,0.181818,1.30165,3.04241e-06,212.525,0,0.31818199999999996
3547,B-train-1__ip_blunted,bend,uniform_10pct,clean,6.27988,0.520419,1.3703,0.570142,156.786,1,0.434952464001797
7469,B-train-1__ip_blunted,bend,uniform_10pct,clean,10.0,6.5706,0.000371845,1.50001,65.1529,0,0.49999999999999994
6968,B-train-1__ip_blunted,bend,uniform_10pct,clean,9.8735,5.55525,0.110748,1.44009,77.4386,1,0.3903144918162056
10114,B-train-1__ip_blunted,bend,uniform_10pct,clean,10.2726,11.7434,3.50709e-11,1.05416,3.07933,1,0.2273999999999997
9605,B-train-1__ip_blunted,bend,uniform_10pct,clean,10.3636,10.7837,1.29636e-10,0.706611,14.5953,2,0.13640000000000035
937,B-train-1__ip_blunted,bend,uniform_10pct,clean,1.4044,-0.0454545,1.48762,-4.24634e-06,216.346,0,0.4545455
5252,B-train-1__ip_blunted,bend,uniform_10pct,clean,9.07912,2.34425,0.624737,0.867979,116.958,1,0.24204761628054605
1797,B-train-1__ip_blunted,bend,uniform_10pct,clean,3.05099,0.0909091,1.45024,-0.000379256,196.587,0,0.4090909
6417,B-train-1__ip_blunted,bend,uniform_10pct,clean,10.0293,4.50781,0.289055,1.16811,89.4822,1,0.2887932343142863
6482,B-train-1__ip_blunted,bend,uniform_10pct,clean,10.2134,4.66726,0.150166,0.70024,87.2246,2,0.14527455608033346
9646,B-train-1__ip_blunted,bend,uniform_10pct,clean,10.0,10.7093,-1.12854e-11,1.5,15.4884,1,0.4999999999999997
508,B-train-1__ip_blunted,bend,uniform_10pct,clean,0.567152,-0.0909091,1.44178,0.00795263,226.406,0,0.4090909
7351,B-train-1__ip_blunted,bend,uniform_10pct,clean,9.86364,6.30392,0.00502724,1.38978,68.3419,0,0.3636400000000002
6343,B-train-1__ip_blunted,bend,uniform_10pct,clean,10.1463,4.38568,0.181937,0.692731,90.5077,2,0.14523542903436937
6668,B-train-1__ip_blunted,bend,uniform_10pct,clean,9.59222,5.05911,0.146235,0.869948,84.009,1,0.17081991607033764
