sample_id,case_id,family,sampling_tag,noise_tag,x_star,y_star,u_obs,v_obs,p_obs,region_id,wall_distance_star,segment_id_raw,xi_section_star,eta_section_star,section_width_star,u_obs_mask,v_obs_mask,p_obs_mask
1959,B-base,bend,section_bands_4,clean,3.4014,-0.409091,,,192.368,2,0.090909,0,3.4014,-0.409091,0.08,0,0,1
1960,B-base,bend,section_bands_4,clean,3.40346,-0.454545,,,192.343,2,0.045455,0,3.40346,-0.454545,0.08,0,0,1
1973,B-base,bend,section_bands_4,clean,3.40553,-0.363636,,,192.319,2,0.1363639999999999,0,3.40553,-0.363636,0.08,0,0,1
1974,B-base,bend,section_bands_4,clean,3.40553,-0.318182,,,192.32,0,0.1818179999999999,0,3.40553,-0.318182,0.08,0,0,1
1981,B-base,bend,section_bands_4,clean,3.40553,-0.181818,,,192.325,0,0.3181819999999999,0,3.40553,-0.181818,0.08,0,0,1
1978,B-base,bend,section_bands_4,clean,3.40553,-0.0454545,,,192.33,0,0.4545455,0,3.40553,-0.0454545,0.08,0,0,1
1977,B-base,bend,section_bands_4,clean,3.40553,-1.12722e-08,,,192.332,0,0.4999999887278,0,3.40553,-1.12722e-08,0.08,0,0,1
1992,B-base,bend,section_bands_4,clean,3.40553,0.136364,,,192.338,0,0.3636359999999999,0,3.40553,0.136364,0.08,0,0,1
1993,B-base,bend,section_bands_4,clean,3.40553,0.181818,,,192.34,0,0.3181819999999999,0,3.40553,0.181818,0.08,0,0,1
1991,B-base,bend,section_bands_4,clean,3.40553,0.227273,,,192.342,0,0.272727,0,3.40553,0.227273,0.08,0,0,1
1965,B-base,bend,section_bands_4,clean,3.40553,0.318182,,,192.344,0,0.1818179999999999,0,3.40553,0.318182,0.08,0,0,1
1966,B-base,bend,section_bands_4,clean,3.40553,0.363636,,,192.345,2,0.1363639999999999,0,3.40553,0.363636,0.08,0,0,1
1964,B-base,bend,section_bands_4,clean,3.4076,0.454545,,,192.322,2,0.045455,0,3.4076,0.454545,0.08,0,0,1
1963,B-base,bend,section_bands_4,clean,3.40967,0.409091,,,192.297,2,0.090909,0,3.40967,0.409091,0.08,0,0,1
1988,B-base,bend,section_bands_4,clean,3.41587,0.272727,,,192.219,0,0.227273,0,3.41587,0.272727,0.08,0,0,1
1995,B-base,bend,section_bands_4,clean,3.42414,0.0909091,,,192.113,0,0.4090909,0,3.42414,0.0909091,0.08,0,0,1
1996,B-base,bend,section_bands_4,clean,3.42621,0.0454545,,,192.086,0,0.4545455,0,3.42621,0.0454545,0.08,0,0,1
2003,B-base,bend,section_bands_4,clean,3.43241,-0.0909091,,,192.005,0,0.4090909,0,3.43241,-0.0909091,0.08,0,0,1
2004,B-base,bend,section_bands_4,clean,3.43447,-0.136364,,,191.978,0,0.3636359999999999,0,3.43447,-0.136364,0.08,0,0,1
1994,B-base,bend,section_bands_4,clean,3.43447,0.204545,,,191.994,0,0.295455,0,3.43447,0.204545,0.08,0,0,1
2001,B-base,bend,section_bands_4,clean,3.43861,-0.227273,,,191.925,0,0.272727,0,3.43861,-0.227273,0.08,0,0,1
2000,B-base,bend,section_bands_4,clean,3.44068,-0.272727,,,191.898,0,0.227273,0,3.44068,-0.272727,0.08,0,0,1
1998,B-base,bend,section_bands_4,clean,3.44274,-0.318182,,,191.871,0,0.1818179999999999,0,3.44274,-0.318182,0.08,0,0,1
1983,B-base,bend,section_bands_4,clean,3.44688,-0.409091,,,191.819,2,0.090909,0,3.44688,-0.409091,0.08,0,0,1
1984,B-base,bend,section_bands_4,clean,3.45101,-0.454545,,,191.769,2,0.045455,0,3.45101,-0.454545,0.08,0,0,1
1999,B-base,bend,section_bands_4,clean,3.45101,-0.363636,,,191.77,2,0.1363639999999999,0,3.45101,-0.363636,0.08,0,0,1
2005,B-base,bend,section_bands_4,clean,3.45101,-0.181818,,,191.777,0,0.3181819999999999,0,3.45101,-0.181818,0.08,0,0,1
2002,B-base,bend,section_bands_4,clean,3.45101,-0.0454545,,,191.784,0,0.4545455,0,3.45101,-0.0454545,0.08,0,0,1
1997,B-base,bend,section_bands_4,clean,3.45101,-1.12722e-08,,,191.786,0,0.4999999887278,0,3.45101,-1.12722e-08,0.08,0,0,1
2017,B-base,bend,section_bands_4,clean,3.45101,0.136364,,,191.793,0,0.3636359999999999,0,3.45101,0.136364,0.08,0,0,1
2013,B-base,bend,section_bands_4,clean,3.45101,0.272727,,,191.799,0,0.227273,0,3.45101,0.272727,0.08,0,0,1
1989,B-base,bend,section_bands_4,clean,3.45101,0.318182,,,191.801,0,0.1818179999999999,0,3.45101,0.318182,0.08,0,0,1
1986,B-base,bend,section_bands_4,clean,3.45101,0.409091,,,191.804,2,0.090909,0,3.45101,0.409091,0.08,0,0,1
1987,B-base,bend,section_bands_4,clean,3.45101,0.454545,,,191.804,2,0.045455,0,3.45101,0.454545,0.08,0,0,1
1990,B-base,bend,section_bands_4,clean,3.45721,0.363636,,,191.729,2,0.1363639999999999,0,3.45721,0.363636,0.08,0,0,1
2019,B-base,bend,section_bands_4,clean,3.46032,0.0909091,,,191.679,0,0.4090909,0,3.46032,0.0909091,0.08,0,0,1
2016,B-base,bend,section_bands_4,clean,3.46342,0.227273,,,191.649,0,0.272727,0,3.46342,0.227273,0.08,0,0,1
2018,B-base,bend,section_bands_4,clean,3.46548,0.181818,,,191.622,0,0.3181819999999999,0,3.46548,0.181818,0.08,0,0,1
2020,B-base,bend,section_bands_4,clean,3.47169,0.0454545,,,191.541,0,0.4545455,0,3.47169,0.0454545,0.08,0,0,1
2029,B-base,bend,section_bands_4,clean,3.47995,-0.136364,,,191.432,0,0.3636359999999999,0,3.47995,-0.136364,0.08,0,0,1
8122,B-base,bend,section_bands_4,clean,10.4091,7.8213,,,50.1443,2,0.0908999999999996,2,1.8213,-0.40910000000000035,0.08,0,0,1
8125,B-base,bend,section_bands_4,clean,10.3182,7.8213,,,50.1443,0,0.1818000000000009,2,1.8213,-0.31819999999999904,0.08,0,0,1
8124,B-base,bend,section_bands_4,clean,10.2727,7.8213,,,50.1443,0,0.2272999999999997,2,1.8213,-0.2727000000000003,0.08,0,0,1
8128,B-base,bend,section_bands_4,clean,10.2273,7.8213,,,50.1443,0,0.2727000000000005,2,1.8213,-0.2272999999999995,0.08,0,0,1
8127,B-base,bend,section_bands_4,clean,10.1364,7.8213,,,50.1443,0,0.3636,2,1.8213,-0.13639999999999997,0.08,0,0,1
8123,B-base,bend,section_bands_4,clean,10.0909,7.8213,,,50.1443,0,0.4091000000000006,2,1.8213,-0.09089999999999943,0.08,0,0,1
8140,B-base,bend,section_bands_4,clean,9.90909,7.8213,,,50.1444,0,0.4090900000000007,2,1.8213,0.09090999999999927,0.08,0,0,1
8142,B-base,bend,section_bands_4,clean,9.72727,7.8213,,,50.1444,0,0.2272700000000006,2,1.8213,0.27272999999999936,0.08,0,0,1
8130,B-base,bend,section_bands_4,clean,9.63636,7.8213,,,50.1444,2,0.1363599999999997,2,1.8213,0.3636400000000003,0.08,0,0,1
8132,B-base,bend,section_bands_4,clean,9.59091,7.8213,,,50.1444,2,0.090909999999999,2,1.8213,0.40909000000000095,0.08,0,0,1
8134,B-base,bend,section_bands_4,clean,9.54545,7.8213,,,50.1444,2,0.0454500000000005,2,1.8213,0.45454999999999945,0.08,0,0,1
8120,B-base,bend,section_bands_4,clean,10.4545,7.82337,,,50.1195,2,0.0455000000000006,2,1.8233699999999997,-0.45449999999999935,0.08,0,0,1
8121,B-base,bend,section_bands_4,clean,10.3636,7.82751,,,50.0699,2,0.1364000000000002,2,1.8275100000000002,-0.3635999999999998,0.08,0,0,1
8129,B-base,bend,section_bands_4,clean,10.1818,7.83577,,,49.9707,0,0.3181999999999992,2,1.8357700000000001,-0.18180000000000074,0.08,0,0,1
8135,B-base,bend,section_bands_4,clean,10.0455,7.84198,,,49.8963,0,0.4544999999999995,2,1.8419800000000004,-0.04550000000000043,0.08,0,0,1
8136,B-base,bend,section_bands_4,clean,10.0,7.84404,,,49.8715,0,0.4999999999999999,2,1.8440399999999997,1.1291488417498425e-16,0.08,0,0,1
8162,B-base,bend,section_bands_4,clean,9.86364,7.85025,,,49.7971,0,0.3636400000000001,2,1.85025,0.13635999999999993,0.08,0,0,1
8126,B-base,bend,section_bands_4,clean,10.1136,7.85231,,,49.7722,0,0.3864000000000002,2,1.8523100000000001,-0.11359999999999981,0.08,0,0,1
8161,B-base,bend,section_bands_4,clean,9.81818,7.85231,,,49.7723,0,0.3181799999999998,2,1.8523100000000001,0.1818200000000002,0.08,0,0,1
8166,B-base,bend,section_bands_4,clean,9.72727,7.85645,,,49.7227,0,0.2272700000000006,2,1.8564499999999997,0.27272999999999936,0.08,0,0,1
8155,B-base,bend,section_bands_4,clean,9.68182,7.85851,,,49.6979,0,0.1818199999999999,2,1.8585099999999999,0.31818,0.08,0,0,1
8154,B-base,bend,section_bands_4,clean,9.63636,7.86058,,,49.6731,2,0.1363599999999997,2,1.8605799999999997,0.3636400000000003,0.08,0,0,1
8158,B-base,bend,section_bands_4,clean,9.54545,7.86472,,,49.6235,2,0.0454500000000005,2,1.8647200000000002,0.45454999999999945,0.08,0,0,1
8144,B-base,bend,section_bands_4,clean,10.4545,7.86678,,,49.5985,2,0.0455000000000006,2,1.8667800000000003,-0.45449999999999935,0.08,0,0,1
8145,B-base,bend,section_bands_4,clean,10.3636,7.86678,,,49.5985,2,0.1364000000000002,2,1.8667800000000003,-0.3635999999999998,0.08,0,0,1
8149,B-base,bend,section_bands_4,clean,10.2727,7.86678,,,49.5985,0,0.2272999999999997,2,1.8667800000000003,-0.2727000000000003,0.08,0,0,1
8160,B-base,bend,section_bands_4,clean,9.95455,7.86678,,,49.5986,0,0.4545499999999992,2,1.8667800000000003,0.04545000000000077,0.08,0,0,1
