sample_id,case_id,family,sampling_tag,noise_tag,x_star,y_star,u_obs,v_obs,p_obs,region_id,wall_distance_star,u_obs_mask,v_obs_mask,p_obs_mask
1011,C-train-3,contraction,region_aware_5pct,clean,6.18399,-4.00674e-09,,,898.938,1,0.3535600091713173,0,0,1
1194,C-train-3,contraction,region_aware_5pct,clean,8.41625,0.0833333,,,728.039,1,0.1666667,0,0,1
794,C-train-3,contraction,region_aware_5pct,clean,4.38583,0.225916,,,932.63,1,0.272152481847222,0,0,1
892,C-train-3,contraction,region_aware_5pct,clean,5.11962,-0.27937,,,923.184,1,0.1862469966193988,0,0,1
891,C-train-3,contraction,region_aware_5pct,clean,5.18171,-0.181292,,,922.082,1,0.2794371210067971,0,0,1
1039,C-train-3,contraction,region_aware_5pct,clean,6.46908,-0.0483624,,,887.61,1,0.2736499279338731,0,0,1
1195,C-train-3,contraction,region_aware_5pct,clean,8.40147,-4.00674e-09,,,729.459,1,0.24999999599326,0,0,1
744,C-train-3,contraction,region_aware_5pct,clean,4.05522,0.227271,,,936.594,1,0.2727225581237547,0,0,1
711,C-train-3,contraction,region_aware_5pct,clean,3.78912,-0.136364,,,939.784,1,0.3636359999999999,0,0,1
723,C-train-3,contraction,region_aware_5pct,clean,3.90201,-0.227272,,,938.43,1,0.2727279999999999,0,0,1
1067,C-train-3,contraction,region_aware_5pct,clean,6.74151,0.129875,,,873.906,1,0.1658639970745988,0,0,1
863,C-train-3,contraction,region_aware_5pct,clean,4.94222,0.0434347,,,925.459,1,0.4343475619926156,0,0,1
1049,C-train-3,contraction,region_aware_5pct,clean,6.53877,0.134936,,,884.709,1,0.1799148935437299,0,0,1
946,C-train-3,contraction,region_aware_5pct,clean,5.61239,-0.0418403,,,914.263,1,0.3774581587372446,0,0,1
805,C-train-3,contraction,region_aware_5pct,clean,4.49872,0.315646,,,931.302,1,0.180369586442252,0,0,1
708,C-train-3,contraction,region_aware_5pct,clean,3.78912,-0.0454546,,,939.784,1,0.4545454,0,0,1
729,C-train-3,contraction,region_aware_5pct,clean,3.94636,-0.045453,,,937.898,1,0.454547,0,0,1
1063,C-train-3,contraction,region_aware_5pct,clean,6.71617,-0.127702,,,875.344,1,0.1702701332342032,0,0,1
821,C-train-3,contraction,region_aware_5pct,clean,4.58742,0.22442,,,930.17,1,0.2693038732748103,0,0,1
696,C-train-3,contraction,region_aware_5pct,clean,3.70042,-0.227273,,,940.848,1,0.272727,0,0,1
980,C-train-3,contraction,region_aware_5pct,clean,5.8292,-0.219399,,,909.853,1,0.1755195198232004,0,0,1
706,C-train-3,contraction,region_aware_5pct,clean,3.78912,0.318182,,,939.783,1,0.1818179999999999,0,0,1
917,C-train-3,contraction,region_aware_5pct,clean,5.29702,0.270508,,,920.458,1,0.1803388082163163,0,0,1
990,C-train-3,contraction,region_aware_5pct,clean,5.97703,-0.121281,,,905.599,1,0.2564105601763186,0,0,1
847,C-train-3,contraction,region_aware_5pct,clean,4.82127,-0.130104,,,927.135,1,0.3543746681763856,0,0,1
851,C-train-3,contraction,region_aware_5pct,clean,4.85352,-0.219464,,,926.773,1,0.2633579743660201,0,0,1
1150,C-train-3,contraction,region_aware_5pct,clean,7.78057,-0.0834601,,,789.053,1,0.1669193975008258,0,0,1
862,C-train-3,contraction,region_aware_5pct,clean,4.91803,-0.215799,,,925.912,1,0.2634277643461783,0,0,1
797,C-train-3,contraction,region_aware_5pct,clean,4.35357,-0.13647,,,933.003,1,0.3620242525248853,0,0,1
755,C-train-3,contraction,region_aware_5pct,clean,4.11973,0.227194,,,935.823,1,0.2727419288134597,0,0,1
865,C-train-3,contraction,region_aware_5pct,clean,4.9261,-0.303127,,,925.92,1,0.175623688110445,0,0,1
1127,C-train-3,contraction,region_aware_5pct,clean,7.55882,-0.000802128,,,809.931,1,0.2520217475241065,0,0,1
1745,C-train-3,contraction,region_aware_5pct,clean,15.4974,0.166667,,,48.2514,2,0.0833329999999999,0,0,1
1179,C-train-3,contraction,region_aware_5pct,clean,8.20929,0.166667,,,747.908,2,0.0833329999999999,0,0,1
1357,C-train-3,contraction,region_aware_5pct,clean,10.5302,0.166667,,,525.096,2,0.0833329999999999,0,0,1
1334,C-train-3,contraction,region_aware_5pct,clean,10.2641,-0.166667,,,550.642,2,0.0833329999999999,0,0,1
31,C-train-3,contraction,region_aware_5pct,clean,0.0948218,-0.449557,,,984.115,2,0.050443,0,0,1
1772,C-train-3,contraction,region_aware_5pct,clean,15.8173,0.195208,,,17.5429,2,0.054792,0,0,1
1080,C-train-3,contraction,region_aware_5pct,clean,6.90835,-0.189978,,,863.939,2,0.0923071502677967,0,0,1
293,C-train-3,contraction,region_aware_5pct,clean,0.217131,0.393923,,,982.647,2,0.1060769999999999,0,0,1
628,C-train-3,contraction,region_aware_5pct,clean,3.25693,-0.409091,,,946.17,2,0.090909,0,0,1
1198,C-train-3,contraction,region_aware_5pct,clean,8.38668,-0.166667,,,730.878,2,0.0833329999999999,0,0,1
1521,C-train-3,contraction,region_aware_5pct,clean,12.7477,0.166667,,,312.219,2,0.0833329999999999,0,0,1
1115,C-train-3,contraction,region_aware_5pct,clean,7.33707,0.172493,,,830.396,2,0.0862459110400766,0,0,1
1594,C-train-3,contraction,region_aware_5pct,clean,13.6347,-0.166667,,,227.068,2,0.0833329999999999,0,0,1
1636,C-train-3,contraction,region_aware_5pct,clean,14.1669,0.166667,,,175.978,2,0.0833329999999999,0,0,1
1645,C-train-3,contraction,region_aware_5pct,clean,14.2408,-0.166667,,,168.882,2,0.0833329999999999,0,0,1
1769,C-train-3,contraction,region_aware_5pct,clean,15.9133,0.195215,,,8.32296,2,0.054785,0,0,1
1828,C-train-3,contraction,region_aware_5pct,clean,15.9817,-0.165625,,,1.76154,2,0.084375,0,0,1
1336,C-train-3,contraction,region_aware_5pct,clean,10.2641,0.166667,,,550.642,2,0.0833329999999999,0,0,1
414,C-train-3,contraction,region_aware_5pct,clean,1.74905,-0.409091,,,964.264,2,0.090909,0,0,1
651,C-train-3,contraction,region_aware_5pct,clean,3.35369,0.409091,,,945.009,2,0.090909,0,0,1
958,C-train-3,contraction,region_aware_5pct,clean,5.64196,-0.321699,,,914.496,2,0.0943709842077992,0,0,1
728,C-train-3,contraction,region_aware_5pct,clean,3.95846,0.409093,,,937.75,2,0.090907,0,0,1
663,C-train-3,contraction,region_aware_5pct,clean,3.43433,0.409091,,,944.041,2,0.090909,0,0,1
1609,C-train-3,contraction,region_aware_5pct,clean,13.8121,-0.166667,,,210.038,2,0.0833329999999999,0,0,1
1015,C-train-3,contraction,region_aware_5pct,clean,6.18399,0.26517,,,900.098,2,0.0883900131780573,0,0,1
361,C-train-3,contraction,region_aware_5pct,clean,1.35393,0.0454545,,,969.006,0,0.4545455,0,0,1
516,C-train-3,contraction,region_aware_5pct,clean,2.45864,-0.0454546,,,955.749,0,0.4545454,0,0,1
261,C-train-3,contraction,region_aware_5pct,clean,0.0677186,0.197446,,,984.44,0,0.302554,0,0,1
234,C-train-3,contraction,region_aware_5pct,clean,0.145074,0.198078,,,983.512,0,0.301922,0,0,1
1394,C-train-3,contraction,region_aware_5pct,clean,11.0181,-4.00674e-09,,,478.263,0,0.24999999599326,0,0,1
298,C-train-3,contraction,region_aware_5pct,clean,1.02333,0.318182,,,972.973,0,0.1818179999999999,0,0,1
197,C-train-3,contraction,region_aware_5pct,clean,0.612087,0.318182,,,977.908,0,0.1818179999999999,0,0,1
166,C-train-3,contraction,region_aware_5pct,clean,0.59596,0.136364,,,978.102,0,0.3636359999999999,0,0,1
347,C-train-3,contraction,region_aware_5pct,clean,1.39425,-0.227273,,,968.522,0,0.272727,0,0,1
501,C-train-3,contraction,region_aware_5pct,clean,2.28124,0.318182,,,957.878,0,0.1818179999999999,0,0,1
338,C-train-3,contraction,region_aware_5pct,clean,1.25717,0.0454545,,,970.167,0,0.4545455,0,0,1
75,C-train-3,contraction,region_aware_5pct,clean,0.304043,-0.238708,,,981.605,0,0.2612919999999999,0,0,1
542,C-train-3,contraction,region_aware_5pct,clean,2.63604,-0.0454546,,,953.621,0,0.4545454,0,0,1
214,C-train-3,contraction,region_aware_5pct,clean,0.813676,-0.0454546,,,975.489,0,0.4545454,0,0,1
