sample_id,case_id,family,sampling_tag,noise_tag,x_star,y_star,u_obs,v_obs,p_obs,region_id,wall_distance_star
190,C-train-3,contraction,uniform_10pct,clean,0.684659,0.136364,1.38843,6.31574e-09,977.037,0,0.36363599999999996
130,C-train-3,contraction,uniform_10pct,clean,0.59596,-0.409091,0.495868,-6.68626e-09,978.102,2,0.09090900000000002
709,C-train-3,contraction,uniform_10pct,clean,3.78912,0.136364,1.38848,-0.000158663,939.784,1,0.36363599999999996
289,C-train-3,contraction,uniform_10pct,clean,0.0977541,0.263804,1.08244,8.22854e-09,984.08,0,0.23619600000000002
32,C-train-3,contraction,uniform_10pct,clean,0.132113,-0.298768,0.964425,-9.78202e-09,983.668,0,0.20123200000000002
770,C-train-3,contraction,uniform_10pct,clean,4.17617,-0.136457,1.39034,0.00262988,935.141,1,0.36334328347592476
997,C-train-3,contraction,uniform_10pct,clean,6.03986,0.0974481,1.89147,-0.057418,903.711,1,0.2728820430234907
272,C-train-3,contraction,uniform_10pct,clean,0.870121,0.409091,0.495868,6.59606e-09,974.812,2,0.09090900000000002
1505,C-train-3,contraction,uniform_10pct,clean,12.4964,0.166667,1.66667,1.55581e-09,336.345,2,0.08333299999999999
1810,C-train-3,contraction,uniform_10pct,clean,15.8802,-0.0380683,2.93044,-2.1516e-11,11.5029,0,0.2119317
1753,C-train-3,contraction,uniform_10pct,clean,15.9786,0.19687,1.13963,1.8399e-11,2.05136,2,0.05313000000000001
1330,C-train-3,contraction,uniform_10pct,clean,10.1754,0.0833333,2.66666,2.05894e-09,559.157,0,0.1666667
203,C-train-3,contraction,uniform_10pct,clean,0.0611406,0.105419,1.43332,2.8606e-09,984.519,0,0.394581
1369,C-train-3,contraction,uniform_10pct,clean,10.7076,-0.166667,1.66667,-2.34808e-09,508.066,2,0.08333299999999999
1660,C-train-3,contraction,uniform_10pct,clean,14.4626,-0.0833333,2.66666,-5.44995e-10,147.594,0,0.1666667
139,C-train-3,contraction,uniform_10pct,clean,0.241272,0.0227061,1.49691,1.28871e-09,982.358,0,0.4772939
1026,C-train-3,contraction,uniform_10pct,clean,6.27268,0.257579,0.948807,-0.0797052,896.943,2,0.08586009937738731
1266,C-train-3,contraction,uniform_10pct,clean,9.36237,0.166667,1.66667,2.95057e-09,637.212,2,0.08333299999999999
1102,C-train-3,contraction,uniform_10pct,clean,7.24837,-4.00674e-09,2.85433,2.34429e-05,837.404,1,0.262263295227742
129,C-train-3,contraction,uniform_10pct,clean,0.59596,-0.318182,0.892562,-9.48009e-09,978.102,0,0.18181799999999998
248,C-train-3,contraction,uniform_10pct,clean,1.03945,-0.227273,1.19008,-8.77685e-09,972.78,0,0.272727
451,C-train-3,contraction,uniform_10pct,clean,1.95063,0.227273,1.19008,8.41983e-09,961.845,0,0.272727
671,C-train-3,contraction,uniform_10pct,clean,3.52303,-0.227273,1.19008,2.53093e-06,942.977,1,0.272727
434,C-train-3,contraction,uniform_10pct,clean,1.76517,0.318182,0.892562,9.07936e-09,964.071,0,0.18181799999999998
1343,C-train-3,contraction,uniform_10pct,clean,10.3676,0.166667,1.66667,2.49703e-09,540.707,2,0.08333299999999999
1491,C-train-3,contraction,uniform_10pct,clean,12.3042,0.166667,1.66667,1.64954e-09,354.795,2,0.08333299999999999
1370,C-train-3,contraction,uniform_10pct,clean,10.7076,0.0833333,2.66666,1.87676e-09,508.066,0,0.1666667
488,C-train-3,contraction,uniform_10pct,clean,2.16835,0.227273,1.19008,7.93866e-09,959.233,0,0.272727
817,C-train-3,contraction,uniform_10pct,clean,4.58742,-0.403956,0.496782,0.0122988,930.295,2,0.0897678732748104
687,C-train-3,contraction,uniform_10pct,clean,3.61172,0.409091,0.495874,-1.05997e-06,941.912,2,0.09090900000000002
952,C-train-3,contraction,uniform_10pct,clean,5.58283,0.238019,1.20709,-0.0727275,915.298,1,0.18446864005569155
1329,C-train-3,contraction,uniform_10pct,clean,10.1607,0.166667,1.66667,2.59339e-09,560.576,2,0.08333299999999999
43,C-train-3,contraction,uniform_10pct,clean,0.207467,-0.257723,1.10147,-1.06215e-08,982.763,0,0.24227700000000002
1489,C-train-3,contraction,uniform_10pct,clean,12.2747,0.0833333,2.66666,1.32065e-09,357.633,0,0.1666667
