sample_id,case_id,family,sampling_tag,noise_tag,x_star,y_star,u_obs,v_obs,p_obs,region_id,wall_distance_star,u_obs_mask,v_obs_mask,p_obs_mask
1011,C-train-3,contraction,region_aware_5pct,noise_3pct,6.18399,-4.00674e-09,,,895.5159824625812,1,0.3535600091713173,0,0,1
1194,C-train-3,contraction,region_aware_5pct,noise_3pct,8.41625,0.0833333,,,739.1955129848487,1,0.1666667,0,0,1
794,C-train-3,contraction,region_aware_5pct,noise_3pct,4.38583,0.225916,,,938.314315465494,1,0.272152481847222,0,0,1
892,C-train-3,contraction,region_aware_5pct,noise_3pct,5.11962,-0.27937,,,918.5179239622436,1,0.1862469966193988,0,0,1
891,C-train-3,contraction,region_aware_5pct,noise_3pct,5.18171,-0.181292,,,924.120770675264,1,0.2794371210067971,0,0,1
1039,C-train-3,contraction,region_aware_5pct,noise_3pct,6.46908,-0.0483624,,,883.3166722710056,1,0.2736499279338731,0,0,1
1195,C-train-3,contraction,region_aware_5pct,noise_3pct,8.40147,-4.00674e-09,,,743.2080060155523,1,0.24999999599326,0,0,1
744,C-train-3,contraction,region_aware_5pct,noise_3pct,4.05522,0.227271,,,945.8354200203254,1,0.2727225581237547,0,0,1
711,C-train-3,contraction,region_aware_5pct,noise_3pct,3.78912,-0.136364,,,928.2884757673418,1,0.3636359999999999,0,0,1
723,C-train-3,contraction,region_aware_5pct,noise_3pct,3.90201,-0.227272,,,939.7815552683038,1,0.2727279999999999,0,0,1
1067,C-train-3,contraction,region_aware_5pct,noise_3pct,6.74151,0.129875,,,873.5730497268319,1,0.1658639970745988,0,0,1
863,C-train-3,contraction,region_aware_5pct,noise_3pct,4.94222,0.0434347,,,916.9186372373788,1,0.4343475619926156,0,0,1
1049,C-train-3,contraction,region_aware_5pct,noise_3pct,6.53877,0.134936,,,884.6605068587362,1,0.1799148935437299,0,0,1
946,C-train-3,contraction,region_aware_5pct,noise_3pct,5.61239,-0.0418403,,,911.1062033416368,1,0.3774581587372446,0,0,1
805,C-train-3,contraction,region_aware_5pct,noise_3pct,4.49872,0.315646,,,934.6671964472536,1,0.180369586442252,0,0,1
708,C-train-3,contraction,region_aware_5pct,noise_3pct,3.78912,-0.0454546,,,955.7450692302948,1,0.4545454,0,0,1
729,C-train-3,contraction,region_aware_5pct,noise_3pct,3.94636,-0.045453,,,925.7168099287552,1,0.454547,0,0,1
1063,C-train-3,contraction,region_aware_5pct,noise_3pct,6.71617,-0.127702,,,876.2328653548972,1,0.1702701332342032,0,0,1
821,C-train-3,contraction,region_aware_5pct,noise_3pct,4.58742,0.22442,,,935.565650882626,1,0.2693038732748103,0,0,1
696,C-train-3,contraction,region_aware_5pct,noise_3pct,3.70042,-0.227273,,,927.8947143162428,1,0.272727,0,0,1
980,C-train-3,contraction,region_aware_5pct,noise_3pct,5.8292,-0.219399,,,910.5224808605234,1,0.1755195198232004,0,0,1
706,C-train-3,contraction,region_aware_5pct,noise_3pct,3.78912,0.318182,,,952.4901236964369,1,0.1818179999999999,0,0,1
917,C-train-3,contraction,region_aware_5pct,noise_3pct,5.29702,0.270508,,,914.657038941428,1,0.1803388082163163,0,0,1
990,C-train-3,contraction,region_aware_5pct,noise_3pct,5.97703,-0.121281,,,897.2178970295971,1,0.2564105601763186,0,0,1
847,C-train-3,contraction,region_aware_5pct,noise_3pct,4.82127,-0.130104,,,920.016821967802,1,0.3543746681763856,0,0,1
851,C-train-3,contraction,region_aware_5pct,noise_3pct,4.85352,-0.219464,,,940.196664178892,1,0.2633579743660201,0,0,1
1150,C-train-3,contraction,region_aware_5pct,noise_3pct,7.78057,-0.0834601,,,787.4663393439243,1,0.1669193975008258,0,0,1
862,C-train-3,contraction,region_aware_5pct,noise_3pct,4.91803,-0.215799,,,930.6020782372408,1,0.2634277643461783,0,0,1
797,C-train-3,contraction,region_aware_5pct,noise_3pct,4.35357,-0.13647,,,940.9770347552922,1,0.3620242525248853,0,0,1
755,C-train-3,contraction,region_aware_5pct,noise_3pct,4.11973,0.227194,,,954.992479193906,1,0.2727419288134597,0,0,1
