sample_id,case_id,family,x_star,y_star,u_star,v_star,p_star,speed_star,region_id,wall_distance_star,is_boundary,boundary_type
103,B-train-1__ip_skewed_top,bend,0.107717,0.130434,1.53137,-0.099249,232.993,1.5345828230828729,0,0.369566,0,interior
104,B-train-1__ip_skewed_top,bend,0.0867797,0.163356,1.50462,-0.0810988,233.612,1.506804021683457,0,0.336644,0,interior
105,B-train-1__ip_skewed_top,bend,0.0791222,0.196394,1.45767,-0.069285,234.005,1.459315675282425,0,0.303606,0,interior
106,B-train-1__ip_skewed_top,bend,0.038703,0.206921,1.44606,-0.0389196,234.903,1.4465836508353602,0,0.293079,0,interior
107,B-train-1__ip_skewed_top,bend,0.0,0.220732,1.42092,-1.03291e-32,235.874,1.42092,0,0.27926799999999996,1,inlet
108,B-train-1__ip_skewed_top,bend,0.0405824,-0.5,5.16843e-32,-3.2726200000000004e-30,229.724,3.273028098148027e-30,2,0.0,1,wall
109,B-train-1__ip_skewed_top,bend,0.0522117,-0.466483,0.123859,-0.00133455,229.696,0.12386618951393677,2,0.03351700000000002,0,interior
110,B-train-1__ip_skewed_top,bend,0.0707703,-0.435056,0.244118,-0.00601468,229.684,0.2441920848420407,2,0.064944,0,interior
111,B-train-1__ip_skewed_top,bend,0.0651631,-0.393479,0.399176,-0.0135287,229.671,0.39940518862389607,2,0.10652099999999998,0,interior
112,B-train-1__ip_skewed_top,bend,0.108336,-0.266658,0.865937,-0.0614159,229.964,0.8681122051565742,0,0.233342,0,interior
113,B-train-1__ip_skewed_top,bend,0.122696,-0.243772,0.945871,-0.0733193,230.016,0.9487084211671625,0,0.256228,0,interior
114,B-train-1__ip_skewed_top,bend,0.0853498,-0.3621,0.520852,-0.0249389,229.71,0.5214487075803429,2,0.13790000000000002,0,interior
115,B-train-1__ip_skewed_top,bend,0.105472,-0.330887,0.641226,-0.0386119,229.752,0.6423874702215244,0,0.169113,0,interior
116,B-train-1__ip_skewed_top,bend,0.112042,-0.303029,0.742675,-0.0496938,229.817,0.7443356967010517,0,0.196971,0,interior
117,B-train-1__ip_skewed_top,bend,0.126074,-0.179995,1.1391,-0.0946985,230.351,1.1430295778772526,0,0.320005,0,interior
118,B-train-1__ip_skewed_top,bend,0.11484,-0.158259,1.19532,-0.0962782,230.565,1.1991911416430827,0,0.34174099999999996,0,interior
119,B-train-1__ip_skewed_top,bend,0.123789,-0.125091,1.28059,-0.107505,230.735,1.2850945775019829,0,0.374909,0,interior
120,B-train-1__ip_skewed_top,bend,0.128796,-0.0925718,1.35354,-0.115527,230.931,1.3584612689837718,0,0.4074282,0,interior
121,B-train-1__ip_skewed_top,bend,0.117557,-0.0599077,1.41448,-0.114819,231.292,1.4191325072596286,0,0.4400923,0,interior
122,B-train-1__ip_skewed_top,bend,0.128388,-0.0174511,1.47959,-0.122596,231.52,1.4846603474586366,0,0.4825489,0,interior
123,B-train-1__ip_skewed_top,bend,0.128747,-0.21579,1.03541,-0.0844662,230.129,1.0388495593888654,0,0.28420999999999996,0,interior
124,B-train-1__ip_skewed_top,bend,0.149132,-0.184388,1.13374,-0.0997837,230.178,1.1381226534893722,0,0.315612,0,interior
125,B-train-1__ip_skewed_top,bend,0.126014,0.0214261,1.52012,-0.121432,231.86,1.5249624733166387,0,0.4785739,0,interior
126,B-train-1__ip_skewed_top,bend,0.125129,0.0559656,1.54039,-0.118701,232.146,1.5449567241515212,0,0.4440344,0,interior
127,B-train-1__ip_skewed_top,bend,0.131742,0.0894838,1.54358,-0.117154,232.307,1.5480194689072873,0,0.4105162,0,interior
128,B-train-1__ip_skewed_top,bend,0.105638,0.191915,1.45866,-0.0836197,233.475,1.4610548414854558,0,0.308085,0,interior
129,B-train-1__ip_skewed_top,bend,0.13582,0.119082,1.53274,-0.113209,232.457,1.5369151522712632,0,0.380918,0,interior
130,B-train-1__ip_skewed_top,bend,0.130916,0.152584,1.50643,-0.103766,232.76,1.509999578693981,0,0.347416,0,interior
131,B-train-1__ip_skewed_top,bend,0.126074,0.179995,1.47212,-0.0947046,233.019,1.475163128491612,0,0.320005,0,interior
